|Title|Description
73|Lead ERP Consultant|"Would you like to be a part of the organization where high energy meets intellect? If you get excited by solving puzzles and working in a collaborative environment, then Aptean wants to work with you!!
About Aptean
Aptean provides very specific industries with very specific ERP, supply chain management, and customer experience solutions. In today’s fast-paced, highly competitive economy, organizations don’t have time to waste forcing homegrown software, spreadsheets, and one-size-fits-all solutions to do things they were never designed to do. Aptean is on a mission to end those workarounds – with industry-specific solutions instead of generic software, expert support instead of making you go it alone, and a steady influx of new ideas instead of the status quo.
That’s why over 4,100+ highly specialized organizations in more than 20 industries and 54 countries rely on Aptean to streamline their everyday operations. Aptean is focused on providing products and solutions to customers in specific verticals.
Our products are rich in feature and functionality and delivered on premise, SaaS and Hybrid delivery models. Aptean’s products deliver value at lowest total cost of ownership and scale with needs of our customers. Most of our products and solutions are leaders in the vertical market segments they serve.
Aptean uses its core values of Drive For Results, Win Together, Foster Innovation, and Be Courageous to guide its employee community to serve every customer in every geography and market.
Provide application consulting and support to Aptean customers. Participate as a member of the implementation team to deploy new projects, and/or provide on-going support to existing installations. Consult with customers in the configuration and usage of application modules; research and resolves problems and issues. Manage customer expectations and foster positive business relationships with all customers. Coach and mentor consultants in their development in areas of product knowledge and consulting skills.
Requires interface with customers and other team members. Will involve travel to customer sites.
Principal Duties and Responsibilities:
1. Consulting Services
Provide consulting services to customers based on Aptean’s service delivery methodology and procedures; services engagements may include implementation consulting, upgrade consulting, training, testing, and/or process improvement consulting.
Effectively work on multiple projects simultaneously.
Work collaboratively with project manager and direct project team to deliver projects on time, on budget, on schedule.
Submit time and expenses punctually each week.
Maintain a professional appearance when onsite with customers.
May be required to design solutions and prepare design specifications.
Work with customers and Account Management team to uncover opportunities for additional products and services.
May be required to estimate activities for future work.
2. Incident Resolution
Provide expert solutions to complex customer problems in a timely manner by receiving, clarifying and investigating incidents.
Observe trends and recommend improvements to product design, documentation or implementation and create necessary enhancement requests.
Work with R&D and product line team to expedite incident resolution and ensure seamless service delivery to customers.
Determine when issues need to be escalated.
Set severity levels with customers.
Act as application expert for escalations.
Recommend escalations for approval by Management.
3. Knowledge Management
Expand expertise within the product.
Attend training sessions offered and use self-study tools; assist with peer training as needed.
Contribute to a customer focused environment that encourages information sharing, team-based resolution activity, cross-training and an absolute focus on resolving customer incidents as quickly and effectively as possible.
Create KB articles and documents using the Knowledge Centered Support (KCS) methodology, to be published and shared both internally and with the customer base.
4. Communication
Ensure that all internal and external customer interactions are handled professionally and with the highest level of service, follow-through and consistently keep commitments.
Ensure a professional communication manner when in-person or on the phone.
5. Mentoring & Training
Act as a coach and mentor for more junior personnel.
Recommend and develop training sessions for knowledge sharing within the team.
Facilitate problem solving and collaboration
Identify where the team members may require additional education and training to effectively participate on the team
Provide guidance to the team based on management direction
Establish and execute on structured mentorship programs for new hires, achieving new hire ramp-up productivity targets.
6. Additional Duties
Participates in system and release testing and QA as needed.
Recommend improvements in Professional Services policies and procedures.
Participate and/or present at conferences and training seminars
Additional duties as assigned by management.
If you are determined to give your best every day and you are seeking an opportunity to work with an amazing group of people, then apply online today!
Aptean, Inc., is an Equal Employment Opportunity Employer. In accordance with applicable federal, state, and local laws we do not tolerate discrimination or harassment against any applicant for employment or employee with Aptean because of race, color, religion, sex, sexual orientation, gender identity, national origin, age, disability, veteran status, genetic information or any other group status protected by applicable law.
Education: Bachelor’s degree preferred but not required.
Work Experience: Experience can range from 6-9 years. Experience working with multiple stakeholders in problem-solving environment is important.
Knowledge, Skills, and Abilities:
Possesses working knowledge of ERP applications
Understands the industry and business environment served by the application.
Basic understanding of relational database concepts and architecture.
Excellent time management and organizational skills.
Excellent verbal and written communication skills.
Strong analytical problem solving and decision making skills.
Ability to work efficiently and independently and do whatever it takes to get the job done.
Ability to handle difficult or sensitive situations with diplomacy and tact.
Track record in providing outstanding customer service.
Ability to travel to customer sites as required.
General:
Achieve utilization targets
Attend company/department meetings
Travel to client locations within Canada and the U.S.
Expected Travel – 75%"
74|SAP FI/ CO Systems Analyst & Solutions Architect|"Lindt & Sprüngli (North America) Inc. (LSNA) is building up a new SAP team within its Information Technology group to deliver some crucial SAP S/4 implementation projects in the next 3 to 7 years. This position will support and develop the SAP solutions once they are implemented. This role will be responsible for the design, implementation, delivery and support of SAP FI/CO solutions during the different stages of implementation phases and beyond (i.e. once the implementation is completed). A solid financial background in business, combined with hands-on SAP FI/CO configuration experience is necessary. Understanding of integration points and dependencies between FI/CO and other SAP modules is required.

Key Responsibilities Include:
Demonstrates advanced knowledge and ability to configure and understand Finance Processes, including FICO (GL, AR, AP, Banking, etc.), Revenue Recognition, Cost Management, Cash Flow, Balance Sheets, P&L, Intercompany Postings and Asset Management
Defines technical and functional standards and ensures delivered work meets technical, functional, performance and business requirements as well as best practices
Converts requirements into program specifications and necessary system documentation
Configures SAP FI/CO modules based on business requirements
Executes and leads testing processes (unit and integration test)
Application support, facilitates changes, responds to tickets and trains end users
Aids in the management of third-party vendors
Provides support to management regarding strategy and roadmap planning
TO BE CONSIDERED AN APPLICANT FOR THIS POSITION, YOU MUST SHOW HOW YOU MEET THE BASIC QUALIFICATIONS AS OUTLINED IN THE REQUIREMENTS

Basic Qualifications

Minimum of 6 years of experience or 2 full implementation cycles in SAP FICO, S/4 HANA, or ECC environment
Proven track record in customizing SAP FI CO and SAP BPC
Familiarity of the underlying technical underpinnings of SAP
Knowledge and understanding of the following end to end business processes: Procure-to-Pay and Order-to-Cash
Functional expertise in several Finance areas including General Ledger Accounting, Accounts Receivable, Accounts Payable, Fixed Assets and Cash Management
Experience in leveraging full-capabilities of SAP, ECC, core-financial functionalities and minimize customizations
Experience in complex SAP environments
Preferred Qualifications

8+ years of experience in SAP FI CO and SAP BPC
SAP FI CO and BPC on HANA
Basic ABAP skills
Basic knowledge of SAP BI tools
Bachelor's degree in Computer Science, Engineering, Information Systems or Business
Incisive analytical and problem-solving skills
Good team player with communication and presentation skills
Knowledge and experience of the consumer goods industry is highly preferred
SAP's certification(s)
Company Description
The Lindt Chocolate family of brands - Lindt, Ghirardelli, and Russell Stover Chocolates, combine to be the 3rd largest chocolate company in the industry. Each brand has carved a unique niche in the hearts of consumers. Our products can be found in major mass, drug, and grocery chains in all 50 states and in company-owned and independent retail locations. With a strong retail presence domestically and abroad, we are poised to meet the needs of our customers for life's everyday moments, seasonal celebrations, and special occasions.

Employment by Lindt & Sprüngli North America is contingent upon I-9 Employment Eligibility Verification, passing the urinalysis drug screen, education verification, and satisfactory reference and background checks.

Lindt & Sprüngli North America is an EOE/MINORITY/FEMALE/VET/DISABLED employer. Principals only please."
75|SAP Technical Analyst|"Responsibilities:
Serve as the escalation point for the resolution of cross-functional technical integration issues. Lead cross-module impact analysis and technical design/integration activities. Recommend alternative technical solutions to meet requirements more efficiently, ensuring greater standardization and reusability. Drive technical standards for SAP connections to legacy and external applications. Collaborate with Architecture and multiple Development teams to ensure design and technical alignment.

Qualifications
Bachelor’s Degree, M.B.A or equivalent is a plus
Participated in at least 1 full cycle SAP implementation
3+ years of experience with logical, physical, functional, operational, and technical architecture of large and complex information systems
Understanding of the SAP components including SAP-SD, SAP – SPM, SAP - GATP/ APO, SAP- EWM
Excellent collaboration and relationship building skills
Passion for building functional and technical excellence"
76|ERP System Administrator|"Location : Cleveland, OH
JobCode : 3088
Position Type : Salary

Description :
We are looking for a driven individual to help begin assessments of our current ERP environment. This individual will begin by understanding all aspects of how our business is structured and more importantly how it uses the current ERP system. The candidate will work with ERP administrators and IT management to develop a roadmap for Cleveland-Cliff’s ERP application. This individual will help to evaluate our current ERP and to make recommendations as to its upgrade or replacement. Areas of focus will include providing technical solutions in analysis, design, development and testing of an ERP, as well as the monitoring and measurement of project and company KPI’s.
The System Administrator (SA) designs, develops and supports technical components of business applications. The SA assists with the development of specifications, test scripts and documentation associated with the application. The SA develops and supports programs, scripts, reports, interfaces, procedures and configures the system to provide business functionality. The SA also provides system/security administration and user set up. The SA possesses a basic understanding of business processes that the technology supports.
Specific Responsibilities/Essential Functions:
Designs, develops and documents programs, scripts, reports, procedures, interfaces and system configuration.
Provides technical/analytical support for applications and associated layered products, including vendor interactions.
Provides application analysis and review of existing or proposed solutions, considering functionality, integration, security, scalability and performance requirements.
Performs troubleshooting using critical thinking skills and performs root cause analysis.
Participates in the evaluation and selection process for application packages.
Supports system administration, security and user set up.
Participates in projects and develops an understanding of the Cliffs project lifecycle.
Develops an understanding of how the application of technology supports and optimizes business processes.
Develops and executes test scripts.Assists in the development of overall test plans for projects.Assists in the development and maintenance of a comprehensive test suite for target applications.
Provides input into technical standards.
Supports system patches and upgrades.
Participates in disaster recovery tests and planning.
Maintains applicable professional certifications and current technical knowledge.
Education/Experience Requirements:
Bachelor’s degree in information technology or related degree.
Experience:
4 - 7 years of technical experience including:
Coding, configuration and solution development
Specifications development
Applications support
Detailed application analysis
Customer interaction
Application security administration
Batch scheduling & processing
Audit compliance & code management
Database / applications management
Contingency and disaster recovery testing
Project execution and lifecycle
Problem solving - track record of working in production environments and responding quickly and effectively under pressure and deadlines
Application of information technology in mining and/or manufacturing environments
ERP experience - basic understanding of:
Finance
Accounts Payable
Purchasing
Warehousing
Inventory
Maintenance"
77|ERP Business Analyst (Implementation)|"Meet our professionals

CGI: An employer of choice

Position Description:
CGI is seeking an experienced ERP/HR and Payroll (HRP) (Implementation) Business Analyst team leader to join our team in working on our largest project in the Los Angeles metro area! This is an exciting full-time career opportunity for the successful implementation of a full suite (HR/Payroll/Finance/Procurement/Budgeting) of the CGI Advantage Enterprise Resource Planning (ERP) system. Come join us in supporting our client in making a difference in how they run their business working from the client's offices in Downey, California.

This career opportunity is located at the client site in Downey, CA!

Your future duties and responsibilities:
The ERP/HRP (Implementation) Business Analyst team leader will need to be able to design, configure, test, and implement the CGI Advantage ERP software for clients, in particular in the areas of human resources management, payroll, and benefits. Ultimately, the ERP/HRP Business Analyst team leader will collaborate with the client on technology and business process related efforts for the implementation of the HRP system, which includes gathering functional business requirements, designing/configuring new system functionality, testing software code, and supporting end users.

Additional duties are as follows:
Facilitate team and client meetings effectively to gather and document requirements, design system enhancements, drive user feedback, and conduct quality assurance testing through completion of project
Write system documentation, including developer guides, design specifications, and topic papers
Create test scripts based on business requirements
Perform system testing using test scripts to ensure requirements are met
Execute regression testing scripts
Conduct analysis and recreation of client reported software issues.
Support the application help desk responding to end-user calls
Support and deliver training to end users and CGI staff
Required qualifications to be successful in this role:
Experience working with human resources and payroll system applications (i.e. CGI Advantage, SAP, Oracle, etc..)
Experience in all facets of the project life-cycle
Experience in system analysis, design, and testing
Ability to prioritize effectively, multitask, and manage time appropriately
Strong interpersonal skills and clear communication skills
High level of interpersonal skills and customer service oriented experience and proficiency
Ability to lead team members in completion of work efforts
You should also possess:
Demonstrated abilities in software analysis
Exceptional communication, analytical, problem solving and critical thinking skills
Demonstrate a high degree of professionalism with all stakeholders to establish solid working relationships.
Strong team building and facilitation skills, including leading meetings, presentation skills, problem resolution/mediation
Great attention to detail and follow through
DESIRED QUALIFICATIONS/NON-ESSENTIAL SKILLS REQUIRED

Team oriented
Clear verbal and written communication skills
Customer service oriented
#LI-RS2

Skills:
Business Analysis
Payroll
What you can expect from us:
Build your career with us.

It is an extraordinary time to be in business. As digital transformation continues to accelerate, CGI is at the center of this change—supporting our clients' digital journeys and offering our professionals exciting career opportunities.

At CGI, our success comes from the talent and commitment of our professionals. As one team, we share the challenges and rewards that come from growing our company, which reinforces our culture of ownership. All of our professionals benefit from the value we collectively create.

Be part of building one of the largest independent technology and business services firms in the world.

Learn more about CGI at www.cgi.com.

No unsolicited agency referrals please."
78|ERP Analyst/Project Manager 3, Enterprise Business Systems,...|"About Baptist Health South Florida:

Baptist Health South Florida is once again one of the 2019 Fortune 100 Best Companies to Work For! This is the 19th time Baptist Health has been recognized on the list. We have also been recognized for being among the best healthcare providers in the nation by U.S. News & World Reports in its 2019-2020 Best Hospitals and have been honored as one of PEOPLE's 2019 50 Companies that Care by PEOPLE magazine and Great Place to Work.

Baptist Health South Florida is the region's largest not-for-profit healthcare organization with more than 23,000 employees working across 11 hospital campuses and more than 100 outpatient facilities throughout Miami-Dade, Monroe, Broward, and Palm Beach counties. In 2016 we welcomed the newest weapon in the fight against cancer, the world-class Miami Cancer Institute and proton therapy center.

Everything we do at Baptist Health, we do to the best of our ability. That includes supporting our team with extensive training programs, millions of dollars in tuition assistance, comprehensive benefits and more. Working within our award-winning culture means getting the respect and support you need to do your best work ever. Find out why this is the best place to be your best!
Description

Description


Baptist Health South Florida is currently seeking a Technical Analyst / Project Manager to provide functional and technical expertise for HR and Payroll Systems. The responsibilities and qualifications for the Techno Functional Analyst are as follows:

Responsibilities


PProject management of cross-functional and interdepartmental project teams


Providing support of the existing HR & Payroll applications (Kronos, PeopleSoft, Taleo, etc.)


Analysis, requirements gathering, and proactive identification of opportunities for improvement.


Development of test scenarios and scripts, performing system testing, and documentation of results.


MManagement of support requests to meet established Service Level Agreements.

Qualifications

Qualifications


Bachelor’s Degree in Computer Science, IT, or a related field


8+ years’ experience in analysis of PeopleSoft HCM or Kronos

Experience leading medium and large projects with cross functional teams

Proven ability to work in a fast paced environment/adaptable to change


Strong analytical and problem solving skills with attention to detail

Excellent oral and written communication skills

Strong customer service focus

Experience with PeopleTools (i.e. PS Queries and SQL scripts to aid in debugging of issues)


Knowledge of PeopleSoft security administration, preferred


Experience with Kronos 8.1.x, preferred

EOE"
79|SAP Systems Analyst II|"Be part of a growing, successful company in an exciting and challenging field. Border States is 100% employee-owned, which means you’re empowered to make decisions, find solutions and receive rewards for your hard work.
This position will be located in: Fargo , ND
This position will be located in the Corporate office in Fargo, ND.
JOB SUMMARY
Supports the day-to-day operations of the IT Applications Department in developing and implementing integrated processes within our business applications in cooperation with the business needs. Works as part of the IT Applicaitons Team to determine how technology can best be used to enable or enhance business processes. Maintains and supports SAP ERP application and the integrated business processes. Identifies, tracks, monitors and communicates on project-related issues, scope changes, variances and contingencies that occur during projects. Thoroughly tests changes and enhancements along with the integration with all other functional areas. Proactively researches, recommends, and assists in implementation of emerging technologies and/or vendor solutions as they relate to company’s best practices.
RESPONSIBILITIES
Essential Functions
Collaborates with multiple business departments to review identified needs for various business functions within the business processes assigned with the goal of identifying what business application solutions are available to meet the needs.
Collaborates with business, development and other analyst teams to write technical and functional documentation to describe program development, logic, coding, and corrections; including end user documentation (training) to describe new or enhanced functionality.
Reviews, analyzes, modifies, writes and/or executes thorough change request test plans and checklists to ensure that business system changes are working properly, existing processes remain unaffected and the needs of the users are met.
Responsible for SAP configuration within the business process area assigned.
Identifies, tracks, monitors and communicates on project-related issues, scope changes, variances and contingencies that occur during projects.
Provides consultation of intermediate technical expertise in the integrated business applications processes
Collaborates, leads and directs work effort of vendors (both on and offsite).
Proactively researches, recommends, and assists in implementation of emerging technologies and/or vendor solutions as they relate to company’s best practices.
Effectively communicates the systems processes and procedures to the organization.
Communicates best practices across area of responsibility and participates in continuous improvement of IT processes
Builds a sustainable internal/external network that provides access to information and resources.
Participates, creates, contributes and/or facilitates ongoing training for application functionality / best practice / lunch and learn topic related training in correlation with job duties
Adheres to Border States Electric SDLC best practice guidelines and application change management procedure
Maintains business continuity and disaster recovery test documentation as it relates to the functional area(s).
Follows security best practices to ensure the safety and integrity of applications.
Provides input on the development of best practices for the IT organization.
Provides support by working escalated incidents as part of the IT Help Desk to ensure business operations are not interrupted or delayed and after hours as needed.
Non-essential Functions
Provides vendor performance feedback and validation of expenditures to IT management.
Perform other duties as assigned by supervisor or designate.
Assists in the maintenance and publication of SAP Help Documents.
Promotes and maintains the identity and reputation of BSE, ensuring customer satisfaction and addressing problems and complaints as they arise.
QUALIFICATIONS
4 Year STEM Degree or equivalent experience.
Minimum 3 years of relevant work experience.
Previous experience with accounts payable/receivable, sales, marketing, customer service, shipping and receiving, wholesale distribution, EDI, system/business analyst.
Experience with an Enterprise Application Platform, such as SAP or Oracle preferred.
Good knowledge of SAP structures, configuration standards, object dependencies and tables
Familiar with related languages including but not limited to SQL, ABAP, Java and .Net is a plus.
Intermediate understanding of relational databases and client-server concepts and commonly-used concepts, practices and procedures.
Firm grasp of business processes and systems linkage including experience with integrated systems
Ability to read, write and speak in English required.
Good working knowledge of PC, Windows, Microsoft Office (Excel, Access, Word and PowerPoint), Internet, and Outlook."
80|ERP Business Systems Analyst- Financial Systems- Gainesville|"Serve as IS Business Analyst for PeopleSoft Development supporting Supply Chain/Financials Systems projects & ongoing maintenance support including upgrades, bundles & additional functionality projects. Provide assistance with development tasks using Application Designer. Focus on the technical view of the Finance and Supply Chain applications with emphasis on the impact, implications, and the functional-technical benefit of enhancements, as well as the design and implementation of customizations and fixes to the production system. Work with PeopleSoft Team to provide production support for PeopleSoft Supply Chain/Financials System. This includes resolving system issues with both end users and technical staff. Ensure adherence to established Service Level Agreements. Utilize the change control process; working with both end users and technical team to ensure changes are documented correctly. Clearly document and communicate complex design and functionality to management and customers. Role may also include additional support of the Par Inventory system. Prior knowledge of this application is not required. Lead/support PeopleSoft Governance activities, proactive monitoring & metrics reporting.

Job Opening Qualifications

Minimum Education and Experience Requirements:
High School graduate or equivalent. AS or equivalent degree or certification in Information Technology or related field; or other equivalent combination of education, training, and experience. Must have knowledge of and experience using software applications (word processing, spreadsheets, databases). Must have strong analytical abilities, problem solving skills, and excellent interpersonal communication skills, both verbal and written.

Motor Vehicle Operator Designation:
Not provided

Licensure/Certification/Registration:
None"
81|ERP Application Leader|"The LYCRA Company has an immediate opening for an ERP Application Lead – North America at our headquarters location in Wilmington, Delaware. We are a leading global apparel technology company developing, producing, branding, and marketing innovative fibers, fabrics and other textile offerings, notably under our LYCRA® fiber brand. Our products can be found in virtually every garment category, providing comfort, fit and performance benefits. With close to 3,000 employees worldwide, we serve more than 800 customers in over 30 countries.
Job Responsibilities:
Works in a cross-functional implementation team and has been responsible for detail technical design, development focusing on design, coding and implementation.
Define & implement a robust I.T. Reporting strategy for the global IT application landscape that delivers the requirements of the Composites business cost effectively.
Manage directly & indirectly the global application support team, ensuring the competencies & skillsets match the current & future needs of the business.
Plans, directs, and manages a team of 5-10 contractors in support of the overall Basis, Security and Business Warehouse activities.
Architects and delivers high-performing, flexible, and cost-effective enterprise data solutions that meet business requirements and align with The LYCRA Company strategy.
Accountable for overall availability, performance and security of MSBI, SAP BW, BI and BPC systems.
Reporting will continue to be delivered by contracting servers. This role will need to fill gaps between our users and their requirements and the developer.

Essential Criteria:
Must have a Bachelor's degree in Management Information Systems (MIS), Computer Science, Engineering
Must have 10+ years’ experience with at least two (2) of the following SAP modules SAP BW, SAP HANA, SAP BOBJ, MSBI or SAP Business Explorer (BEx) and other related BW SAP Reporting areas
Must have 4+ years of experience managing teams of SAP Business Intelligence professionals
SAP HANA Troubleshooting and Maintenance experience
Experience with SAP SLT and Data Replication
Good experience of the SAP BW 7.x data modeling, data flow design (LSA design), data structures, security concepts, defining overall best practice and code migration through development, QA and Production
A proven track record in designing and delivering complex SAP BW/BI enterprise solutions for global organizations. Experience with at least one SAP HANA implementation or POC required
Strong interpersonal, communication and project delivery skills and ability to work with stakeholders at all levels in the organization and across departments
Ability to have worked in integrating reporting environments from SAP to non-SAP (Data lake, Shop floor, etc.)
Knowledge of Functional Testing

Desired Criteria:
Ability to create overall Enterprise Reporting Strategy covering both SAP S4 as well as a multitude of legacy environments using external Data Warehouses and Data Lakes
Must have 5 years of technical and business problem solving experience
Expertise in S4HANA reporting artifacts such as CDS views, Fiori Apps, Eclipse Studio
Expertise in Enterprise HANA artifacts such as HANA Studio, Calc Views
Practical experience with S4 1610, 1709, or 1809 and BW4HANA
Experience working with Agile methodology preferably SAP Focused Build
Ability to solve highly complex, politically sensitive problems across teams
Experience with data Management: Data Quality, Data Scrubbing
Authorized to work in the US without sponsorship now or in the future

The LYCRA Company innovates and produces fiber and technology solutions for the apparel and hygiene industries, as well as specialty chemicals used in the spandex and polyurethane value chains. Headquartered in Wilmington, Delaware, The LYCRA Company is recognized worldwide for its innovative products, technical expertise, and unmatched marketing support. The LYCRA Company owns leading consumer and trade brands: LYCRA®, LYCRA HyFit®, LYCRA® T400®, L by LYCRA®, COOLMAX®, THERMOLITE®, ELASPAN®, SUPPLEX®, TACTEL®, and TERATHANE®. While The LYCRA Company’s name is new, its legacy stretches back to 1958 with the invention of the original spandex yarn, LYCRA® fiber. Today, The LYCRA Company is focused on adding value to its customers’ products by developing unique innovations designed to meet the consumer’s need for comfort and lasting performance. For more information, visit www.connect.lycra.com and www.lycra.com."
82|Sr SAP Business Analyst|"This role drives business value in all related processes by leveraging best practices and through simplification and standardization of individual processes into a single global SAP ERP solution.
Understands and or learns the Company’s business processes and performs complex tasks associated with gathering business requirements and providing solutions.
Works with the organization to extract and define functional specifications and to prepare detailed schematics of transaction and business flows.
Provide timely and effective business solutions, which have been aligned with key Alcon leaders. Successful design and configuration of SAP to improve performance.
Requirements gathering and defining of business processes.
Drive process redesign with effective and efficient solutions to improve performance.
Provide direction and support to SAP configuration efforts including mapping of business requirements and gap identification.
Define and document business policies, procedures, process, sub-process, and measurement systems as well as functional specifications for the development of interfaces, reports, forms, enhancements, and additions.
Prepare configuration documents, test scripts and training materials.
Document the requirements, configuration, develop and execute test scripts and scenarios.
Review and approve instructional materials for technical accuracy, provide subject matter expertise and support for end-user training delivery.
Work with other process teams to ensure realization of integration benefits.
Drive consistency and accuracy of the global or franchise solution above scope of responsibility operate according to internal standards, external audit standards, regulatory standards, and legal requirements.

Alcon is an Equal Opportunity Employer and participates in E-Verify. Alcon takes pride in maintaining a diverse environment and our policies are not to discriminate in recruitment, hiring, training, promotion or other employment practices for reasons of race, color, religion, gender, national origin, age, sexual orientation, gender identity, marital or veteran status, disability, or any other legally protected status. Alcon is also committed to working with and providing reasonable accommodation to individuals with disabilities. If, because of a medical condition or disability, you need a reasonable accommodation for any part of the application process, or in order to perform the essential functions of a position, please send an email to alcon.recruitment@alcon.com and let us know the nature of your request and your contact information. Equal Employment Opportunity Posters: If you’d like to view a copy of the Alcon’s affirmative action plan or policy statement, please email alcon.er@alcon.com.
EEO Statement
Alcon is an Equal Opportunity Employer and takes pride in maintaining a diverse environment. We do not discriminate in recruitment, hiring, training, promotion or other employment practices for reasons of race, color, religion, gender, national origin, age, sexual orientation, gender identity, marital or veteran status, disability, or any other legally protected status.
Minimum requirements
Bachelor’s Degree or Equivalent years of directly related experience (or high school +13yrs; Assoc.+9yrs; M.S.+2yrs; PhD+1yr)
The ability to fluently read, write, understand and communicate in English
5 Years of Relevant Experience
3 Years of Demonstrated Leadership
Division
ALCON
Business Unit
NON-NVS AL FINANCE & CONTROL
Country
USA
Work Location
Fort Worth, TX
Company/Legal Entity
Alcon Vision, LLC.
Functional Area
Information Technology
Job Type
Full Time
Employment Type
Regular"
83|Sr. SAP Analyst|"Webasto Roof Systems Inc. is currently recruiting for a Sr. SAP Analyst located at our Rochester Hills, MI Corporate Headquarters.

If you have experience with manufacturing SAP modules and integration, then this position might be right for you!

Job Responsibilities:
Serves as application expert for assigned applications and leveraging the application to solve business problems/opportunities for maximum process value
Consults with staff and management in internal business units and departments regarding current business needs, problems, or goals, including helping colleagues anticipate future needs and opportunities
Applies software lifecycle management processes to successfully complete projects
Works with users and management to define system and user procedures
Trains, mentors, and assists internal business units and department project managers in IT project management skills
Provides expert-level support and issue resolution for end users in assigned application areas as needed
Support of technical change management of implementing ‘to-be’ solutions
Active roll out support of the global template within the region
Review and recommend process revisions based on SAP needs and best practices
Recommend technical solutions to resolve business process challenges based upon industry best practices and in compliance with global template
Comply with departmental standards, including achieving SLA targets and meet reporting and documentation requirements
Identify complex problems and review related information to develop and evaluate options and implement solutions
Work with end-users, business partners, and global colleagues to define business requirements for defect resolution, process improvement, or solution development
Maintain a detailed working knowledge of the key module functionality and associated business processes in order to identify alternative solutions and potential modifications to the global SAP template

Education and Experience:
Bachelor's degree in Management Information Systems, Computer Science or related field
5 to 7 years in manufacturing with SAP, EDI, warehouse/logistics systems experience
Exposure to MES systems and capabilities desired
Excellent oral, written and interpersonal skills in the English language required
Solid understanding of the integration between SAP modules
Experience maintaining SAP configuration for required modules
Excellent analytical ability to integrate and interpret data
Able to work in a global organization
Ability to travel overnight approximately 25%.
ITIL Certification preferred"
84|SAP Consultant|"Scadea Solutions, Inc. has job openings for SAP Consultant. Jobs located in Somerset, NJ and various unanticipated locations throughout the U.S. Plan, analyze, design and configure new business computer software systems according to client specifications in conjunction with Sr. SAP Consultants. Write program specifications, forms, and interfaces. Test new interfaces to optimize entire computer system workflow. Determine most appropriate course of action to achieve desired results. Develop and implement recommended system changes and modifications. Work with various technologies such as SAP ABAP, Web Services, and IDoc. Travel/relocate to various unanticipated locations throughout the U.S. for long and short term assignments at client sites. Requires Bachelor’s degree or foreign equivalent in Computer Science, Engineering (any), or related and 2 years of experience in the job offered or as a Computer Software Professional. Will also accept 4 years of experience in the job offered or as a Computer Software Professional in lieu of Bachelor's degree plus 2 years of experience. Offered salary $117,000 P/Y.
Mail resume with cover letter to Scadea Solutions, Inc., 100 Franklin Square Drive, Suite 304, Somerset, NJ 08873; Job 12SCA05; EOE.
This notice is being provided as a result of the filing of an application for permanent alien labor certification for this job opportunity. Any person may provide documentary evidence bearing on the application to Certifying Officer of the Department of Labor at the address given below:
Atlanta National Processing Center
United States Department of Labor
Employment and Training Administration
Certifying Officer
233 Peachtree Street, NE Suite 410
Atlanta, GA 30303

Mail resume with cover letter to
Scadea Solutions, Inc.,
100 Franklin Square Drive, Suite 304,
Somerset, NJ 08873,
Job 12SCA05;
EOE"
85|ERP Application Systems Analyst-Int, IS Enterprise Services,...|"This positions' responsibilities include working under intermediate supervision to develop and maintain the Enterprise Resource Planning (ERP) system and related business systems. The position is to maintain an understanding of Finance, Human Resources, and/or Materiel Management processes. The position studies system needs, investigates solutions, and presents recommendations to management. The position serves a key role for system implementations, upgrades, and maintenance activities as needed for the ERP system and interfaced systems. The position serves as a liaison between system vendors and customers. The position possesses an understanding of industry requirements and must coNSite business implications of the application of technology to the current business environment. The position works at a high technical and analytical level in support of customers and more junior analysts.
Required:
With Required Degree: Three years in business systems Support
Without Required Degree: Five years in business systems support
Associate Degree See Experience
Desired:
Bachelor Degree See Experience
Information Technology Infrastructure Library
Screening Requirements: Drug Screen, Background Check, License and Employment reference verification.
Norton Healthcare offers a competitive benefit package including:
Medical, Dental and Vision Insurance
Paid Vacation, Sick Days and Holidays
Paid Parental Leave
Short and Long Term Disability
403b/401k Plan
Flexible Spending Accounts (FSA)
College Savings Plan
Fitness Center
Free Parking
Life Insurance
Comprehensive Wellness Program
For more information please visit: Benefits at a Glance
Norton Healthcare is an Equal Opportunity Employer M/F/Disability/Veteran/Sexual Orientation/Gender Identity
Equal Employment Opportunity is the Law
Pay Transparency Notice
Workforce Development
Career Paths
Benefits
Living in Louisville"
