|Title|Description
149|IT Manager|"Imply is behind a data platform that's used at some of the largest companies in the world to answer complex questions from trillions of events and data points in less than a second. To power our platform, we build and maintain Apache Druid, an open-source real-time analytical database used at thousands of companies. Our customers use Imply to answer questions from ""What do tweens in North Carolina who listen to Justin Bieber like to buy"" to ""What updates to our infrastructure have caused the CPU to spike when some customers from Europe hit our servers"" to ""Why are we seeing an increase in traffic going through our backbone from Japan as opposed to being routed internally?""

We are a collaborative and supportive team. We measure our individual success by how well our team does and by how well we push each other to grow professionally. We believe teams should have significant say in what they build and how, and therefore should be responsible for the eventual success of what they're building, whether it's in ensuring customers can use it or sales people can sell it or support people can support it. As part of Imply, you'll get exposure and ownership over how whatever you build fits not just with the rest of the product but with the rest of the org.

We are a well-funded, 100 person startup in need of an IT Manager to help with existing systems and future solutions as we grow. You'll report to the Director of Tech Ops, be part of a collaborative/supportive team, provide thought leadership and vision on how we can build/scale our IT support services and infrastructure. You would be an individual contributor to start, with the opportunity to build a team as the company grows.

The IT Manager will architect the foundation and business process for implementing/optimizing solutions and proactively prevent large IT disruptions from occurring. You will analyze business requirements by partnering with key stakeholders across the organization to develop solutions for IT needs. Collaborating cross-functionally, troubleshoot all internal hardware and software related issues, while providing a high level of service for our employees (including multiple offices, remote users, and vendors). Our headquarters is located in Burlingame, California with potential future sites within the larger Bay Area.

You might work on:
Ensure security of data, network access and remote access. Audit systems and assess their outcomes. Preserve assets, information security and control structures
Manage company-wide hardware issues, including televisions, internet and wireless-related hardware, video conferencing equipment (Zoom), and other audio-visual equipment
Handle all issues with laptops (primarily a Mac environment) including, inventory, applications, and MDM
Manage on-boarding and off-boarding of employees including computer hardware procurement, setup, directory management, and provisioning
Implement and maintain a single-sign on platform (Okta)
Manage company-wide software platforms, including G-Suite, Jira/Confluence, Slack, Greenhouse, BambooHR, etc.
Manage internal ticket tracking system for individual and company-wide support; respond to issues in-person, over the phone, or via email and video conferencing
Assist with the vetting and implementation of software services on a department and/or company-wide basis
Create annual budgets and manage team spending accordingly
Facilitate IT documentation, knowledge base, and any compliance based activities (training, playbooks, certifications)
Responsible for end to end IT project management related to site operations, including relocation, planning and infrastructure
Maintain effective relationships with external support vendors as needed
Travel to office locations on occasion as necessary to support IT needs
Required Experience/Skills:
5+ years experience in Information Technology or related field
Bachelor's degree in Information Technology, Computer Science, Information Systems, or a related field, or equivalent experience
Proven experience managing IT infrastructure and services, preferably in a fast-paced startup environment
Hands-on experience with computer networks, network administration, and network installation; including excellent troubleshooting and user support as first-line on-site IT support
Managing physical IT assets (e.g., laptops, desktops, workstations, servers, mobile devices, etc.)
Working knowledge of MAC computers and operating systems including troubleshooting and IT support
Administering and implementing cloud-based software solutions such as G-Suite, OKTA, Slack, single-sign on, etc.
Familiar with central access and authorization systems like Okta, Active Directory, and ticketing systems like Zendesk
End-to-end ownership of all support ticket requests from initiation to resolution
Excellent working knowledge of computer hardware, systems, security, systems administration, databases, data storage systems, and video conferencing systems
Leading and managing IT projects and rolling out IT infrastructure, applications, and connectivity across various locations and requirement levels
Working knowledge of information security practices for sensitive information and impeccable discretion when handling sensitive information
Excellent self-management, communication, and interpersonal skills
Multi-tasking and time-management skills, with the ability to prioritize tasks
Positive, tenacious attitude while delivering on complex and challenging projects
Highly organized and detail oriented
Excellent analytical and problem-solving skills
Willingness and ability to be on call 24/7 per request
Imply is an equal opportunity employer. All qualified applicants will receive consideration for employment without regard to age, color, gender identity or expression, marital status, national origin, disability, protected veteran status, race, religion, pregnancy, sexual orientation, or any other characteristic protected by applicable laws, regulations and ordinances."
150|IT Manager|"Today Lonza is a global leader in life sciences. We are more than 15,000 employees in more than 100 locations around the world. While we work in science, there’s no magic formula to how we do it. Our greatest scientific solution is talented people working together, devising ideas that help businesses to help people. In exchange, we let our people own their careers. Their ideas, big and small, genuinely improve the world. And that’s the kind of work we want to be part of.
Lonza Walkersville, the headquarters and largest manufacturer of Lonza Bioscience Solutions, is located in Maryland, approximately 50 miles north and west of Washington, DC, and is a leading provider of biology-based solutions to life-science customers, servicing research organizations, pharmaceutical, biopharmaceutical, biotechnology and generic drug companies worldwide.
The IT Manager is responsible for effective collaboration between IT and the business functions at the locations under his assignment. Ensure adequate, reliable and consistent IT services are delivered at the sites Act as a key contact & escalation point towards site business leadership team for any IT related matters. Understand and support the site business leadership team objectives and align those with Lonza ’s technology roadmaps. Partner with Operations Technology (OT) team at the site to ensure site IT operations run smoothly without any disruption to business. Prioritize site IT demands in collaboration with regional applications and infrastructure teams; as per agreed governance process. Co-work with Regional IT Security Officer to ensure IT security compliance.
Key responsibilities:
Accountable for the IT services at the site - Liaise with IT service delivery organization and Center of Excellence (CoE) leads to ensure IT service is delivered as per Service Level Agreement (SLA) to the site and continuous optimizing the site IT service efficiency.
Single Point of Contact (SPoC) between local stakeholders and remaining IT organization – Single Point of Contact for any IT related topics at the site, Stakeholder facing role, establishment and management of expectations
Gather input on site specific requirements - Capture and formalize site specific requirements that are beyond standard global IT service and organize service get adjusted to meet site requirements
Ensure IT service Service Level Agreements (SLAs) meet site requirements – Review adherence to Service Level Agreement (SLA) by IT service delivery teams (systems availability, delivery of support, …) and provide visibility to site leadership team on Service Level Agreement (SLA) performance, gaps, remediation actions taken
Ensure site follow defined IT processes and policies – As representative of IT at the site, ensure that site leadership team take the required actions to ensure employees at the site adhere to established IT processes and comply with IT policies
Ensure site IT security compliance with global standard – co-work with regional IT security officer to reduce vulnerability. Promote the IT security awareness on the site.
Coordinate demand for IT/Operations Technology (OT) services – capture specific demand for IT and Operations Technology (OT) services, plan and coordinate activities for delivery of required IT and Operations Technology (OT) services
Technical Disaster Recovery – Responsible for development and periodic testing of the technical disaster recovery plan for the site. Responsibilities in this area also include periodic plan refreshes as changes occur in the business or IT service provisioning landscape
Infrastructure Life Cycle Management – Responsible for life cycle management of IT infrastructure required for business operations conducted at the site. The process includes maintaining an inventory of IT assets and managing risks associated with aging components. A critical part of this process is developing and sponsoring annual capital projects for equipment requiring upgrades.
Applications Repository Management – Ensure local applications are reported and maintained in IT Applications repository database
Internal and Regulatory Audit – Prepare and represent the site as the IT lead on regulatory inspections and audits. In the event of audit findings prepare remediation plan to address those findings.
Key requirements:
Bachelor’s degree in Information Technology or related discipline
Strong customer service ethic
Strong presentation skills
Ability to prioritize and quickly resolve issues
Excellent verbal communication skills
Excellent analytical and problem solving skills
Effective prioritization and project management skills
Ability to anticipate risks and devise solutions in the moment
Strong team leadership skills
Working knowledge of IT infrastructure, IT architecture, IT security, Information Technology Infrastructure Library (ITIL) and IT governance, corporate applications (SAP, Salesforce.com, Workday, Documentum)
Willingness to travel to other sites (i.e. Mapleton, Salisbury, Wayne, Williamsport and Quakertown) as well as occasional international travel
People come to Lonza for the challenge and creativity of solving complex problems and developing new ideas in life sciences. In return, we offer the satisfaction that comes with improving lives all around the world. The satisfaction that comes with making a meaningful difference.
Lonza is an equal opportunity employer. All qualified applicants will receive consideration for employment without regard to race, religion, color, national origin, sex, sexual orientation, gender identity, age, status as a qualified individual with disability, protected veteran status, or any other characteristic protected by law."
151|IT Director|"Posting Date: January 22, 2020
Applications will be accepted until the position is filled.
Position:
IT Director
Salary/Wage Range:
$68,000 with pay commensurate with experience
Department:
IT
Report to:
Vice President of Finance and Facilities
Date Available:
Immediately
Minimum Qualifications:
Master’s Degree in Information Technology or related field; OR equivalent combination of education and experience along with a Bachelor’s Degree in Information Technology. Five (5) years of experience directly managing information technology functions with responsibility for managing staff.
Ability to work collaboratively across multiple functions
Excellent verbal and written communication skills, including the ability to explain technical terms and concepts to non-technical constituents
Ability to research issues, identify potential solutions, and recommend the best solutions for information technology challenges
Timely manage multiple projects concurrently remaining within a budget
Knowledge of business and academic processes in higher education
Understanding of and commitment to the mission of community colleges
Ability to manage limited resources in an environment of competing demands
General Description:
Responsible for leading short- and long-term planning of technology; delivery of services in administrative systems, network systems, technology system support, and instructional technology support. Provides IT vision, efficiency in operation; developing and implementing best practices, and safeguarding technology initiatives in learning, teaching, scholarship, and business functions. Expertise in IT industry standards and emerging technologies. The Director is a “working administrator,” responsible for the management and direction of information technology staff as well as providing technical assistance as necessary.
A complete job description is available here.
To Apply:
Complete applications received by February 12, 2020, will be given first consideration. A complete application includes 6 items listed below:
Cover letter
Resume
Application for Employment with all sections completed with requested information and signatures
Three professional reference letters
Copies of academic transcripts (official transcripts required upon hire)
Copies of IT certifications
Submit via mail to: North Central Michigan College, Human Resources, 1515 Howard St., Petoskey, MI 49770, or scan and email to: leckerle@ncmich.edu."
152|Sr IT Manager 561103|"Description:
Job Objective:
The Sr. IT Manager’s role is to ensure the streamlined operation of their functional area within the IT department in alignment with the business objectives of the organization. The Sr. IT Manager will plan, coordinate, direct and design IT-related activities in their functional area, as well as provide administrative direction and support for daily operational activities of their functional area. The Sr. IT Manager will work closely with decision makers in other departments to identify, recommend, develop, implement and support cost-effective technology solutions for all aspects of the organization. The Sr. IT Manager will also define and implement IT policies, procedures and best practices.

Job Duties:
Lead their area’s operational and strategic planning, including fostering innovation, planning projects and organizing and negotiating the allocation of resources.
Manage the deployment, monitoring, maintenance, development, upgrade and support of area’s IT systems
Benchmark, analyze, report on and make recommendations for the improvement and growth of area infrastructure and area systems.
Work with General Manager to define business and systems requirements for new technology implementations.
Keep current with the latest technologies, including virtual environments.
Manage financial aspects of the area, including purchasing, adhering to budget and budget review.
Develop business case justifications and cost/benefit analyses for IT spending and initiatives.
Approve and oversee projects and project portfolio.
Develop and implement all applicable IT policies and procedures.
Develop requests for proposal.
Negotiate and administer vendor, outsourced and consultant contracts and service agreements.
Practice asset management for IT hardware, software and equipment.
Manage IT staffing, including recruitment, supervision, scheduling, development, evaluation and disciplinary actions.
Establish and maintain regular written and in-person communications with the organization’s executives, regarding pertinent IT activities.
Integrates quality at the source thinking and activities in daily, individual, team and project work. (Applies to all job duties 100%)
Utilizes quality/process tools and methodology in daily individual work
Utilizes quality/process tools and methodology on teams
Defines and documents individual processes within sphere of control
Ensures that others are trained as back-ups on (processes) within the area/department
Improves processes within sphere of control
Identifies waste and rework and enacts plan to improve/solve
Checks satisfaction of internal customers through use of quality tools and Customer/Supplier metrics

Requirements:
Knowledge, Skills and Abilities:
Strong technical knowledge of telecommunications, network and PC operating systems.
Strong technical knowledge of Virtual environments
Strong technical knowledge of current network hardware, protocols and standards.
Proven experience in IT infrastructure planning and development.
Excellent understanding of the organization’s goals and objectives.
In-depth knowledge of applicable data privacy practices and laws.
Strong understanding of human resource management principles, practices and procedures.
Strong understanding of project management principles.
Strong leadership skills.
Excellent written and oral communication skills.
Excellent interpersonal skills.
Ability to conduct and direct research into IT issues and products as required.
Ability to present ideas in business-friendly and user-friendly language.
High level of self-motivation.
Keen attention to detail.
Proven analytical, evaluative and problem-solving abilities.
Ability to effectively prioritize and execute tasks in a high-pressure environment.
Exceptional customer service orientation.
Extensive experience working in a team-oriented, collaborative environment.
Uses project plan and project schedule methodology
Clearly defines and utilizes processes in daily work
Knows SFW team structure, roles and responsibilities
Integrates process methodology into daily work; MPI, QAT, 5S, 6D, Q@S etc
Looks for innovative ways to streamline work processes across the division and involves stakeholders
Identifies gaps using tools such as Baldridge criteria, WI Forward Award criteria, GPTW, IDP etc
Establishes forums to share best practices
Uses dept and company scorecard and other metrics
Measures own work to plan and reports out at a micro and macro level
Education:
Bachelor's Degree
Minimum of 6 years of relevant experience"
153|IT Manager|"Date Posted:
2020-01-04-08:00
Country:
United States of America
Location:
CADMN: FS Kidde Detector 6901 West 110th Street, Minneapolis, MN, 55438 USA
Oversee all technology operations and evaluate them accordingly to established business goals.
Devise and establish IT policies and practices to support the business.
Manages the IT budget, reporting on expenditures, forecasting and variances.
Analyze business and departmental requirements to determine current and future technology needs.
Assist in building relationships with vendors and creating cost-efficient contracts.
Implement disaster recovery, back-up procedures, control structures and information security.
Recommend information technology strategies, policies, and procedures based on business requirements.
Maintains quality service by establishing and reporting on organizational service-level agreements."
154|Technology Architect|"Altar'd State is an energetic fashion boutique that offers a distinctive shopping experience for women interested in the latest fashion finds, the most anticipated accessories and that next great gift. Whether she is 16 or 60, the common thread is her desire to share her personality through stylish, comfortable, on-trend clothes, shoes and accessories. Altar'd State customers can enjoy supporting an organization that promotes confidence, civic involvement and positivity through its merchandise and philosophy of giving back. Altar'd State more than a store, it's a movement
Position Overview
The Technology Architect will lead the architecture and design of technology solutions working with technology and business partners. This leader will work closely with technology and business stakeholders to understand the requirements, define the technology selection approach, architect and design flexible, scalable, and cost-effective technology solutions. This role requires big picture technology landscape understanding and design, detailed technical architecture design, and experience with a broad spectrum of technologies and integration options. This person will serve as the expert for technology architecture for the portfolio of solutions. This role will be responsible for working with technology vendors and internal technical teams to drive design and integration decision.
Primary Responsibilities
Architect and design technical solutions that will meet project needs while integrating with ease to the overall technology landscape
Evaluate technology options and define a future state technology architecture landscape and drive transition to that future state
Direct the architecture and design of software solutions and any required integration
Collaborate with technology vendors and internal teams in the architecture and design of solutions
Oversee multiple technical design efforts ensuring architectures and designs support the program goals
Assess cost and feasibility of technologies and ensure they are cost effective and support current and future business needs
Through design and delivery of technology solutions, build and expand technology capabilities for the organization
Consider the use of agile methodologies, open source software, cloud deployment in an effort to improve design, delivery and supportability
Desired Skills and Abilities
Exceptional leadership, time management, facilitation, and organizational skills
Proven successful experience in vendor selection and management for a wide range of technology solutions, budgeting, and monitoring progress through implementation
Strong interpersonal skills and excellent verbal and written communication skills
Proactive, strategic mindset, with a desire to work in a fast-paced environment
Experience with a combination of supply chain, order management, point of service, warehouse management, and e-commerce solutions is required
Experience with Salesforce Commerce platform is desired
Retail industry experience is desired
Architecture leadership experience in delivery of omni channel customer experiences is desired
Desired Education and Experience
Bachelor's degree required in Computer Science, Engineering, Analytics, or similar
Master’s degree preferred
10+ years of experience with increasing responsibilities in architecture, design and delivery roles in a technology organization
5+ years senior technology architecture experience designing and implementing integrated technology solutions
Benefits
As a certified Great Place to Work®, Altar’d State is committed to helping our associates achieve both their personal and professional goals. We understand that the success of our company is a direct result of our dedicated associates. This is why we offer a wide-ranging and a comprehensive benefits program that offers protection, peace of mind, and flexibility designed to support our associates at home and at work. Our benefits program includes:
Multiple medical insurance plan options with dental and vision care
Paid time off including vacation, sick and personal days
Paid volunteer time
Associate Discount
Student Debt Repayment Program
401(k) with company match
Sabbatical Program
Associate Assistance Program
Flutter Fund (Associate Supported Emergency Relief Fund)
Discounted Pet Insurance Program
Dog-friendly office
Backup child and adult care program
Altar’d State is an equal opportunity employer and values diversity. All employment decisions are decided on the basis of qualification, merit and business need. All qualified applicants will receive consideration for employment without regard to race, color, religion, sex or national origin."
155|IT Manager|"We have a simple mission at Calm: To make the world a happier and healthier place.

The heart of Calm is digital but the brand is expanding offline into a variety of products and services that bring more peace, clarity and perspective into people’s busy lives. We are building Calm into the Nike of the Mind. We believe Calm can become one of the most valuable and meaningful brands in the world.

Over 50 Million people have downloaded the app and we are growing by 85,000 new downloads a day. The company is profitable and headquartered in San Francisco, CA.

Calm was co-founded by Alex Tew (Million Dollar Homepage) and Michael Acton Smith (Mind Candy, Moshi Monsters, Firebox).

Mission

As the IT manager, you are to lead the IT team in supporting Calm’s use of technology in day-to-day operations. You will own and implement security policies and procedures to keep Calm and its users safe. A great candidate will empower the IT team to solve technical issues quickly and efficiently. You will be able to scale the IT team as helpdesk needs to grow.
Outcomes
Own helpdesk system, process, and documentation
Scale IT team to meet the needs of a growing team
Coordinate purchase and provision of hardware and software for new and existing employees
Setup, update, maintain, and secure office networking hardware
Oversee the on-boarding of new employees with hardware, software, and workstation setup
Define and deploy security and access policies for company machines and software
Partner with Finance to track purchasing, create budgets and projections of spending
Lead initiatives within IT to improve compliance, security, automation, and user experience
Competencies
Strong communicator, both written and verbal
Expertise with supporting global teams
Familiar with technologies like: GSuite Administration, Okta, Fleetsmith/Desktop Central, Ubiquiti Networking Hardware, Jira/Zendesk
Security and Compliance Policy Rollout
Proven track record of leading IT teams supporting 100+ employees
Strong project management experience
Track record of high impact business decisions
Pragmatic and skilled with prioritization
Extremely strong attention to detail
Proactive. Will follow up when things don’t get resolved
Enthusiasm and passion for quality
No ego: must be humble (this may be the most important one)
Team player, has to be able to work with lots of people and be patient
Benefits

Competitive salary and equity
Take what you need PTO
We pay your medical, dental, & vision insurance premiums
401K
Commuter benefits
Life insurance and disability benefits
Apple equipment
- Fun, energetic work environment, and daily perks - snacks, drinks, catered lunch twice a week
Opportunity to work with a product focused on making the world happier and healthier
And much more!"
156|Sr. IT Manager, Application Development|"Location(s)
St. Louis MO
Details
Help us make Insurance Tech fun! The Kemper Life & Health division has an immediate need for an experienced, proven, hands-on Application Development Manager within the Strategic Delivery team to lead a premiere application development and delivery team focused on new capabilities, advanced methodologies, and modern technologies. Various Agile project efforts and high-profile delivery sprints, including definition and delivery of MVP with creation of future backlog and roadmap, will require finite attention to detail, in addition to providing value-based assurance that industry and Kemper best practices are in place for core IT disciplines, including SDLC.
This position will be located at our Kemper office in Saint Louis, MO. You will have direct oversight of top tier development, system engineering resources while reporting to the AVP of Strategic Delivery. You will work closely with other IT Managers, overseeing multi-functional teams of primary and secondary SMEs. Your strong communication, technical skills, and project management of software development tasks and estimates will allow you implement projects in a timely manager and allow you to lead by example as you develop your delivery team toward greatness.
Position Responsibilities
Contribute to solution design and lead ongoing application development using .Net, AWS (Cognito, Lambda, S3, DynamoDB), React/React Native, Oracle, JSON, VB, Salesforce, Java, Angular JS, Android, IOS, and more.
Dynamic and engaging people leader to foster our shifting culture to agile philosophy and professional development of self and team.
Effectively communicate and work with business units, at all levels, to collaborate with the business on enhancements to existing systems and potential new development efforts.
Follow Agile process for establishing priorities and continual effective communication of project status and priorities is critical to success.
Display the ability to thoroughly manage the work of developers to assist in the completion of established priorities.
Planning and development of new application systems and features including proposal, cost/benefit analysis, systems analysis, design programming, and implementation activities.
Must be able to display the ability to perform complex system and business analysis. Ensure that the developments of systems are within scope, budget, objectives, schedules, and resource commitments.
Responsible for the establishment and support of applications development environment including methodology, standards, tools, design principles, purchased package and performance criteria.
Perform resource allocations and workload assignments according to delivery requirements.
Ensure that team maintains high level of competence and operational excellence with self-organized continuous improvement.
Report delivery status to IT Leadership and the business clients and develop delivery documentations.
Position Qualifications
3+ years of software application delivery management.
3+ years of previous experience managing a software development team (remote or local) or previous experience managing multiple teams in areas other than software development.
Familiarity with Java, React Native, .NET Core, Angular JS, SFDC, AWS development tools.
Ability to effectively plan and manage resources to ensure multiple priorities are completed on time and with a high level of quality.
Experience with SDLC and JIRA, working with 3rd party vendors and software enhancements, transformations and updates.
Bachelor’s Degree in computer related or IT Management field or equivalent related experience is preferred.
Ability to prioritize and make decisions swiftly.
Strong communication skills, both verbal and written, to keep IT and business leaders up to date in a timely manner.
Ability to strive for and achieve Execution / Operational Excellence.
An ability to lead valued Kemper IT Application Support resources in Service Leadership
-MO -CB -ZR -GD -IN -MSJ -PT"
157|Tech Debt - Sr. IT Manager, Technology Services|"Tech Debt - Sr. IT Manager Technology Services
Summary
The Sr. IT Manger Technology Services role reports into the Enterprise Architecture division. This role is accountable for ensuring the entire Enterprise IT estate including Operating System, Database, Application and Hardware are in a healthy state in terms of currency.
The position is responsible for the two major duties below:
Establish the currency tech debt operation including the decision making, the prioritization and the escalation processes and to support the governance structure
Execute the remediation program to deliver system upgrades and manage the currency tech debt level
Aviva is a customer centric organization, focus on delivering outstanding customer experiences. Keeping the IT estate healthy is the foundation of being able to deliver service excellency and to provide the best protection to the customer information
Accountability
Leads the day-to-day currency tech debt operations to ensure the overall health of the IT estate.
Deliver system upgrade projects to remediate currency tech debt and keep the organization tech debt level at the tolerance level.
Perform risk assessment on the tech debt items to understand impacts and manage risks appropriately.
Prioritize currency tech debt to drive remediation focus on high impact and high risk items.
Manage hosting, development and testing vendors, and both internal and external project resources to work together and delivery the remediation.
Manage the financials of the projects to ensure proper project spending and achieve remediation target on time and on budget.
Manage stakeholders of the projects and satisfy the organization's governance requirements in security, architecture, data, project, and service management.
Provide reports to brief executives on the remediation progress, financial status, and risk handling.
Requirements
Strong project/program management capability and being able to lead project managers.
Excellence communication skills, being able to work with developers, server admins, vendors, peers and executives to optimize productivities and achieve best outcomes
Tracked record of managing infrastructure vendors in delivering quality projects on time.
In depth knowledge in Technology, focusing on OS, DB, and Platforms and have good data sensitivity on servers, IPs, OS & DB types, version numbers and dates.
Familiar with RedHat Linux and Windows Server operating systems, MS SQL, PostgresSQL, Oracle databases, WAS, JBoss and NodeJS platforms, and both Java and .NET runtime environments.
Familiar with discovery, asset management and service management tools such as CMDB, Tanium, Flexera, Assyst, and ServiceNow.
Understand cloud foundation and have exposure to AWS are consider assets.
Experience in using Planview or other Application Portfolio Management platforms to manage IT Assets is a plus.
Familiar with the currency tech debt concept including software lifecycle and meta model relationship between application, server, database, hardware and corresponding owners.
Strong financial management capability in managing project budget and spending
Being able to collect and compile estimations, define and demonstrate benefits for projects
Capable of establishing and operating a governance structure for currency tech debt
Understand data and integration requirements to support currency tech debt operation
Capable of working with data analysts to define and provide KPI updates and reports to executives
Capable of working with sponsors in securing funding and manage project spending
Capable of negotiate with vendors regarding licenses, regular maintenance and extended support arrangements.
Capable of working with application owners and stakeholders to agree on upgrade plans and carry out the execution.
Capable of assessing cross project/program impacts on environments and resources, providing conflict resolutions and coordinate executions to deliver outcomes.
Qualifications
Over 10 years' project management experience
Bachelor degree and above
PMP certification and Agile Scrum Master certificate are considered assets
Hands-on delivery experience on Infrastructure projects such as Application upgrade, Platform upgrade, Server upgrades including OS & DB upgrades are considered valuable assets
Experience in Financial Industry is considered an asset
Experience in General Insurance is nice to have
Embrace customer centric culture
Additional Information
Aviva Canada is committed to providing accommodations for people with disabilities during all phases of the hiring process including the application process. If you require an accommodation because of a disability, we will work with you to meet your needs. Applicants need to make their needs known in advance. If you are selected for an interview and require an accommodation, you are encouraged to advise the Talent Acquisition Partner who will consult with you to determine an appropriate accommodation."
158|Senior IT Manager, Engineering and Operation Platforms|"If you are looking for a challenging and exciting career in the world of technology, then look no further. Skyworks is an innovator of high performance analog semiconductors whose solutions are powering the wireless networking revolution. At Skyworks, you will find a fast-paced environment with a strong focus on global collaboration, minimal layers of management and the freedom to make meaningful contributions in a setting that encourages creativity and out-of-the-box thinking. Our work culture values diversity, social responsibility, open communication, mutual trust and respect. We are excited about the opportunity to work with you and glad you want to be part of a team of talented individuals who together can change the way the world communicates.
Requisition ID: 54516
Senior IT Manager, Engineering and Operation Platforms

The Sr. IT Manager of Engineering and Operations platform will take a leadership role managing a global IT application team responsible for supporting global supply chain and engineering activities in a dynamic high volume semiconductor manufacturer including multiple internal wafer fabs, assembly/test operations, and warehouses as well as external foundries and subcons. The ultimate focus of the position is to provide strategic direction, technical expertise, and strong leadership to senior managers and IT team members globally across the organization.
The Sr. IT Manager will be responsible for ensuring team results by communicating job expectations, planning, monitoring, and appraising results and by staying abreast of business priorities. This role involves coaching team members to ensure a high performing cross functional team and quality service by establishing and enforcing organization standards. The candidate will report to the Sr. Director of Information Technology and support positive transformation in an extremely fast-paced environment to support the continued development of a world-class IT organization while collaborating closely with business partners.

Responsibilities will include, but not be limited to:
Drive strategic activities working with cross-departmental leaders and IT team members to ensure scalable and robust solutions which align to corporate strategic plans.
Translate corporate objectives into quantifiable IT plans with clear actions required to ensure tactical projects are delivered on-time and within budget.
Take the initiative to be a thought leader and advise business partners objectively on where IT can make a positive difference to drive world class business solutions.
Analyze business requirements presented by team members and business leaders and lend technical expertise in order to guide optimal solutions that support company objectives in the most effective manner possible.
Work with 3rd party partners in support of projects and on-going operations to extend IT capacity required to meet business requirements. Manage budgets and prioritize the allocation of team resources.
Maintain professional and technical knowledge by attending educational workshops and benchmarking state-of-the-art practices.
Drive optimal architecture and integration system design to ensure highly robust environment.
Configure Agile PLM and support Oracle script development for database integration.
Establish new and enhance existing IT processes to ensure continuous improvement for greater efficiency and improved quality. Ensure a 7x24 hour continuous world-wide business operation.
Perform all supervisory responsibilities associated with the IT team including employee related issues.
Motivate team to embrace best practices and support transformation via a robust project management approach as a positive opportunity for building a high impact performance organization.
Provide constructive resource performance feedback.

Organization:
The successful candidate will manage the IT Engineering and Operations Platforms and reporting to the Sr. Director of IT.

Requirements:

Bachelor’s Degree in Business, Computer Science, Information Technology or related field (MS preferred)
Must have 12+ years of IT industry experience in a global large-scale IT environment
8+ years of management experience
5-7 years of application configuration experience (with large scale SCM application projects), preferably in the semiconductor industry
5 years of experience supporting international projects
Experience in designing and implementing engineering platforms across different manufacturing spaces
Experienced in managing business priorities and realigning resources in order to optimize results, minimize costs, risks and project timelines
Metric driven with strong analytical and cross-group collaboration skills to bring the organization to consensus
Excellent oral and written communications skills
Excellent presentation and public speaking skills
Ability to multitask and manage multiple activities simultaneously
Ability to use a wide degree of creativity and latitude to think differently, challenge conventional wisdom, and drive new best practices
Proficiency in the use of the Microsoft Office suite of applications and Visio flow charting software
Ability to work effectively with international teams
Ability to interact effectively with all levels of Management
Independent follow-through ability and keen attention to details
Ability to interact effectively at all levels with sensitivity to cultural diversity

Skyworks is an Equal Opportunity Employer. All qualified applicants will receive consideration for employment without regard to race, color, religion, age, sex, sexual orientation, gender identity, national origin, disability, protected veteran status, or any other characteristic protected by law.


Nearest Major Market: Irvine California
Nearest Secondary Market: Los Angeles
Job Segment: Engineer, Network, Oracle, Database, Manager, Engineering, Technology, Management"
