|Title|Description
162|Windows/Active Directory System Administrator|"Required:

Extensive experience with Windows Server 2012 or later
Experience with Linux-based operating systems
Extensive experience with Active Directory environment
Extensive experience with integrating services into Active Directory
Experience with Windows DNS and DHCP provisioning
Experience with interoperability and binding of non-Windows operating systems (i.e., RedHat, CentOS, Ubuntu, and Fedora) to Active Directory authentication
Practical hands on coding and scripting experience (Batch, Powershell, Bash, etc)
Experience installing and configuring software applications
Ability to adjust to an ever changing environment
Experience installing certificates and resolving certificate authority (CA) chain issues
Basic network understanding
Familiarity with Windows Server Update Services (WSUS)
Experience with VMware to include creating, modifying and maintaining in linked vCenter environment

Description:

Setup AD environments from the ground up
Communicate with multiple vendors across multiple baselines both hardware and software
Maintain and configure infrastructure systems
Integrate and test infrastructure systems on multiple platforms across multiple baselines
Coordinate with security POCs to ensure that the infrastructure is in compliance with security guidelines
Test and deliver IAVA patches as needed to infrastructure systems
Research methods to automate processes in order to improve efficiency
Create and maintain all Windows administrative documentation"
163|System Administrator|"Administers a Microsoft / Linux / AWS / ESX / Cisco network environment in support of corporate I.T. operations. Manage Cisco & Jive Phone System.
Responsibilities:
Administer and maintain all systems On-Premise & Cloud systems (servers, network storage, network backup systems, network equipment, firewall, VPN, VoIP) to ensure maximum availability and performance.
Deploy and utilize tools to monitor, maintain and administer all systems. (Active Directory, Group Policy, WSUS, Windows Update, third-party software).
Establish and maintain user and service accounts in accordance with company security policy and Sarbanes-Oxley Act (SOX) compliance and auditing requirements. Ensure proper access and validate functionality and security.
Supports, monitors, tests, troubleshoot and root cause analysis on hardware and software problems pertaining to the computer network.
Performs daily system monitoring, verifying the integrity and availability of all hardware, server resources, network disruption awareness, and predefined key processes and reviewing of system, application and security logs.
Recommends and schedules repair and update of servers, UPS, CRAC, and other related network systems and equipment.
Provides end-users support for network-based applications.
Provides a leadership role in the support and maintenance of Windows-based servers and applications.
Creates instructions and establishes guidelines/procedures to perform the functions of the job.
Advanced systems management for performance and scalability.
Required to be familiar with IT field concepts, practices, and procedures.
Relies on experience and judgment to plan and accomplish goals.
Performs system backup operations including verification and documentation.
Monitors and enforces IT policies and procedures.
Share in on-call responsibilities
Experience:
Associate’s or Bachelor’s Degree in Computer Science or a related field.
4+ years of experience administering a Microsoft environment.
4+ experience supporting corporate-level network systems.
Preference will be given to those with skills supporting the following technologies: Cisco Networking Equipment and Phone Systems, VMware vSphere, MS Exchange 2013, MS Server 2003-2016 and other MS technologies, CommVault Backup system, HP 3PAR SAN system, Barracuda systems and Virus Protection like Sophos.
Excellent working knowledge of MS Office (Word, Excel, Access, PowerPoint, MS Project).
Approachable personality with professional customer/service focus.
Ability to deal effectively in all business relationships while projecting a positive image of the Company.
Ability to prioritize and manage multiple tasks simultaneously while meeting multiple deadlines.
Ability to communicate clearly and concisely, both in written and verbal formats.
Ability to work under pressure.
Capable of working independently yet as part of a team.

Location
Salt Lake City, Utah, United States
Type of Position
Full Time
Report to
Information Technology"
164|System Administrator|"Title:
System AdministratorAs a Systems Administrator for KBR, you will be enabling personnel to accomplish their mission. You will use your technical knowledge to provide Windows systems administration for the customer's production, staging and development environments. A typical day in this position could involve any of the following activities: - Perform systems administration duties for virtual systems to include both desktops and servers - Deploy patches and updates to maintain a compliant security posture - Support and maintain a Windows Active Directory forest - Secure and support applications and systems in compliance with DISA STiGs - Assist Cyber Security personnel with documentation required for RMF compliance - Remediate system vulnerabilities identified by SCAP and ACAS scans - Run scripts in SQL Server - Other related tasks. Your dedication to great customer service and knowledge of current Windows system administration, Active Directory and DNS, VMware, and SQL Server in a DOD environment will result in support that meets or exceeds the customer’s needs and ultimately, delivery of services that enable personnel to accomplish the mission at hand.
Scheduled Weekly Hours:
40"
165|System Administrator|"Position Summary: The Systems Administrator will maintain, upgrade and provide support for software, hardware, and networks. The Systems Administrator needs to be able to diagnose and resolve problems quickly and be available to respond to business needs after hours. The individual should be able to easily to communicate technical concerns and solutions to many different people with varying degrees of technical knowledge as well as work with individuals in all departments to help solve their technical issues. The Systems Administrator is also responsible for maintaining our system infrastructure, including firewalls, testing computer equipment, backing up databases, installing and updating malware software, installing and rebuilding existing servers as well as other processes. Consistently promotes teamwork and displays a positive attitude and personal commitment to excellence.

Minimum Education Required: Associates degree in Computer Science, Information Technology, Network administration or other related field.

Minimum Experience Required: 3-5 years of database, network administration, or system administration experience required.

Minimum Licensure, Certification, or Registration Required by Regulation or Policy:
System administrators are expected to have at least one, but preferably multiple, certifications for the job. Depending on the technologies used within an enterprise, common certifications in demand include Microsoft Certified Solutions Associate (MCSA), CompTIA Server+, Cisco Certified Network Associate (CCNA) and Red Hat Certified System Administrator (RHCSA).
Qualifications:
System administration and IT certifications in Linux, Microsoft, or other network related fields are preferred
Strong knowledge of systems and networking software, hardware, and networking protocols
Experience with scripting and automation tools
A proven track record of developing and implementing IT strategy and plans
Strong knowledge of implementing and effectively developing helpdesk and IT operations best practices, including expert knowledge of security, storage, data protection, and disaster recovery protocols
Additional Qualifications:
To perform this job successfully, an individual must be able to perform each job duty and responsibility satisfactorily. The requirements herein indicated, represent the knowledge, skills, and/or abilities needed by the System Administrator. Reasonable accommodations may be made to enable individuals with disabilities to perform the essential functions.

Job Duties and Responsibilities:
1. Installing and configuring software, hardware and networks
2. Manage network servers and technology tools
3. Set up accounts and workstations
4. Monitor performance and maintain systems according to requirements
5. Troubleshoot issues and outages, troubleshoot hardware and software errors by running diagnostics, documenting problems and resolutions, prioritizing problems, and assessing impact of issues
6. Ensure security through access controls, backups and firewalls
7. Upgrade systems with new releases and models
8. Develop expertise to train staff on new technologies
9. Perform or delegate regular backup operations and implement appropriate processes for data protection, disaster recovery, and failover procedures.
This list is not meant to be restrictive, totally inclusive, or limited in employee assignment or responsibilities.

Knowledge, Skills, Abilities:
Language/Communication Skills
Skill and ability to communicate effectively both verbally and in-writing. The role requires the individual to work with several departments outside of IT, on a daily basis
Ability to read and comprehend simple instructions, short correspondences, and memos. Ability to write simple correspondence. Ability to effectively present information in one-on-one and small group situations to customers, clients, and other employees of the organization.
Must have a high level of patience and professionalism when working with other employees who will have a varying range of computer competencies.
Mathematical Skills
Adds, subtracts, multiplies, and divides in all units of measure, using whole numbers, common fractions, and decimals.
Ability to understand and calculate figures and amounts such as simple discounts, interests, and percentage measures and to read tabular and bar graphs.
Customer Service Skills
Ability to listen to troubleshoot attentively, address technical matters promptly, efficiently, courteously, and respectfully.
Mental/Physical Requirements:
Prolonged periods sitting at a desk and working on a computer.
Must be able to lift up to 20 pounds at times.

Working Conditions:
Travel – 30% locally
Well-lit medical office environment

DISCLAIMER
The above information is intended to describe the general nature and level of work being performed by people assigned to this job. It is not intended to be an exhaustive list of responsibilities, duties and skills required of personnel so classified. Examples listed do not preclude the performance of other duties similar in nature or in level of complexity."
166|System Administrator I|"Position Summary
This position is responsible to provide horizontal and vertical integration of IT systems and services within the assigned Value Stream and throughout the company. Collaborate and provide feedback to the IT Manager and other administrators during project timelines. Assist staff with technical support of computers, applications, networking, and related technology; including installation and testing of computer systems and peripherals within established guidelines. Will assist with training, research and implementation of new technologies to meet the growing needs of the company. Good communication skills and a desire to work around others is essential. Motivation and an eagerness to learn is important.
Steffes Core Values
Trust: We promote growth and long-term success by making wise decisions with trust as an essential component.
Respect: We unleash creative talents of our diverse workforce by treating each other the way we would like to be treated.
Teamwork: We believe people achieve much more by working together.
Integrity: We follow through and keep our word while being open, honest, ethical, and fair.
Safety: We view our co-workers as family members of our business and strive to ensure safety for all.
Humility: We recognize and appreciate strengths and contributions beyond one’s self. We are modest, genuine, and authentic.
Key Responsibilities
Monitor desktop and associated network system performance.
Plan, document, and manage all desktop support services.
Deploy images to applicable hardware.
Deploy software installs where needed.
Support and maintain mobile devices and tablets.
Maintain copiers, printers, and peripherals.
Perform on-site analysis, diagnosis, and resolution of complex technology problems for end-users, and recommend and implement corrective solutions, including off-site repair for remote users as needed.
Install, configure, test, maintain, monitor, and troubleshoot end-user workstations and related hardware and software in order to deliver required desktop service levels.
Assess the need for and implement performance upgrades to PCs; including the installation of hard disks, hard drives, RAM, etc.
Collaborate with other IT administrators and the IT Manager to ensure efficient operation of the company’s computing environment.
Where required; administer and resolve issues with associated end-user workstation networking software products.
Receive and respond to incoming helpdesk calls and tickets, and/or e-mails.
Develop and maintain an inventory of all laptops, desktops, monitors, and other components and equipment.
If necessary, work with third-party support and PC equipment vendors to provide adequate solutions.
Conduct research on a variety of products in support of PC procurement and development efforts. Evaluate and recommend products for purchase
Train users to work with computer, hardware, software etc.
Assist in developing long-term strategies and capacity planning for meeting future technology needs; including hardware, software and services.
Respond promptly to system outages, service issues, and user requests for technical assistance.
Where required, resolve security issues and document promptly and accurately.
Complete projects on time and meet all requirements
Assist in the creation and updating of infrastructure documentation.
Maintain a positive work atmosphere by acting and communicating in collaborative manner with customers, suppliers, co-workers, and management.
Helps company meet its Strategic, Quality and Safety objectives.
Other duties may be assigned.
Core Expectations
Customer Service - Demonstrate excellent customer service and display a positive attitude and behavior consistent with the Steffes Code of Conduct and Core Values.
Quality - Actively support and participate in Quality Improvement.
Take immediate action in unsafe situations.
Adhere to all safety standards; thus, promoting safe practices to ensure a safe environment.
Conduct - Demonstrate and support the Steffes Code of Conduct.
Policies and Procedures - Demonstrate and support Steffes Policies and Procedures by:
Using tact, sound judgement, and maintaining a professional attitude in communication and relationships with others.
Striving to deliver the best quality in daily work.
Promoting a positive image of Steffes and its products.
Being timely and punctual in attendance and following all policies and procedures.
Job Requirements/Qualifications
High school diploma or GED
Associate Degree in Information Technology Support, Computer Science or related field
2 years equivalent IT work experience.
Excellent technical knowledge of PC and desktop hardware and PC internal components.
Hands-on hardware, Windows 10, and MS Office troubleshooting experience.
Ability to conduct research into PC issues and products as required.
Effective interpersonal skills and relationship-building skills.
Strong written and oral communication skills.
Ability to present ideas in user-friendly language.
Communication skills (Develop written communication requiring grammar skills; interact with customers on an explanatory basis; interact with groups of people, co-workers, subordinates; use of telephones, 2-way radios, public address system; and oral communication)
Basic and advanced math skills
Reading skills (Basic instructional and technical information)
Demonstrates attention to detail
Spelling
-OR-
An acceptable combination of education and experience
Physical Demands of Position
This position requires walking, sitting or standing to a significant degree.
Must have the ability to lift 50 pounds from floor to waist, carry 50 pounds, and push and/or pull up to 20 pounds.
Must have the ability to climb ladders and/or stairs.
Stooping, crouching, kneeling and bending.
Handling, feeling, and gripping would be required for some activities..
This role may be subject to internal and external environmental conditions."
167|Lawson System Administrator|"Job Details Job Code JPSC-8153 Posted Date 02/12/19 Experience 7 Years Primary Skills DB2,RQC,ISO Server Required Documents Resume
Overview
Title: Lawson System Administrator
Duration: 6+ Months
Location: Rochester, NY
Job Description:
Services to be performed by Lawson Sys Admin:
The Applications Administrator to provide ongoing functions supporting all Lawson application
environments. This includes maintaining application software, monitoring and troubleshooting issues
within the software environment, forecasting and planning for application capacity and demand, and
system refreshes, and patches and upgrades among other things. Supplier resource to communicate and
work with various businesses partners and management to determine application requirements and
identify/recommend solutions.
 Supplier shall engage in Health Plan’s disaster recovery initiative to that Health Plan
applications are fully retrieved during disaster recovery.
 Supplier shall participate and produce documentation, recommendations and expert feedback
for Health Plan Enterprise Resource Planning strategy. This initiative consists of working with
Health Plan Resources and appropriate vendors in evaluating requirements, scope and
Enterprise Resource Planning “ERP” selection Supplier shall produce appropriate documentation
as requested, provide specific Infor- Lawson feedback during the process. This role will be part
of the core team looking at evaluating vendor options
 Supplier Resource to perform the following:
o Ming.Le update for SQL2012
o RQC 10.0.6.32
o 10.0 MSP7
o ISO Server Update 10.2.1.71
o Env (ESP () 10.0.9
o CTP117346
o LBI Hotfix
o DB2 Upgrade (Major Rebuild)
o Security updates as required
o MAR Audit access reviews
o Any additional patches as assigned
 Assist with improving overall performance of the tool.
 Participate in disaster recovery initiatives.

 Participate in purge and archiving work.
 Work with internal and external resource to continue to improve overall system.
Services to be Provided by Supplier
In addition to standard Administrative activities, supplier role is to evaluate current setup of application
and make recommendations on how to improve. Supplier shall:
 Produce necessary system and decision documents aiding the ERP review program."
168|System Administrator 2|"C2 Technology Solutions is a small business with a global perspective, offering a complete spectrum of insightful expertise in system and software engineering, architecture design, business process re-engineering, and IT infrastructures. Since 2010, we have provided performance and value-driven consulting services to both government and commercial clients.

The key to C2 Technology Solutions' success is in its primary asset…People. We understand that our growth is parallel to the growth of every individual on our team. In addition to a small company culture, we offer a competitive compensation package with outstanding benefits and career development opportunities.

Position Overview:
The Systems Administrator provides support for implementation, troubleshooting, and maintenance of IT systems; manages IT system infrastructure and any processes related to these systems; provides support to IT systems including: day-to-day operations, monitoring and problem resolution for all of the client problems; provides second level problem identification, diagnosis and resolutions of problems; provides support for the dispatch system and hardware problems and remain involved in the resolution process; provides support for the escalation and communication of status to agency management and internal customers; and possesses experience in one or more systems and architectures and associated hardware: mainframe, mini, or client/server based.

Education/Experience Requirements:
10 years experience as a SA in programs and contracts of similar scope, type, and complexity is required. Bachelor's degree in a technical discipline from an accredited college or university is required
5 years of additional SA experience may be substituted for a bachelor's degree
Specific Positions Requirements:
Provide in-depth experience in trouble-shooting IT systems
Provide detailed analysis and feedback to agency management and internal customers for escalated tickets
Provide support for the dispatch system and hardware problems and remains involved in the resolution process
Configure and manage UNIX and Windows (or other applicable) operating systems and installs/loads operating system software, troubleshoot, maintain integrity of and configure network components, along with implementing operating systems enhancements to improve reliability and performance
Windows and Nessus
Would also like experience in network architecture or engineering and/or Cloud Arch
TS/SCI with Polygraph Required

C2 Technology Solutions provides equal employment opportunities (EEO) to all employees and applicants for employment without regard to race, color, religion, sex, sexual orientation, gender identity, marital status, national origin, age, veteran status, or disability."
169|System Administrator|"Overview:
CiraConnect provides world-class cloud-based software and on-demand “back-office” shared services (SaaS) for self-managed community associations, professional community association management companies and residential real estate developers servicing the needs of homeowner associations (HOAs), condominium associations, cooperatives, luxury high-rises, municipal utility districts and large master planned communities. CiraConnect maintains an in-house software development team that places a premium on integrated software solutions and business process automation as tools to enable our employees to better service our clients and increase their job satisfaction.
Responsibilities:
The Systems Administrator is responsible for maintaining the company network infrastructure as well as the Azure based platform for the corporate applications. You will interact directly with staff locally and remotely as well as third party technicians and vendors. The responsibilities include:
Manage and maintain company network
Implement new network/infrastructure changes
Manage servers
Manage IT policies and procedures
Maintain yearly IT budget
Manage software licensing
Manage IT projects
Provide 3rd tier desktop support
Work on other projects as assigned by manager
Qualifications:
5+ years of Microsoft Windows server administration
3+ years of advanced networking (VLANs, VPN tunnels, routers, firewalls, etc.)
3+ years of domain administration (AD, GPOs, DNS, DHCP, etc.)
2+ years of experience with VMWare

The following skills are a plus
Azure cloud computing
Office 365
SIP trunks, VoIP
Windows Hyper-V
Google G-Suite
Windows clustering and storage pools
WatchGuard router / firewall

Good written and verbal communication skills (English)
Pleasant personality and ability to clearly communicate with people
Ability to work in a team environment
Ability to work overtime and support night/weekend maintenance projects when necessary

Benefits Summary
Health / Dental / Vision Insurance
Life / Disability Insurance
401(k) Program"
170|Windows System Administrator|"Resource Management Concepts, Inc. (RMC) provides high-quality, professional services to government and commercial sectors. Our mission is to deliver exceptional management and technology solutions supporting the protection and preservation of the people and environment of the United States of America.
RMC is hiring a Windows System Administrator to support our customer in San Diego CA / North Island. They will perform operating system installation, configuration and maintenance support using Windows Server 2012R2/2008 in an RDT&E environment. The selected applicant will also:
Perform Software installation and setup
Have knowledge and experience with Active Directory
Have knowledge and experience with SQL database design and administration
Have knowledge and experience with Virtual Machine cluster design, installation, and administration (VMWare ESXi)
Have knowledge and experience with Mass storage administration
Evaluate, test and integrate new operation systems versions, drivers and patches
Have the ability to harden systems to be in compliance with DoD RMF policies
Perform system backup and recovery
Do performance monitoring including monitoring disk space, utilization, capacity and availability
Perform security monitoring and maintaining security patches and updates
Vulnerability Management and compliance reporting
Install/create client based firewalls, antivirus and antispyware
Perform general IT requirements installation, configuration, maintenance, and security in a classified or unclassified network environment
Bachelor’s degree in computer since or IT related field and (4) years or relevant experience is required. In lieu of a degree, an additional four (4) years of relevant work experience or certifications/training are required. The selected applicants must have DoD 8570/5239 IAT Level II or Level III Certification (Security + CE, CISSP, CCNA) and the ability to work independently and as part of a team in RDT&E environments.
Security Clearance: An active DoD Top Secret clearance is required to start. Applicant selected may be subject to a security investigation and must meet eligibility requirements for access to classified information.
RMC is an equal opportunity employer. All qualified women, minorities, individuals with disabilities and veterans are encouraged to apply for RMC job vacancies. All qualified applicants will receive consideration for employment without regard to race, color, religion, sex, national origin, sexual orientation, gender identity, disability status, protected veteran status, or any other characteristic protected by law."
171|Baan System Administrator|"Cognizant Technology Solutions is seeking a Baan System
Administrator to work in either Carlsbad, CA or Pittsburgh, PA. The Baan ERP System
Administrator will be responsible for application administration, monitoring,
troubleshooting, escalation, and issue resolution for the Baan ERP along with

the following:
Responsibilities:
The role will require familiarity with Baan tools, porting
sets, integrations, Oracle databases, and both Unix and Windows operating
systems.
Routine activities will include application configuration,
maintenance, backup, and restore, security administration, patch conflict
analysis, application and system patching, interface troubleshooting and
configuration, batch job administration and monitoring, and application
performance monitoring.
This role will also have responsibility for ensuring security
and compliance requirements are met and for providing supporting evidence
of system compliance for system audits.
Experience with Unix shell scripting and knowledge of
scripting languages similar to Python or Javascript will be useful in the
role as well.

Qualifications:
5+ years of relevant technical work experience
Bachelor’s degree in information technology or related field
Equivalent combination of experience and education will be
considered
Experience with Baan IVc4 ERP tools
Demonstrated expertise administering, maintaining, and
supporting enterprise applications in Linux/Unix and Windows environments
Ability to learn and apply new technologies to support
business requirements
Familiarity with Sarbanes Oxley and PCI requirements and with
FDA/GxP computer system validation requirements to deliver and maintain
validated computer systems
Willingness and ability to support critical issue resolution
on an on call basis
Dedication to supporting colleagues in meeting business
commitments
Service oriented with a commitment to helping others and
sharing expertise as a part of one global team
Drive to deliver and maintain a healthy application environment
with appropriate monitoring and logging to ensure early detection and
quick resolution of system issues
Ability to define standard work for routine processes and
train peers to provide comprehensive coverage for routine application
administration requests
Consistent support of standard work as well as adaptability
to design and deliver new solutions when appropriate

Technical Skills SNo Primary Skill Proficiency Level * Rqrd./Dsrd. 1 Infor - S3 - Technology PL1 Required

Domain Skills SNo Primary Skill Proficiency Level * Rqrd./Dsrd. 1 Order to Cash Order Management NA Required

Proficiency Legends Proficiency Level Generic Reference PL1 The associate has basic awareness and comprehension of the skill and is in the process of acquiring this skill through various channels. PL2 The associate possesses working knowledge of the skill, and can actively and independently apply this skill in engagements and projects. PL3 The associate has comprehensive, in-depth and specialized knowledge of the skill. She / he has extensively demonstrated successful application of the skill in engagements or projects. PL4 The associate can function as a subject matter expert for this skill. The associate is capable of analyzing, evaluating and synthesizing solutions using the skill.
Job Location : Pittsburgh, Pennsylvania, United States || Carlsbad, California, United States
Employee Status : Full Time Employee
Shift : Day Job
Travel : No
Job Posting : Feb 10 2020

About Cognizant Cognizant (Nasdaq-100: CTSH) is one of the world's leading professional services companies, transforming clients' business, operating and technology models for the digital era. Our unique industry-based, consultative approach helps clients envision, build and run more innovative and efficient businesses. Headquartered in the U.S., Cognizant is ranked 193 on the Fortune 500 and is consistently listed among the most admired companies in the world. Learn how Cognizant helps clients lead with digital at www.cognizant.com or follow us @Cognizant.
Cognizant is recognized as a Military Friendly Employer and is a coalition member of the Veteran Jobs Mission. Our Cognizant Veterans Network assists Veterans in building and growing a career at Cognizant that allows them to leverage the leadership, loyalty, integrity, and commitment to excellence instilled in them through participation in military service."
172|System Administrator / Engineer|"This position is based in Portland, OR. US work authorization is required.
About Mercy Corps
Mercy Corps is a leading global organization powered by the belief that a better world is possible. In disaster, in hardship, in more than 40 countries around the world, we partner to put bold solutions into action — helping people triumph over adversity and build stronger communities from within.
Now, and for the future.
Program / Department Summary
The Information Technology team coordinates, facilitates, and supports the agency’s use of technology and telecommunications to improve organizational agility and to achieve agency goals. The IT staff provides planning support and technical assistance to new and existing Mercy Corps country programs. The staff also works to strengthen the agency’s abilities to use Internet-based information services, including its abilities to model and transfer these services to local partners.
General Position Summary
The System Administrator / Engineer participates in all phases of infrastructure setup, administration and support of Linux and Windows servers. They improve the availability, supportability, and security of servers, networks, and applications. They contribute in developing and administering a cloud presence in Azure / AWS. This position will have a significant role in the formation and implementation of a global information security program based on the Center For Internet Security (CIS) controls and protocols.
Essential Job Responsibilities
Work independently to manage Linux and Windows servers using automated tools for provisioning, configuration management, patch management, and virtualization management.
Provide back-up support for administering and maintaining network equipment, including firewalls, routers, and switches.
Provide backup support for Virtual environments including computer storage and networking.
Ensure secure operation of all servers and services through the use of security and encryption tools such as SSH and SSL.
Develop and implement Information Security policies and protocols based on CIS controls.
Determine security violations and inefficiencies by conducting periodic audits.
Implement security improvements by assessing current situations, evaluating trends, and anticipating requirements.
Develop, implement and administer cloud migration infrastructure in AWS / Azure: IaaS, SaaS, PaaS.
Monitor system logs and activity on all servers.
Document and log all changes to system software and configurations.
Identify, maintain, and use software tools for network operations and management as necessary.
Provide technical support for source code control system and issue tracking system.
Other duties as assigned.
ORGANIZATIONAL LEARNING
As part of our commitment to organizational learning and in support of our understanding that learning organizations are more effective, efficient and relevant to the communities they serve, we expect all team members to commit 5% of their time to learning activities that benefit Mercy Corps as well as themselves.
ACCOUNTABILITY TO PARTNERS
Mercy Corps team members are expected to support all efforts towards accountability, specifically
to our partners and to international standards guiding international relief and development work, while actively engaging participant communities as equal partners in the design, monitoring and evaluation of our field projects.
Supervisory Responsibility
None
Accountability
Reports Directly To: Manager, Global Infrastructure and Support
Works Directly With: IT management and staff & others as needed
Knowledge and Experience
Bachelor's degree in Computer Science or related field or equivalent experience.
5+ years experience with Linux server administration
5+ years experience with Windows server administration (AD, DNS, Group Policy)
2+ years experience with virtualization infrastructure, preferably VMware
2+ years experience with version control system, preferably Git
2+ years experience with network and wireless administration, preferably Cisco Meraki
Must have strong understanding of network security, threat protection and prevention
Must have strong understanding of cloud computing architecture
Knowledge in one or more scripting languages strongly desired
Success Factors
The Systems Administrator Engineer will be able to work independently and collaboratively with multi-disciplinary teams. They will be an effective verbal and written communicator, and have the ability to prioritize and manage work according to critical project timelines. They will be highly organized, detail oriented, and able to put big ideas into a tangible form. They will have strong technical and analytical skills, and be able to develop new approaches to complex integration and interfacing problems. A sense of humor is greatly appreciated.
Living Conditions / Environmental Conditions
This position will be based in Portland, OR. Travel will be limited.
Mercy Corps team members represent the agency both during and outside work hours when deployed in a field posting or on a visit/short term assignment to a field posting. Team members are expected to conduct themselves in a professional manner and respect local laws, customs and MC's policies, procedures, and values at all times and in all in-country venues.
Fostering a diverse and open workplace is an important part of Mercy Corps’ vision. Mercy Corps is an Equal Opportunity Employer regardless of background. We are committed to creating an inclusive environment."
173|F&B Inventory System Administrator|"SUMMARY
The F&B Inventory System Administrator will be responsible for the oversight and administration of the GCCR food and beverage inventory system (Eatec). The ideal candidate will manage the procurement of all relevant items from GCCR vendors, as well as interdepartmental product transfers, recipe and food waste management and inventory loss and shortages. He/She will be a strong ambassador to the GCCR brand, building and maintaining professional relationships between departments and GCCR vendors.

ESSENTIAL DUTIES
Enters all food and beverage related orders into Eatec in a timely and organized fashion
Reconciles all vendor confirmations from said orders
Generates and monitors Purchase Orders (PO’s)
Monitors pricing and sku number fluctuations and updates as needed
Enters all F&B recipes and “spec and builds” into Eatec
Enters all F&B bids into Eatec for new product requests
Manages all F&B related interdepartmental inventory and waste transfers
Reconciles and inputs all F&B EOM final inventories
Coordinates with Shipping & Receiving on credits, short orders and missing PO’s
Coordinates with Garde Manger Chef and Sous Chef on all related processes, tasks and protocols
Other duties as required

QUALIFICATIONS:
Professional attitude; commitment to the GCCR Culinary Team and its Mission
Minimum of 2 years’ supervisory experience in a fast-paced, high volume administrative environment (food and beverage preferred)
Ability to communicate and lead effectively and exercise sound judgement and decision making that reflects the best interests of GCCR
Highly organized, strong task and time management skills
Working knowledge of basic business accounting and mathematics
Working knowledge of Excel and spread sheet management in general
Ability to work seamlessly between F&B, Shipping and Receiving and Accounting
Ability to establish and maintain strong vendor relationships
Must be a strong ambassador of the GCCR brand
Must be 21+ with a High School Diploma, some college preferred

Language Skills:
Ability to read, analyze and interpret documents, such as safety rules, operating and procedure manuals. Ability to effectively present information and response to questions from managers, clients, customers, and the general public effectively and courteously.

Reasoning Ability:
Ability to apply commonsense understanding to carry out instructions furnished in written, oral or diagram form. Must have the ability to deal with problems, which may involve several concrete variables.

Physical Demands:
The physical demands described here are representative of those that must be met by an individual to successfully perform the essential functions of this job. While performing the duties of this job, the employee must be able to communicate effectively. The individual is also regularly required to bend; stand; walk; sit; and use hand/eye coordination. The Individual must be able to lift at least 30 pounds. The individual may be required to stand for 8 hours.
Specific vision abilities required by this job include close vision, distance vision, and the ability to adjust focus.

Work Environment:
The work environment characteristics described here are representative of those an employee encounters while performing the essential functions of this job.
The noise level in the work environment is usually moderate to loud. When on the Casino floor, the noise level increases to loud. The individual must be able to work in a fast paced environment and constantly keep customer satisfaction as their first priority.
The Casino is a smoking environment and the employee must be able to work in a smoke-filled atmosphere.

Native American Preference"
174|System Administrator Senior|"System Administrator Senior
Marine Base Quantico, VA (22134)
$82,000-$90,000 – Depending on Benefit Selection
Relocation Assistance Available
Here’s your opportunity to lead and coordinate the operational support and implementation activities for local area network (LAN), campus area network (CAN), and wide area network (WAN) service offerings encompassing heterogeneous platforms.
Your work will involve:
Manage and oversee USMC Aruba Wireless (WLAN) solution.
Serve as central POC for WLAN problem escalation and resolution.
Serve as central POC for WLAN upgrade/update/maintenance projects.
Provide operational support and troubleshooting for WLAN Aruba Controllers, AirWave management servers, and ClearPass authentication servers.
Coordinate and participate in enterprise wireless troubleshooting efforts with MCOOG, MITSC, and NetOps.
Track and maintain WLAN related IP addressing and capacity planning.
Manage WLAN license registration.
Manage WLAN device capacity planning.
Perform WLAN device maintenance.
Assist MCSC and MCCOG with maintaining documentation of WLAN solution.
To qualify for this position you will need:
DOD Secret Security Clearance
CompTIA Security+ (or equivalent) Required
Networking Cert (CCNA, CWNA, etc.)"
175|Position: 122, 123 System Administrator|"Job Details Job Code JPSC-8477 Posted Date 01/09/20 Experience 8 Years Primary Skills Citrix Certification,Scripting/PowerShell Required Documents Resume
Overview
Required Skills
• Minimum 6 Years Latest Citrix Certification (either CCA or CCEA).
Years of Experience: 6 - 8
• Minimum 4 Years Scripting/PowerShell development.
Years of Experience: 4 - 6
• Minimum 4 Years Windows Server 2008 R2 installation and support.
Years of Experience: 4 - 6
• Minimum 4 Years XenServer installation and support.
Years of Experience: 4 - 6
• Minimum 4 Years XenDesktop installation and support.
Years of Experience: 4 - 6
Desired Skills
• 4 Years NET development in C#.
Years of Experience: 4 - 6"
