|Title|Description
29|Data Scientist|"We are looking for talented scientists and software engineers to join our platform team.

Our Platform team develops all distributed and big data systems and applications to efficiently run 1Thread's data management, and analytics."
30|Data Scientist I|"Overview:
New ideas are all around us, but only a few will change the world. That’s our focus at JPL. We ask the biggest questions, then search the universe for answers—literally. We build upon ideas that have guided generations, then share our discoveries to inspire generations to come. Your mission—your opportunity—is to seek out the answers that bring us one step closer. If you’re driven to discover, create, and inspire something that lasts a lifetime and beyond, you’re ready for JPL.

Located in Pasadena, California, JPL has a campus-like environment situated on 177 acres in the foothills of the San Gabriel Mountains and offers a work environment unlike any other: we inspire passion, foster innovation, build collaboration, and reward excellence.
Responsibilities:
We have an exciting opportunity for a Data Scientist I to join our team. This Data Scientist will have the opportunity to contribute in the following ways:
Conceptualize and develop innovative applications for cross cutting areas of the laboratory including robotics, artificial intelligence, multi-mission systems, mission assurance, cloud computing, next generation flight hardware, and intelligent digital assistants.
Become a member of a team of data scientists and innovation experts that make up JPL’s Innovation Experience Center (IEC) in the Office of the Chief Technology and Innovation Officer.
The Data Scientist will be a member of the Chief Technology and Innovation Office, working with all of JPL. Will be detail-oriented Big Data Scientist who loves discovering trends where none were visible before. The successful candidate will be a self-starter who possesses a strong desire and experience developing, implementing, and maintaining a program of predictive analytics.
The Data Scientist will be responsible for designing and implementing a program for analyzing complex, large-scale data sets used for modeling, data mining, research, and predictive analysis purposes. This will include creativity, tenacity, curiosity, and deep technical skills. The Data Scientist will use skills in data gathering and data “munging”, visualization, machine learning, and computer programming to make data driven decisions and data driven products, and will give exciting presentations where the data paints a compelling future. The Data Scientist will work with several JPL missions and institutional projects to enable them to fully benefit from cloud computing, analytics, cyber security, and more.
Will use excellent interpersonal skills, professionalism and self-awareness. The ability to collaborate and communicate comfortably with all levels of staff and management is a must.
Qualifications:
Required Skills:
Typically requires a Bachelor’s degree in Engineering, Science, Computer Science, Information Systems or related discipline with 1 year of related experience; Masters degree in similar disciplines with a minimum of 0 years of related experience
Knowledge in one or more related fields including: Big Data, cloud computing, statistics, analytics, machine learning, deep learning, programming, data bases (SQL and NoSQL), data integration, Internet of Things (IoT) and communications.
Minimum of 3.0/4.0 GPA.
Desired Skills:
General understanding and wide application of advanced principles, theories, concepts, tools, and techniques in integrating, analyzing, and reporting on large and diverse data sets; data mining; analytics, and statistics.
Knowledge of applicable industry and/or academic practices and standards in Big Data and Cloud Computing.
Practical ability to visualize data, communicate the data in a manner that the audience can understand, and utilize it effectively. Ability to blend math, algorithms, programming, and an understanding of human behavior with the ability to combine information systems to find answers to interesting questions from the data.
The ability to create new prototypes with the creativity and thoroughness to ask and answer the deepest questions about the data and what secrets it holds.
Proficiency in Cloud Computing such as such as Amazon Web Services, Microsoft Azure, Google App Engine, and/or Rackspace.
Proficiency in Big Data tools such as Hadoop/Spark, Jupyter Notebooks, and related tools, Elasticsearch, Splunk, etc is strongly desired
Strong mathematics and statistics skills.
Knowledge and experience with Deep Learning frameworks (Tensorflow, etc.)
Knowledge and experience in a major frontend framework: Bootstrap, Node, D3.js, Flask, React, Vue, etc.
Knowledge and experience with developing Internet of Things and sensor network applications (IoT)
Coursework or practical experience with data mining, building algorithms, SQL, and NoSQL
Ability to think creatively and to work well both as part of a team and as an individual contributor"
31|MAIDAP Data Scientist- Students and Recent Graduates|"A new technology paradigm is emerging, one with an intelligent cloud and an intelligent edge. To foster Microsoft’s leadership in this field, Microsoft has launched a ground-breaking program to develop the next generation of leaders in AI. Located at the Microsoft New England Research and Development Center (NERD), the Microsoft AI Development Acceleration Program (MAIDAP) is hiring soon-to-be and recent graduates from BS, MS, and PhD programs in Machine Learning or Data Science related fields. Over the course of two years, participants will work in interdisciplinary project teams to provide AI as a service to engineering teams across Microsoft and solve some of our most exciting and challenging AI problems. In addition, you will have mentors, exposure to leaders, and access to numerous AI data scientists, researchers and engineers across the company. After the program is completed, each participant will have the opportunity to work with one of the sponsoring Microsoft teams in Cambridge, MA or other Microsoft locations.
Responsibilities
Research, develop, and implement AI solutions in application projects for Microsoft’s products and services.
Select and apply appropriate statistical and machine learning techniques to large-scale, high-dimensional data.
Integrate AI solutions into the overall product or service.
Stay current with the latest research and technology and communicate your knowledge throughout the organization.
Take responsibility for preparing data for analysis, review data preparation/ETL code and provide critical feedback on issues of data integrity.
Share knowledge by clearly articulating results and ideas to customers, managers, and key decision makers.
Up to 10% travel may be required.
Qualifications
Currently pursuing a degree or graduated within the last 12 months with a degree in the following fields: Electrical Engineering, Computer Science, Data Science, Statistics, or other related fields.
Prefer MS (or BS with 2+ years’ experience)
Energized by creating AI solutions that can positively impact the work and lives of millions of people.
Strong passion for data-driven learning.
Excited by the prospect of working on a wide variety of datasets and AI applications, across many products and engineering teams.
Believe that data science is a team sport.
Love being an active member of a diverse and inclusive cohort.
Strong background in machine learning and/or statistics.
1.5+ years’ experience in probabilistic graphical models/Bayesian networks/deep learning/reinforcement learning/time series/active learning, or other modeling paradigms.
Experience in Python/R/Scala or similar
Research publications are a plus.
Excellent written and oral communication skills.
Microsoft is an equal opportunity employer. All qualified applicants will receive consideration for employment without regard to age, ancestry, color, family or medical care leave, gender identity or expression, genetic information, marital status, medical condition, national origin, physical or mental disability, political affiliation, protected veteran status, race, religion, sex (including pregnancy), sexual orientation, or any other characteristic protected by applicable laws, regulations and ordinances. We also consider qualified applicants regardless of criminal histories, consistent with legal requirements. If you need assistance and/or a reasonable accommodation due to a disability during the application or the recruiting process, please send a request via the Accommodation request form.

Benefits/perks listed below may vary depending on the nature of your employment with Microsoft and the country where you work."
32|Data Scientist - Deepcell|"Work with large, complex and ever growing data sets. Solve difficult, non-routine analysis problems, applying advanced analytical methods as needed. Conduct analysis that includes data gathering and clean up and requirements specification, processing, analysis, ongoing deliverables, and presentations.
Build and prototype analysis pipelines iteratively to provide insights at scale. Develop comprehensive knowledge of Deepcell’s objectives and related functions, advocating for changes where needed for product development.
Undertake preprocessing of structured and unstructured data
Develop mechanisms to facilitate and validate annotations of large datasets
Build predictive models and machine-learning algorithms and validation algorithms and processes
Explore and implement state-of-the-art advancements in machine learning to help improve Deepcell’s metrics
Work in close collaboration with Engineering, product, bio science and bioinformatics teams
Minimum Qualifications
Master's degree in a quantitative discipline (e.g., Statistics, Operations Research, Bioinformatics, Computational Biology, Computer Science, Mathematics, Physics, Electrical Engineering) or equivalent practical experience
2 years of work experience in data analysis related field
Experience with statistical software (e.g., R, Python, MATLAB, pandas) and database languages (e.g., SQL)
Preferred Qualifications
PhD degree in a quantitative discipline
Experience in training and utilizing DNN models esp. Convolutional Neural Nets
Experience working with Tensorflow
4 years of relevant work experience, including expertise with statistical data analysis such as linear models, multivariate analysis, stochastic models, sampling methods
Applied experience with machine learning on large datasets
Hands on experience with data processing in the cloud
Demonstrated leadership and self-direction. Willingness to both teach others and learn new techniques
Demonstrated skills in selecting the right statistical tools given a data analysis problem
Effective written and verbal communication skills
Tech Stack:
python
Tensorflow
C#
Google Cloud
C++
Why you should apply with Triplebyte:
We save you time. Though you're making an initial time investment by going through our interview process, afterwards we can fast track you through to final interviews at the companies you are interested in. Most candidates save hours that otherwise would be spent on phone screens. We turn an O(n) process into an O(1) process.
We connect you to companies where you're likely to succeed. Companies differ widely in what skills they look for in engineers. For example, some companies really love academic programmers, while other think being academic is a sign you won't be productive. We've mapped these differences, and will identify companies where you're a good fit.
We connect you to companies you may not have heard of. Everyone has heard of Dropbox, Airbnb, and Stripe. But we can also suggest companies that you may not have considered before, or even heard of. We can get you in early with some of the most exciting new companies out there.
We can connect you with the right people. If you've ever applied for a job through a company web site, you know that it can seem like your resume has been sent into a black hole. We can put you right in front of hiring managers or founders for a fast turnaround.
We can vouch for your technical skills. Maybe your resume isn't perfect. With us, that doesn't matter. The companies we work for trust our ability to find hidden talent that other recruiters can't.
About Deepcell
Today, most blood-based genetic tests are exploratory and typically followed by an intrusive real diagnostic test. Our blood, however, is a treasure trove of information if handled properly. Truly diagnostic blood tests could dramatically change the way we manage our health personally and our healthcare as a society.
Recent advances in various areas of science and technology have created a possibility for truly diagnostic blood tests. Deepcell is developing a disruptive technology based on AI/ML, microfluidics and genetics that offers a non-invasive blood test with diagnostic-level accuracy.
Company Culture
In one word, we treasure cautious optimist attitude. Optimism alone may result in too much disappointment and too much caution does not get anything done."
33|Data Scientist - Trello|"Millions of people use Trello every day, generating billions of data points. We are looking for a savvy data scientist to examine user behavior and inform decision-making across the company. Our data team is lean, nimble, and remote-friendly.
As the ideal data scientist, you are someone who can do a deep technical dive and communicate effectively with others. You love wrangling messy data into an elegant solution, and helping others understand the power of their data. This role is a chance to have a huge impact on how millions of users collaborate.
You will...
Partner with engineering, product, and leadership teams focused on strategic improvements to Trello.
Dive deep into a wide range of data (behavioral, financial, etc.) to identify opportunities and recommend solutions.
Contribute to data team initiatives focused on ensuring fast, reliable, and comprehensive data.
Serve as a trusted consultant and promote data literacy across the company.
Unblock data questions using Redshift, Athena, Databricks, Python, R, Mode Analytics, Tableau.
Do your best work in a fun, respectful, and supportive environment.
About you...
You have experience analyzing data and experimentation in a business setting. You know how to pick the right approach to a data question. You know that sometimes the simplest solution is the best.
You are adept at prioritizing, and can bring good opinions to the table.
You enjoy collaborating with non-technical consumers of data, and turning loosely-defined questions into clearly scoped projects.
You are creative and resourceful, with a passion for deriving insights from data and telling a story.
You’re curious about the business side of Trello. You’re eager to get to the guts of Trello’s data in order to answer questions across the company.
You’re self-motivated and thrive when working autonomously. You know when to run with something, and when to ask for help.
You’re extremely proficient when it comes to writing SQL and Python/R.
You strive to master new technology or language when the need arises.
Bonus points if…
You have experience working in a remote-friendly company.
You have worked on projects around user acquisition, retention, purchasing drivers.
You have worked with some seriously huge datasets.
More about our benefits

Whether you work in an office or a distributed team, Atlassian is highly collaborative and yes, fun! To support you at work (and play) we offer some fantastic perks: ample time off to relax and recharge, flexible working options, five paid volunteer days a year for your favourite cause, an annual allowance to support your learning & growth, unique ShipIt days, a company paid trip after five years and lots more.

More about Atlassian

Creating software that empowers everyone from small startups to the who’s who of tech is why we’re here. We build tools like Jira, Confluence, Bitbucket, and Trello to help teams across the world become more nimble, creative, and aligned—collaboration is the heart of every product we dream of at Atlassian. From Amsterdam and Austin, to Sydney and San Francisco, we’re looking for people who want to write the future and who believe that we can accomplish so much more together than apart. At Atlassian, we’re committed to an environment where everyone has the autonomy and freedom to thrive, as well as the support of like-minded colleagues who are motivated by a common goal to: Unleash the potential of every team.

Additional Information

We believe that the unique contributions of all Atlassians is the driver of our success. To make sure that our products and culture continue to incorporate everyone's perspectives and experience we never discriminate on the basis of race, religion, national origin, gender identity or expression, sexual orientation, age, or marital, veteran, or disability status.

All your information will be kept confidential according to EEO guidelines."
34|Data Scientist (Python)|"Overview:
Applied Memetics LLC is seeking (1) experienced, motivated Data Scientist Manager and (4) Data Scientists (Python) to remotely support our VA customer. US citizenship or Green Card holder required.
Responsibilities:
Data Scientist Manager:

The Data Scientist is responsible for undertaking data collection, preprocessing and analysis; building models to address business problems; presenting information using data visualization techniques.

A Developer Level II must have experience in analyzing customer needs and developing overall concept and design objectives. The developer must be able to create software in a variety of programming and for a variety of IT software applications. Must have experience in debugging and correcting errors in computer programs.

Data Scientist (Python):

The Data Scientist is responsible for undertaking data collection, preprocessing and analysis; building models to address business problems; presenting information using data visualization techniques.

A Developer Level I must have experience in the creation of error free software code under the direction and supervision of senior software development managers. Must have experience in both windows and web development environments. Must be able to write software documentation.
Qualifications:
Data Scientist Manager:
Bachelor's degree in computer science, electronics engineering or other engineering or technical discipline is required.
8 years of additional relevant experience may be substituted for education
Minimum of 5 years of experience in data science is required
Python Sci-kits, NLP, Vision, Graph Databases, Machine Learning, Statistical modeling, OCR
Data Scientist (Python):
Bachelor's degree in computer science, electronics engineering or other engineering or technical discipline is required.
8 years of additional relevant experience may be substituted for education
Minimum of 1-2 years of experience in data science is required
Python Sci-kits, NLP, Vision, Graph Databases, Machine Learning, Statistical modeling, OCR"
35|Data Scientist|"DESCRIPTION
New Challenge: New Team, New Office! Protect Our Environment With Your Algorithms

Have you ever thought about pipelines and integrity? Why should pipelines need machine learning?

The answer is simple: Pipeline inspections generate a lot of sensor data (e.g. from ultrasonic sensors) which have to be analyzed using state of the art computer vision techniques. Think of it like doing healthcare just for pipelines.

Interested? Then learn more about industrial machine learning applications and data analysis for pipeline data in a start-up environment. Be part of a new team. Shape the team and your future. Enjoy working in a multi-cultural and multi-national team.

We love Python, C++, Tensorflow, Docker, Kubernetes and want to stay as close as possible to the state of the art tools, research in machine learning, data science and big data. Our ideal team member has a creative mind and natural curiosity when faced with challenging data science tasks. We cherish self-improvement and continuous learning and we offer the possibility to create new data-driven visions for the future using your own methods.

We are looking for a new team of:
Data Engineers
Data Scientist (AI, machine learning)
Software Developer
IT System Administrator (DevOps)

You will be working in an extremely creative environment with a lot of freedom, focused on a joint target with great opportunities to grow internationally.

ROSEN is going to extend its Data Analytics Footprint in Columbus, Ohio and you can be part of this groundbreaking journey for our company.

Responsibilities:
Designing and applying (machine learning) algorithms for extraction of information from data of any kind
Designing and improving numeric methods (algorithms)
Definition of algorithm test procedures
Development of algorithms as minimum viable products focussing on early customer feedback
Providing support for integration of algorithms in MVPs (Minimum Viable Products).
Providing support for productive implementations of algorithms and MVPs
Deriving technical parameters and specifications from measured data
Creation and maintenance of related technical documentation
Researching, rating and implementing development tools
Using open source software concerning signal processing, computer vision and data science
Gathering, cleaning, processing and analyzing of big, heterogeneous data sources
Participation in identification and usage of technology trends in the areas of high performance computing, NoSQL databases and Big Dat
Visit of national and international conferences on a regular basis
REQUIREMENTS
To become part of the ROSEN family, you stand out through a result-oriented, structured and independent working style. Moreover, you should bring with you:

Skills:

Extensive knowledge in at least one of the following subjects: numerics, signal & image processing, machine learning, software development
Good knowledge in all other subjects, especially in physics
Selection of new methods with respect to performance, quality and sustainability
Is able to define interfaces
Way of working is quality- and test-driven
Product knowledge in corresponding technology
Experience with data cleaning, data analysis, data science and computer vision
Solid knowledge of applied mathematics (linear algebra, optimization, probability theory)
Experience with at least one object oriented programming language (e.g. Python, C, C++ or Java)

Education:
5 years’ experience in software development
Professional, technical improvement introduced
OUR OFFER
About Rosen-Group:

The ROSEN Group in Coumbus, USA acts as a partner in technology development for 20 global subsidiaries. The location supports the entire Group, developing, building and delivering innovative solutions based on client requests."
36|Principal Data Scientist - HBO Max|"Opportunity Overview
Build the Future of Entertainment

HBO Max is WarnerMedia’s direct-to-consumer (DTC) offering debuting in May 2020. With over 10,000 hours of curated premium content anticipated at launch, HBO Max will offer powerhouse programming for everyone in the home, bringing together HBO, a robust slate of new original series, key third-party licensed programs and movies, and fan favorites from WarnerMedia’s rich library, including Warner Bros., New Line, DC, CNN, TNT, TBS, truTV, Turner Classic Movies, Cartoon Network, Adult Swim, Crunchyroll, Rooster Teeth, Looney Tunes, and more.

Our DTC team is laying the foundation for HBO Max, and we need highly motivated, uniquely skilled, and technically agile experts across a variety of disciplines to accomplish things that have never been done before.

The Job

Be a part of a startup within a large organization and help us launch the premier new video streaming application HBO Max. You can help us understand our customers and help them discover the latest and best content that WarnerMedia has to offer. This role will support the HBO Max product, marketing and content teams understand what makes our customers tick and how to target new ones. As a principal data scientist on HBO Max Data & Analytics team, this individual will work help us build the data science engineering infrastructure necessary to fuel analyses, data science, and reporting. In addition, this build a green field data science library of models, analyses and insights that will support the WarnerMedia Entertainment organization. This individual will work with other technology teams in WarnerMedia and possibly AT&T to design and execute end-to-end solutions within a cloud-based analytic infrastructure, partnering with marketing, analytic, content and product teams in translating their requirements into a data science engineering and analysis that can implemented with the Data & Analytics data engineering team, enterprise and DTC technology and other WarnerMedia media supply chain / technology teams. You’d be working with a wide array of datasets to craft industry leading models and analyses. Key to this role is the ability to hop into cross-functional projects, executing from start to finish. Principal Data Scientists aggressively monitor the latest in algorithmic/modeling results and identify opportunities to apply them impactfully.

The Daily
Gather business requirements and translate those into an analytics execution plan
Work with data engineers and solution analysts to understand the business problems, proactively design best-suited, robust and scalable data science endpoint
Work with technology and engineering teams to help design and execute enterprise and analytic solution
Build business logic, model or analytic end points in a cloud infrastructure and co-ordinate the update/refresh cycles across different functional areas
Work with technology data engineers to facilitate data enrichment and publishing of analytic end points in an enterprise data lake as well as other stakeholder platforms
Assist in the ML (machine learning) model deployment and production execution
Evaluate and facilitate the integration of additional sources of data that can enhance analytic capability, continually improve quality and reliability of metadata pipelines
The Essentials
Works independently, able to manage multiple projects simultaneously
Comfortable with ambiguity and able to make decisive technical calls in complicated environments.
Deep curiosity and a demonstrable ability to craft original solutions
Highly communicative with collaborators and manager
Proactive in seeking out unforeseen opportunities
Flexibility and comfort working in a dynamic, team environment with possible remote organization with minimal documentation and process
Strong problem solving and conceptual thinking skills
Strong, demonstrated background in moving quickly from ideation to exploratory code (R or Python). Hands on experience and expertise with analytic scripting R, Python, SQL.
BS/MS in Computer Science, engineering or equivalent experience
10 years of experience in data engineering, development with track record of processing, enriching and extracting value from large datasets
Strong experience in incrementally building big data product and production pipelines to support data and analytic functions
Solid experience on database development, management and ETL at big data platform
Familiar with various data science techniques and ML concepts and implement models developed with these techniques into production environment
Experience in media content metadata a plus
Entertainment or media industry a big plus
WarnerMedia is a leading media and entertainment company that creates and distributes premium and popular content from a diverse array of talented storytellers and journalists to global audiences through its consumer brands including: HBO, HBO Now, HBO Max, Warner Bros., TNT, TBS, truTV, CNN, DC Entertainment, New Line, Cartoon Network, Adult Swim, Turner Classic Movies and others.

Warner Media, LLC and its subsidiaries are equal opportunity employers. Qualified candidates will receive consideration for employment without regard to race, color, religion, national origin, gender, sexual orientation, gender identity or expression, age, mental or physical disability, and genetic information, marital status, citizenship status, military status, protected veteran status or any other category protected by law."
37|Data Scientist Intern|"With over 80 years as an industrial technology leader, Kennametal Inc. delivers productivity to customers through materials science, tooling and wear-resistant solutions. Customers across aerospace, earthworks, energy, general engineering and transportation turn to Kennametal to help them manufacture with precision and efficiency. Every day approximately 10,000 employees are helping customers in more than 60 countries stay competitive. Kennametal generated nearly $2.4 billion in revenues in fiscal 2019. Learn more at www.kennametal.com. Follow @Kennametal: Twitter, Instagram, Facebook, LinkedIn and YouTube.
Job description
Kennametal is looking for exceptional talent as we continue to roll-out our $300MM global modernization initiative to better serve our customers and advance our organization. This high-visibility, high-growth opportunity will help us drive Industry 4.0 initiatives by applying data analytics and machine learning principles to deliver business outcomes in worldwide plants. We're looking for problem solvers, innovators, and individuals who are interested in making an immediate impact through their contributions.
Responsibilities
Identify high ROI use cases for Data Analytics and Machine Learning through collaborating with Advanced Integrated Manufacturing, plant management and IT
Develop and deploy Machine Learning algorithms including Anomaly detection, Predictive Quality and Predictive Maintenance for various manufacturing processes
Develop analytics to drive insights from large volume of machine data from worldwide plants to improve manufacturing performance
Design and develop dashboards to deliver insights to different personas including operators, supervisors, plant managers and executives
Design and conduct controlled experiments to validate and improve accuracy of algorithms
Preferred Qualifications
M.S. or Ph.D. students from an accredited college/university in Computer Science, Statistics, Mathematics, Engineering, or related fields
Proficiency in Python or R
Hands on experience with state-of-art Machine Learning libraries
Familiar with IoT platforms like Azure
Familiar with business systems like SAP
Experience with visualization tools like PowerBI
Basic understanding of manufacturing processes is a plus
Equal Opportunity Employer"
38|Data Scientist - Entry Level|"Overview:
Tantus Technologies, Inc. (Tantus) - recognized by the Washington Post as a Top Workplace - is seeking a Data Scientist with a background in Artifical Intellenge/Machine Learning/NLP to help Tantus build solutions for our customers that enable them to extract value from their data.
What You'll Do:
Support the development of AI/ML solutions based on NLP techniques such as key phrases extraction, Topics, themes, summarization, entity extraction and Sentiment analysis
Assist team in identifying, building and optimizing machine learning models, including annotations, entity recognition and custom classifier models using state-of-the-art solutions
Must Haves:
Bachelor’s or Master’s degree in Data Science or Artificial Intelligence & Machine Learning (strongly preferred); Bachelor’s or Master’s degree in information technology or computer science will also be considered
Hands on experience in at least one of the programming languages – Python, R, Java or C
Hands on experience in working with RDBMS or no SQL databases
Good understanding of end-to-end software development life cycle
Exposure to cloud technologies and basic knowledge of at least one cloud platform provider such as AWS/Azure or Google
Possess knowledge of DevOps concepts and it’s applicability in the software industry
Good verbal and written communication skills
Nice to Haves:
Experience in developing APIs
Experience in developing webpages in HTML and CSS"
39|Data Scientist CS-0101-13|"This position is located in the DC Criminal Justice Coordinating Council (CJCC), an independent District of Columbia agency. CJCC’s mission is to serve as the District of Columbia’s forum for District and federal members to identify cross-cutting local criminal and juvenile justice system issues and achieve coordinated solutions for the criminal and juvenile justice systems. CJCC also facilitates and supports member-identified priorities, strategies and initiatives that will improve public safety and related criminal and juvenile justice services for District of Columbia residents, visitors, victims and justice-involved individuals.

Duties and Responsibilities
Identifies and executes opportunities to harness data analytic approaches that provide insight into and achieve priority goals established by CJCC Members and the Executive Director. Obtains, merges, reshapes, cleans and evaluates the quality of datasets. Automates data pulls, manipulations and other rote activities to enable efficient agency operations. Uses descriptive statistics, predictive analytics, machine learning and other methods to learn about and derive insights from the patterns and relations within a dataset. Uses inferential statistics to learn about the causal relations between variables in a dataset, including randomized field evaluations. Creates intuitive and compelling graphics to visualize and think about data.

Creates data dictionaries, annotated code and similar materials to ensure work products are as open and reproducible as possible. Proactively, provides ideas and critical feedback – as well as being open to such constructive dialogue – as part of constantly improving CJCC’s collective work output. Ensures that work products adhere to methodological and open science best practices. Presents the results of analysis conducted by CJCC, both orally and in writing, in a way that is accessible for diverse audiences, including scientific experts, government practitioners and public stakeholders. Helps to disseminate scientific lessons, tools and best practices across the District’s criminal and juvenile justice agencies. Performs other related duties as assigned.

Qualifications and Education
Degree: behavioral or social science; or related disciplines appropriate to the position.
OR
Combination of education and experience that provided the applicant with knowledge of one or more of the behavioral or social sciences equivalent to a major in the field.
OR
Four years of appropriate experience that demonstrated that the applicant has acquired knowledge of one or more of the behavioral or social sciences equivalent to a major in the field.

Licenses and Certifications
None.
Working Conditions/Environment
Work is generally performed in an office setting and involves normal everyday risks and discomforts. The incumbent may, however, be required to visit staff at other government, public and private agencies. Some travel is required. Attendance at designated meetings on days, evenings and weekends may be required. The work is mostly sedentary. There may be some walking, standing, bending, stooping and the carrying of light items such as papers and books.
Other Significant Facts
Tour of Duty: Monday – Friday 8:15 a.m.- 4:45 p.m.
Pay Plan, Series, Grade: CS-0101-13
Promotional Potential: None
Collective Bargaining Unit (Non-Union): This position is not covered under a collective bargaining unit.
Duration of Appointment: Career Service – Regular
Position Designation: Security Sensitive: The incumbents of this position will be subject to enhanced suitability screening pursuant to Chapter 4 of DC personnel regulations, Suitability.
EEO Statement: The District of Columbia Government is an Equal Opportunity Employer. All qualified candidates will receive consideration without regard to race, color, religion, national origin, sex, age, marital status, personal appearance, sexual orientation, family responsibilities, matriculation, physical handicap, or political affiliation.
If the position you are applying for is in the Career, Management Supervisory, or Educational Service at an annual salary of one hundred fifty thousand dollars ($150,000) or more, you must establish residency in the District of Columbia within one hundred eighty (180) days of the effective date of the appointment and continue to maintain residency within the District of Columbia throughout the duration of the appointment."
40|Data Scientist I|"SUMMARY

The main focus for this role is developing/monitoring models used in multivariate analysis, linear modeling and data mining. This would include developing and testing predictive risk models; interact, understand and articulate the complex mathematical and computational learning concepts (to appropriate staff).In addition, this position will be expected to understand the business goals (growth) and capital strength and make strategic recommendations to enhance business processes and reflect our strategic goals.

RESPONSIBILITIES/TASKS:
Responsibilities will be multi-disciplinary and will include:
Provides technical and quantitative analysis for predictive modeling group.
Assists in statistical data mining and actuarial research by applying advanced statistical concepts.
Uses computer technology, computer modeling, spreadsheet applications, software tools, and programming languages.
Participates in and is responsible for projects requiring advanced statistical analyses, innovative research, mathematical calculations, and technical skills.
Conducts research utilizing predictive modeling.
Interprets data and identifies correlations using both univariate and multivariate analysis.
Participates in and is responsible for advanced projects.
Presents findings and recommendations to appropriate groups.
Prepares and delivers summary reports to the relevant or affected areas within the company. Helps to determine what actionable steps can be taken based on the findings.
Communicates and trains users on model results.

Develops custom, explainable models that enhance business processes to reflect corporate goals, experience, and current market conditions using pattern recognition, evolutionary computation, and machine learning algorithms.

Document model requirements.
Examine and analyze data to determine optimal modeling approach.
Identify candidate risk factors.
Build models using training, test, and cross-validation data sets.
Share model results.
Finalize model.
Delivers conclusions.
Deploy and maintain models with or without the assistance of the IT department

This position description identifies the responsibilities and tasks typically associated with the performance of the position. Other relevant essential functions may be required.

EMPLOYMENT QUALIFICATIONS:
EDUCATION:
Bachelor's degree in insurance, math, economics, statistics, or computer science required. Advanced degree in statistics, actuarial science, or applied mathematics preferred. Continuous learning, as defined by the Company's learning philosophy, is required. Certification or progress toward certification is highly preferred and encouraged.

EXPERIENCE:
DATA SCIENTIST I:
With proper education credentials, no experience is required; however, workers compensation, predictive modeling and actuarial experience are preferred.

SKILLS/KNOWLEDGE/ABILITIES (SKA) REQUIRED:
Excellent interpersonal, organizational and communication skills.

Ability and proficiency in the use of computers and company standard software specific to position. General familiarity with the following software: SAS, R, SQL.

Strong database management skills.
Ability to provide direction to other department analysts.
Ability to use independent judgment and initiative and to anticipate needs of executive and department, accomplishing tasks without direction.
Ability to work effectively as a member of a team.

Resourceful problem solving skills and desire to succeed.

Knowledge of insurance and underwriting techniques, agency and policyholder needs.
Ability to establish workflows, manages multiple projects, meet necessary deadlines, and work without supervision.
Exercise sufficient discretion and independent judgment with a wide degree of creativity and latitude.
Ability to apply the principles of independent logical thinking to define problems, collect data, establish facts, draw valid conclusions and make actionable strategic recommendations.
Ability to manage responsibilities as unexpected pressures/dilemmas arise.
Ability to comprehend consequences of various situations and make appropriate individuals aware of same for decision making.
Ability to maintain confidentiality."
41|Summer 2020: Data Scientist Intern|"We are EA

And we make games – how cool is that? In fact, we entertain millions of people across the globe with the most amazing and immersive interactive software in the industry. But making games is hard work. That’s why we employ the most creative, passionate people in the industry.

The Challenge Ahead

Our games are played everywhere in the world and on any kind of gaming device (PC, web, console, mobile, smart TV’s) and support a wide range of business models (digital downloads, premium content, free to play, subscriptions).

We are looking for a Data Scientist Intern to work in the Fraud & Player Security team that manages fraud and account security for EA. Your primary focus will be to analyze the behavior of our user accounts and customers, identify fraud trends and high-risk transactions, take statistical or machine learning techniques when designing algorithms, models and heuristics rules to prevent fraudulent payments and losses, and work with Engineering to implement, test, monitor and improve the performance of the product.

Responsibilities:
Aggregate and analyze large and complex data sets to identify behavior trends using statistics, data mining, and machine learning techniques. Develop algorithms, models and heuristics to identify fraudulent transactions and account creation, account compromises, account login and other high-risk activities Research predictive modeling techniques and assist in developing business cases for new technologies needed to support fraud detection Build prototype tools for investigating fraud events/behavior and analyzing system-wide trends Rapidly respond to operational needs by providing ad hoc analytical support

Requirements:
Able to multi-task and thrive in a dynamic, fast-paced environment Strong problem solving skills and ability to collaborate within a team environment Results-driven and highly quantitative True passion for understanding customer behavior on-platform and in-game Strong interpersonal and communication skills

Skills and Experience:
Masters degree required in a quantitative discipline (i.e. Statistics, Computer Science, Mathematics, Operations Research, Economics, Industrial Engineering) We are only considering students who will be enrolled in a bachelors or masters program in the summer of 2020, slated to graduate in fall of 2020 or spring of 2021. Knowledge of at least one modeling framework (e.g., Scikit-Learn, TensorFlow, PyTorch, MLlib) Strong analytical skills with the ability to interpret and manipulate large structured and unstructured data, develop recommendations and analysis Experience managing and implementing advanced analytics projects which solve complex analytical problems using machine learning, pattern recognition, and/or data mining technologies Familiar with Hadoop, Apache Spark framework, SQL/NoSQL Proficiency in Python or R Ability to communicate insights to technical and non-technical audiences"
