|Title|Description
65|Business Analyst|"Overview:
JSJ Corporation is a mid-sized manufacturing company whose entrepreneurial roots run deep. Based in Grand Haven, Michigan, and established in 1919, JSJ actively invests in its people, its businesses and its communities.

JSJ businesses include GHSP, Hudson Technologies, McLoone and Sparks Belting. From automotive solutions and medical devices, to metal name plates and conveyor belts, these businesses serve global customers ranging from startups to multinational corporations. The JSJ IT Services department provides centralized Information Technology services to our four businesses.

We are searching for multiple Business Analysts to join our team. In this role you will be responsible for partnering with business leaders and end users to facilitate intake, evaluation and approval for proposals across the global portfolio. For success in this role you will need to develop a strong understanding of the business models, processes, and requirements of JSJ and its businesses. Responsibilities include business analysis, process analysis and design, development of vendor relationships including application selection and implementation, planning of projects and providing technology advisory services. In many scenarios you will be engaging more than one of our businesses simultaneously and will be expected to leverage IT and Telecom technologies effectively and efficiently to support business operations. This role reports to the Client Services Manager.

Job Qualifications:
Responsible for ensuring technology solutions relied on throughout the Enterprise are utilized in a manner that meets JSJ's business continuity objectives, contingency and disaster recovery planning and IT risk management.
Recommends changes to business processes to optimize business performance, maximize leverage of IT services across JSJ's businesses, create efficiencies, lowers cost, and enhancing the quality of product/service delivery to JSJ's customers. Delivers business systems and process solutions to enhance JSJ business operations, increase competitiveness and create customer value. Actively engages to ensure successful development of and, where appropriate, hand-off for approved proposals to project management team.
Critical skills include the ability and willingness to listen, understand, and influence others; and the ability to reconcile multiple divergent viewpoints to a successful outcome. Uses sound judgment and common sense.
Possesses knowledge to assess complex situations, recommend options, and drive team members and stakeholders towards common solutions. Generates options, analyzes the best course of action, follows up with stakeholders and brings resolution.
Communicates clear vision for an IT strategy that effectively supports business requirements and enhances the competitiveness of JSJ. Leads conversations on best practices and sharing resources.
Maintains strong relationships with key executives, managers and functional leaders of JSJ's businesses to ensure alignment of IT Services with business strategies and objectives. Recommends IT solutions and applications that align with business goals and objectives.
Communicates effectively with end-users and business managers to establish realistic expectations for service delivery and costs.
Works with IT Security teams to ensure all IT systems and processes are secure.
Ensures ongoing development of proposal intake tools, measurements, standards, and staff/profession development. Develops best practices, key performance metrics, and status reporting standards available for use throughout the enterprise.
Demonstrated ability to work both independently and collaboratively as a team player. Strong people and relationship-building skills and ability to work effectively and collaborate with customers, vendors, peers, supervisors, team members, etc. Capable of being both collaborative and decisive, depending upon the requirements, the team, and the goals.
Demonstrated ability to work at the conceptual thinking level as well as the detailed, tactical execution level.
Takes initiative to identify issues and solve problems with energy, teamwork, and a positive approach.
Excellent communication (both written and verbal) and interpersonal skills.
Ability to understand, learn and apply new technologies."
66|Business Analyst|"We are currently looking for a Technical Business Analyst

Responsibilities

Evaluate business processes, anticipate requirements, uncover areas for improvement, and develop and implement solutions.

Work with business and technical resources to gather and document both technical and non-technical requirements

Conduct meetings and presentations to share ideas and findings

Adhere to best practices and standards

Perform unit testing of developed or configured processes

Communicate with teammates on assigned work

Follow defined processes and procedures

Learn and use technologies as required

Minimum Qualifications

Four-year degree with a preferred major in a computer-related field, mathematics, or business; or equivalent experience

Experience in application and systems development

Proven analytical skills, requirements elicitation, attention to detail, and problem-solving skills

Ability to work effectively with all levels within the organization

Excellent customer service skills

Ability to establish priorities, organize, and plan work to satisfy established time-frames

Must be self-motivated and take initiative

Ability to handle multiple tasks and projects simultaneously

Excellent oral, written, and interpersonal communication skills"
67|System Analyst/Business Analyst|"Company Description
NexGen Technologies, Inc. is a premier IT services and resource provider to various civilian agencies within the Federal government. Our team members are currently providing mission-critical application development and support services to civilian agencies within the Federal government. Our partners include major software manufacturers and large corporations and small businesses in the IT industry.

Job Description
NexGen Technologies, Inc. is looking for a Systems/Business Analyst to support federal government applications and programs. This individual will be required to work closely with members of the NexGen’s and client’s teams, including but not limited to subject matter experts, technical staff, and project managers.

Qualifications
Essential Duties and Responsibilities include the following
Other duties may be assigned:
Business and Systems analysis including requirements elicitation, gathering, decomposition, documentation, and clarification, including gap and cost-benefits analysis.
Provide technical troubleshooting and application support to end-users and system administrators.
Work with deveopment staff to ensure databases/software applications requirements are understood and meet technical, functional and security specifications; ensure applications are optimized .
Develop and maintain test plans and scripts, use cases, and test reports. Execute testing and support users with user acceptance testing. Tests include technical and functional tests, manual and automated tests, integration and regression tests.
Participate at appropriate meetings, workshops, and technical meetings; as well as making formal presentations.
Develop training materials, user manuals, presentations, and reports.
Conduct group training sessions on software applications.
Prepare documentation including: requirements documents, analysis documents, design and specification documents, and documentation describing custom configuration of applications and operating procedures.
Troubleshoot technical issues and identify modifications needed in existing applications to meet changing user requirements.
Propose new technologies that will be better suited to accommodate new user requirements. Education/Experience:
Bachelor’s degree in Management Information Systems, Computer Science, Business, or related discipline
Technical Skills/Experience:
3-5 years experience as a Business Systems Analyst with team lead responsibilities.
Familiarity with all aspects of Software Development Life Cycle, and configuration, change and release management principles and concepts.
Knowledge and skills in: MS Office including Word, Excel, Access, and PowerPoint; and Visio
Knowledge of software and database design principles, methods and approaches; procedures for designing, developing, optimizing and integrating new and/or modified systems components.
Big-picture oriented and have a clear understanding of how the components within a computer system – hardware, software and networks – work together.
Knowledge of information technology techniques and procedures to provide assistance to users in analyzing their requirements, develop strategies to meet their objectives, and develop or utilize existing applications to assist them in more effectively accomplishing their assignments.
Provide technical expertise and recommendations in assessing new IT software projects and initiatives to support and enhance existing systems.
Ability to write procedures, document business processes, and prepare application documentation.
Presenting clear, concise and logical communication, both oral and written. Oil and Gas Experience highly desirable.

Additional Information
Additional Desired Skills/Requirements:
Working experience with HP Unified Functional Testing (UFT) and HP LoadRunner.
Familiarity with federal government standards, policies, and guidelines.
The candidate should also possess strong oral and written communication, problem solving skills and should be a team player.
The successful candidate will also be able to pass background screening prior to employment.
US Citizenship or work-authorization
.

EOE"
68|Business Analyst|"United States
Position Description
The Business Analyst role is responsible for application lifecycle management for a group of applications within an IT portfolio. As a Business Analyst you will be a key stakeholder in upcoming projects for replacement of decommissioning applications within your IT portfolio.

As a Business Analyst, you interface with the key users within the business as well as the application owner. You will be working closely with the Team Leaders within your application portfolio. Your role requires excellent understanding of your applications, combined with related process knowledge and application dependencies and interfaces. The Business Analyst ensures consistent and efficient usage of solutions deployed in the related business process.

You will become an expert in how the business utilizes the application and how the business supports the related processes. You will be responsible for end user management as well as business and IT requirements for applicable solutions. You will also support local users of local and global applications.

Core Responsibilities:
Approve application access according to decided corporate framework
Be a Subject Matter Expert within the related process areas
Execute trainings together with process and solution key user
Inform/receive information about application disturbances, both internally and externally
Manage the business configuration of solution(s), support with master data setup etc.
Manage the key user network
Participate as a Solution Expert in business activities/projects and verify solution(s)
Participate in future rollouts/projects as applicable
Perform quality assurance activities of end user support, for example root cause analysis, end-to-end support quality etc.
Provide input for the requirements for hand over from project to maintenance
Provide process and functional application support (business solution support) within the portfolio
Support and provide input regarding run-time budget and enhancement budget for solution(s)
Support continuity management for the solutions
Support Solution Leader in the proposed release plan for the solution
Support Solution Leader to manage the Process & Solution Key User network
Support the review of and analyze the business process and business requirements and its impact on the overall solution
Support the Solution Leader in proposing prioritization of changes in the solution
Support the Solution Leader to secure and maintain complete solution documentation including user manual and training material and its execution for the solution
Required Competencies:
Confident and strong communication skills – both oral and written in English
Efficient in networking and relationship building skills
Knowledge of ProTom, Gloria, Protus and KOLA applications
Ability to run and manage meeting with minimal assistance
Excellent interpersonal and coaching skills
Excellent documentation skills
Team player – must be comfortable working with people of different levels of the organization as well as in a global team
Software development and/or maintenance experience would be appreciated
Ability to work independently with minimal supervision
Must be able to identify and resolve problems in a timely manner
Gather and analyze information skillfully
Experience Required:

Project experience in one or more of the following is a plus
Process development
Change management
Product Documentation management
RnD30 knowledge or Kola logic an advantage
Instructor and coaching Experience
Education Required:
4 year degree in Computer Science or equivalent work experience
2-3 years experience
About us
The Volvo Group is one of the world’s leading manufacturers of trucks, buses, construction equipment and marine and industrial engines under the leading brands Volvo, Renault Trucks, Mack, UD Trucks, Eicher, SDLG, Terex Trucks, Prevost, Nova Bus, UD Bus and Volvo Penta.
Volvo Group IT manages the Group’s overall IT strategies and plans and has the end-to-end responsibility for all development, delivery, support of IT solution and services for the Volvo Group.
We are more than 6000 people based in 36 countries working in a completely global organization. We are a team of highly skilled professionals who work with passion, trust each other and embrace change to stay ahead. We make our customers win.
Auto req ID
103303BR
Entity
Group IT
State / Province
North Carolina
City/Town
Greensboro
Employment/Assignment Type
Regular
Travel Required (maximum)
Occasional Travel
Functional Area
Information Technology
Last application date
13-Mar-2020
US Disclaimer text
Volvo Group North America is an Equal Opportunity Employer
E.O.E./M/F/Disability/Veteran

We Participate in E-verify"
69|Entry Level Marketing Business Analyst|"Labatt Food Service is now hiring a Business Analyst. This position will be responsible for the following tasks:
In depth analyses of Labatt’s corporate Profit and Loss statement.
Identify opportunities that will maximize the company’s market position and develop strategies to improve department efficiency.
Conduct competitive analyses to facilitate the identification of preferred partners in the market.
Conduct analyses of current market share to identify areas for improvement and help focus departmental efforts.
Prepare thorough presentations for vendor reviews that enable manufacturer leads to work efficiently.
Maintain and chart progress toward department goals.
Facilitate data management for vendor conversions and other marketing projects.
Any other duties that may be assigned.
The qualified candidate must be highly analytical, self motivated and innovative, able to work well in high-pressure situations with strict deadlines under minimal supervision, be able to communicate effectively with manufacturer leads and executives, and must be able to understand the company's goals and the correlation of specific tasks and projects to those goals. Bachelor’s Degree required.

Here is the link to our online application: http://apply.labattfood.com/"
70|Intern, IT Business Analyst|"Intern, IT Business Analyst

Overview

Alnylam is the industry leader in the translation of RNA interference (RNAi) into a new class of innovative medicines with the potential to address the unmet needs of patients with debilitating diseases. Founded in 2002, Alnylam was built upon a bold vision of turning scientific possibility into reality, and is now advancing a robust pipeline of investigational RNAi therapeutic medicines, including five programs in late-stage development. Alnylam currently has two commercial RNAi therapeutic products. The first product is approved in the U.S., EU, Canada, Japan, and Switzerland for the treatment of the polyneuropathy of hereditary transthyretin-mediated (hATTR) amyloidosis in adults and the second product is approved in the U.S. for the treatment of adults with acute hepatic porphyria (AHP). Alnylam also has a deep pipeline of investigational medicines, including five product candidates that are in late-stage development. Headquartered in Cambridge, Mass., Alnylam employs over 1,300 people in 18 countries and is rapidly growing globally, with additional offices in Norton, Mass., Maidenhead, U.K., Zug, Switzerland, Amsterdam, Netherlands, and Tokyo, Japan. Alnylam is proud to have been recognized as one of The Boston Globe’s Top Places to Work five years in a row (2015-2019), a Great Place to Work in the U.K. and Switzerland in 2019 and Science Magazine’s #1 Top Employer in 2019. Please visit www.alnylam.com for more information.

The IT Intern – Systems Analyst will be given the opportunity to experience biotech manufacturing processes and systems as they work closely with IT and Manufacturing to explore new opportunities to develop novel applications using an innovative development platform.

The ideal candidate will have an inquisitive mind, and a knack for breaking down complex processes into manageable chunks. (S)he does not have to have a programing or technical background, as the development platform is intended for non-technical users to create new applications, and training will be provided.

The intern will follow Alnylam development lifecycle processes by documenting User Requirements, Design Specifications, Testing Protocols, and Summary Reports.

The role is based at Alnylam’s manufacturing site in Norton, MA.

Learning Objectives
Learning Objective #1: Understanding of Alnylam manufacturing processes and systems
Learning Objective #2: Learn and follow Software development lifecycle processes (SDLC)
Learning Objective #3: Gain business analyst skills by interviewing team members and executing a small project

Qualifications

Candidates must be legally eligible to work in the United States
Applicants must be enrolled in an accredited university with a GPA of 2.0 or better
Computer Science or Engineering majors preferred, but any student with a strong interest in computers and technology are urged to apply
Strong analytical, problem-solving, and communications skills (oral and written)

Benefits/Additional Information

This role is located in Norton, MA. Personal vehicle transportation is required (free parking at site is available).
Various lunch & learns, forums, and seminars hosted by the company, providing opportunities to gain greater knowledge of the pharmaceutical world and current research topics.
Alnylam does not pay or reimburse for any living costs associated with these programs.

Alnylam Pharmaceuticals is an EEO employer committed to an exciting, diverse, and enriching work environment."
71|Business Analyst|"ESSENTIAL DUTIES AND RESPONSIBILITIES -
Interpret customer business needs and translate them into application, process and operational requirements.
Define requirements with task and workflow analysis, document analysis, requirements workshops, surveys, use cases, scenarios, and business analysis.
Construct workflow charts, diagrams, write requirements (Business Requirements Document), and create conceptual prototypes and mock-ups.
Work with business owner in understanding the business needs and communicating to a wide range of stakeholders.
Analyze, develop and present requirements based on business needs.
Act as liaison between business process owners and other members of the IT team.
Participate in integration and acceptance testing, collaborate in development of training and implementation material, support the implementation, and provide post-implementation support.
Actively participate/lead in the discovery, validation, verification process throughout the development life cycle
Actively lead process improvement initiatives.
Collaborate with developers, and testers and software development team in ensuring requirements are implemented correctly and meet customers' expectations.
Other duties as assigned.
MINIMUM QUALIFICATIONS AND EXPERIENCE -
Strong written and oral communication skills including technical writing skills.
Problem-solving skills and detail oriented approach.
Meeting planning and facilitation skills.
Computer skills, including but not limited to Microsoft Office, MS Project, Visio and use of SharePoint.
Emotional intelligence. As this position is highly visible, a positive and professional presence is required.
Ability to handle multiple tasks simultaneously in a complex, deadline-driven environment.
Ability to work in a team-oriented environment.
0-3 years of experience as a Business Analyst.
Qualifications
Skills
Behaviors
:
Motivations
:
Education
Experience
Licenses & Certifications
Equal Opportunity Employer/Protected Veterans/Individuals with Disabilities
The contractor will not discharge or in any other manner discriminate against employees or applicants because they have inquired about, discussed, or disclosed their own pay or the pay of another employee or applicant. However, employees who have access to the compensation information of other employees or applicants as a part of their essential job functions cannot disclose the pay of other employees or applicants to individuals who do not otherwise have access to compensation information, unless the disclosure is (a) in response to a formal complaint or charge, (b) in furtherance of an investigation, proceeding, hearing, or action, including an investigation conducted by the employer, or (c) consistent with the contractor’s legal duty to furnish information. 41 CFR 60-1.35(c)"
72|Solution Owner / JDE Business Analyst|"Location:
400 Wabash Road
City:
Ephrata
State/Territory:
Pennsylvania
ZIP/Postal code:
17522
Schedule Details:
Monday-Friday; day shift
The Four Seasons Family of Companies is looking for a Solution Owner who will own the business process from beginning to end including associated systems. The solution owner is accountable for all decisions associated with the process and systems. To accomplish this accountability, the Solution Owner will work with business partners and IT colleagues to gather requirements for process changes and their subsequent impact on the IT systems supporting the process. The Solution Owner will translate these requirements into functional design documents that allow for the technical team to convert them to actionable system changes.

Primary Responsibilities / Essential Functions:
Act as the process gatekeeper to help ensure that process and system changes not only meet the business requirement but also meet the requirements of supportability and sustainability.
Build relationships with business stakeholders and end-users that result in excellent service delivery
Work with business stakeholders to identify and prioritize process and system enhancements that support their business goals
Accurately translate business needs into requirements that are understood by all stakeholders
Prepare documents such as work process flows, business requirements, functional requirements, and test scripts
As a liaison between business and delivery teams, take full responsibility for timely and effective communication around expectations on requirements, delivery schedule and unexpected adjustments
Gather and complete enhancements, customizations, reports, and integration requirements
Create and deliver effective presentations at all levels in the organization
Accountable for UAT results

Minimum Education / Certification Requirements:
5 or more years of experience as a Business Analyst
Ability to provide clarity and focus to a team in order to successfully deliver on enhancements and projects
Leadership, relational and communication skills to work through conflict and diverse opinions
Highly motivated, responsible with determination to overcome hurdles to complete work on time
Strong analytical and problem-solving skills
Strong personal organization, multi-tasking, and time-management skills
Must be capable of self-managing on smaller efforts and stepping into a team lead role when called upon.
Excellent verbal, written and interpersonal communication skills.
Excellent customer service skills to effectively work with end users
Must be able to work independently, as well as in a team environment.

Minimum Qualifications / Experience Requirements:
High school diploma or equivalent

Beneficial Technical Experience and Skills:
Review and analyze business requirements and develop solutions using available tools that add value to Four Seasons business and operations
Participate in defining implementation strategies and designs for Reports, Interfaces, Conversions, and Enhancements (RICE)
Expertise in the core enterprise applications including JD Edwards Enterprise One, Priya, and TMW
Provide guidance to coworkers on new issues, tools and techniques, enhancements, changes in processes
Work collaboratively with colleagues, consultants and implementation managers to develop, test, implement products and issue resolution
Provide end-user and implementation team troubleshooting assistance

Preferred Education Qualifications:
Bachelor’s degree in Computer Science / Information Technology or related degree"
73|Internship, Business Analyst|"This internship opportunity will be working in a Business Analyst capacity for AF Group.

RESPONSIBILITIES/TASKS:
Create and maintain internal documentation and external business facing SharePoint sites.
Document requirements and standards as necessary.
Take meeting notes and distribute to necessary audience.
Explore and learn business analyst concepts.
Learn to develop reports.

EMPLOYMENT QUALIFICATIONS:
EDUCATION:
High School diploma required. Some college credits required with an intention of obtaining a Bachelor's degree in Computer Science, Mathematics, or related field.

EXPERIENCE:
Database knowledge preferred. Knowledge or training in at least one computer programming language required. Strong written and verbal skills required.

SKILLS/KNOWLEDGE/ABILITIES (SKA) REQUIRED:
Excellent oral and written communication skills required, with demonstrated ability to lead a collaborative conversation with IT and business leaders in a technical and non-technical context.
Knowledge of relational databases.
T-SQL and SQL Server knowledge.
SharePoint knowledge.

WORKING CONDITIONS:
Work is performed in an office setting with no unusual hazards.

The qualifications listed above are intended to represent the minimum education, experience, skills, knowledge and ability levels associated with performing the duties and responsibilities contained in this job description.
We are an Equal Opportunity Employer. Diversity is valued, and we will not tolerate discrimination or harassment in any form. Candidates for the position stated above are hired on an ""at will"" basis. Nothing herein is intended to create a contract."
74|Business Analyst - Episys/OpCon|"Job Description
Are you looking for a new opportunity to use your technical and analytical skills in a blended role? If so, this position may be perfect for you! The ideal candidates will be multi-talented, hands-on contributor who will provide implementation and support services of automated processes for the Outlink hosted Episys (Credit Union) clients. Candidates will be the main point of contact for these clients, ensuring success of day to day processing, implementation of new processes, research and troubleshooting of existing processes and setup and support of automation tools. This is not your typical BA position as you will play an active role in the above tasks including hands-on configuration of applications such as Episys, OpCon and MOVEit.
We are specifically looking for candidates that can fill an 8:00am – 5:00pm Pacific Time work schedule. This role can be worked out of the following locations: San Diego, CA, Allen, TX, Lenexa, KS or 100% Remote.
MINIMUM QUALIFICATIONS
Minimum 12 months of experience in one of the following prior roles;
IT or Application Support
Technical Analyst
Must be available to modify work schedule and provide after-hours support on a periodic on-call basis.
Must be available to work 1 mandatory weekend a year for failover event.
Experience with Episys and/or OpCon.
PREFERRED QUALIFICATIONS
Associate’s or Bachelor’s Degree Preferred.
Data processing or IT experience at a credit union.
Excellent customer relations and service skills.
Excellent written and verbal communication skills.
Excellent organizational skills.
Strong leadership skills.
Able to use independent judgment to plan, prioritize and organize a diversified workload.
Able to manage multiple projects, customer issues and demands while providing exceptional customer service.
Able to assist in creating process and procedure documentation.
Experience with Microsoft Office.
ESSENTIAL FUNCTIONS
Develops and maintains a rapport with long-term credit union clients of JHA’s outsourced delivery model, EASE.
Provides level one technical support of automated processes for clients via the corporate tracking software and automated call distribution (ACD) phone system.
Monitors incoming cases and resolves in accordance with Service Level Standards (SLS).
Understands and follows Business Process Lifecycle.
Implement and support automated processes in MOVEit, OpCon and Episys for existing EASE client base.
Performs needs analysis to develop automation specifications for small-scale projects. Defines the system and functional requirements. Performs requirements gathering and project scoping.
Implements and monitors automation process from initiation through delivery.
Establishes client expectations and project milestones and plans and executes tasks to meet both.
Works closely with internal resources and third parties/vendors for execution of projects
Complies with Policies & Procedures and adheres to department standards.
Defines, documents, and publishes processes. Observes existing practices across multiple departments with similar functions and looks for opportunities to optimize practices and processes.
Collects data to identify root cause of problems.
Measures performance against process requirements. Aligns improvement to performance shortfalls.
Performs Impact Analysis of all recommended changes and standards. Presents and defends recommendations to mid-management and senior level management.
Analyzes trends and provides correlated studies of potential changes and outcomes.
Participates in post-project reviews to determine effectiveness, pertinence and acceptable runtimes of new processes. Identifies areas of improvement and adjusts configurations for further refinement.
Participates in an after-hours on-call rotation on a periodic basis to resolve critical nightly processing failures.
Equal Employment Opportunity
Applicants for U.S. based positions with Jack Henry & Associates must be legally authorized to work in the United States. Verification of employment eligibility will be required at the time of hire. Visa sponsorship is not available for this position.
Jack Henry & Associates, Inc. is an Equal Employment Opportunity/Affirmative Action Employer and maintains a Drug-Free Workplace.
Females, minorities, veterans, and individuals with disabilities are encouraged to apply."
75|Business Analyst|"Employee Benefits
ATS compensation package is among the best in the industry and is aimed at not only attracting but also retaining the best talent.
Our competitive compensation and benefits program, combined with a strong employee relation's focus has allowed us to attract and retain a growing team of consultants.
Vacation/Personal Time Off
Holidays
PPO Medical Insurance
Prescription Drugs
Green Card Sponsorship
Performance Awards
Candidate Referral Scheme
Direct Deposit

Business Analyst
Looking for Business Analysts. The ideal candidate(s) should have the following qualifiactions: • Minimum of Bachelor's or Higher degree,a degree(focus as an MBA, MIS, computer science, mathematics, engineering, science, or other quantitative field a plus). • Understanding of SDLC Methodologies & processes - Waterfall and Agile/Scrum. • Ability to integrate with teams, demonstrating strong verbal and written communication skills • Problem-solving skills and critical thinking are essential to effectively conduct the required tasks. • Ability to work in a fast-paced environment, multi-tasking. • Work with technical teams and business partners to define/refine business rules and processes • Proactively seek to understand current technology of engineering teams as well as needs and gaps • Understand how technology needs of engineering teams align with the environments, processes and tools developed and maintained by the foundations teams. • Facilitate technology discussions between engineering teams and foundations teams regarding schedule and priority • Partner with the engineering teams to develop, quantify, and track technical KPIs to measure improvement • Facilitate the collection of operational requirements, communicate how they fit into milestones and minimum viable products for releases and track completion • Collaborate with Product owner and scrum master to define, through written and verbal documentation, features and EPICs (higher level user stories) and decompose into user stories that developers can follow with clear acceptance criteria. • Review external requirements and ask the appropriate questions to clarify these requirements and route them to the appropriate technology domain • Coordinate and manage vendors (when applicable) responsible for various components of the platform. • Effectively communicate expectations to team members and stakeholders in a timely and clear fashion • Review project deliverables to ensure completeness & adherence to standards; Manage risks and issues • Monitor post-production processes to ensure accurate completion of all details • Clearly communicate stories and acceptance criteria to dev and QA to shape test scripts • Produce technical documentation including environment diagrams and process flows Requirements: Exceptional verbal, written and communication skills Enthusiastic team-player, as well as a self-starter Ability to establish goals and set clear expectations, prioritize activities, and follow through to completion Excellent interpersonal skills including negotiation, problem resolution, and customer service Strong presentation skills Flexibility and adaptability to adjust and alter approach promptly and efficiently, when needed Experience with Agile project management Ability to quickly understand the scope of the project and identify key success and risk factors Experience working with third party vendors with an understanding of systems integration Must be able to clearly and regularly communicate status, issues and risks to project stakeholders Must be highly organized and able to multi-task Have a thorough understanding of how back-end and web-based systems interface with each other Expert with Microsoft Office (Word, Project, Excel, Visio & PowerPoint) Experience with project tracking tools such as JIRA, Rally, etc. Knowledge of various functional domains(Finance,Healthcare,Retail,Media & publishing industry or multi-channel product management) a plus"
76|Technical Business Analyst Intern|"Ecolab is seeking a Technical Business Analyst Intern on our Commercial Digital Solutions team to help achieve goals through projects that translate business needs into new products, services, and applications.
During your 10-week summer internship at Ecolab you’ll work side-by-side with industry recognized leaders in areas such as water safety and conservation as a key contributor in managing, leading, and innovating around several different software application environments. You will develop essential business and technology skills by helping businesses implement technology solutions in a cost-effective way by determining the requirements of a project or program, and communicating them clearly to stakeholders, facilitators and partners.
It’s time your talents took off – join our early career program and challenge yourself to create innovative solutions for real-world problems!
Positions located in Naperville, IL and St. Paul, MN.
Main Responsibilities:
Works with technical and business partners to elicit high-level requirements and capture business needs while driving satisfaction with various stakeholders.
Clearly articulates and documents business requirements.
Assesses the risks of various solutions and prioritizes competing business demands.
Coordinates project delivery by participating in design reviews and walk-throughs to communicate systems designs and validate proposed solutions.
Engages in user testing, pilot testing, and project launches.
Monitors and tracks the success metrics around projects and platforms.
Obtains key inputs from architecture leads and identifies solution interdependencies.
Engages with the business and various users to incorporate usability and user interface needs when designing solutions.
Assists in leading high-level project plans and communicates status updates to stakeholders.
Leverages ideas, suggestions, and innovations in ways that make them translatable across all business units.
Proactively resolves customer satisfaction issues.
Basic Qualifications
Currently pursuing a Bachelor’s degree in Computer Science, Computer Engineering, Software Engineering or related field.
Junior status with anticipated graduation date in Fall/Winter 2020 or Spring 2021.
Must have legal authorization to work in the United States, now or at any time in the future for an internship or full-time opportunity.
Preferred Qualifications
Ability to work with business, engineering and R&D teams to translate needs to Application Development teams.
Experience in analyzing data to draw business-relevant conclusions and in data visualization techniques and tools.
Effective oral communication skills, organizational skills and attention to detail.
Demonstrated initiative and ability to work independently and as a member of a multi-disciplinary team while handling multiple tasks or projects.
With annual sales of $15 billion, Ecolab (ECL) is the global leader in water, hygiene and energy technologies and services that protect people and vital resources. Our 49,000 associates help make the world cleaner, safer and healthier by delivering critical insights and innovative solutions to help our customers achieve clean water, safe food, abundant energy and healthy environments at nearly three million customer locations in more than 170 countries.
EX:OUT CR1
Our Commitment to Diversity and Inclusion
At Ecolab, we believe the best teams are diverse and inclusive, and we are on a journey to create a workplace where every associate can grow and achieve their best. We are committed to fair and equal treatment of associates and applicants. We recruit, hire, promote, transfer and provide opportunities for advancement on the basis of individual qualifications and job performance. In all matters affecting employment, compensation, benefits, working conditions, and opportunities for advancement, we will not discriminate against any associate or applicant for employment because of race, religion, color, creed, national origin, citizenship status, sex, sexual orientation, gender identity and expressions, genetic information, marital status, age, disability, or status as a covered veteran.
In addition, we are committed to furthering the principles of Equal Employment Opportunity (EEO) through Affirmative Action (AA). Our goal is to fully utilize minority, female, disabled and covered veteran individuals at all levels of the workforce. Ecolab is a place where you can grow your career, own your future and impact what matters.
We will consider for employment all qualified applicants, including those with criminal histories, in a manner consistent with the requirements of applicable state and local laws, including the City of Los Angeles’ Fair Chance Initiative for Hiring Ordinance and the San Francisco Fair Chance Ordinance."
77|Business Analyst|"IQVIA™ is the leading human data science company focused on helping healthcare clients find unparalleled insights and better solutions for patients. Formed through the merger of IMS Health and Quintiles, IQVIA offers a broad range of solutions that harness the power of healthcare data, domain expertise, transformative technology, and advanced analytics to drive healthcare forward.
Business Analyst/Sr. Business Analyst
Interact with client stakeholders to gather and document requirements for technical projects, document buisness processes, provide communication and change management support, and other tasks as needed. This role will also support Sales and Marketing Consulting Practice Leadership in specific Practice Management tasks. Specific activities will include:
Leading requirements gathering workshops
Preparing Business Requirements Documents (BRD)
Leading interative reviews of configuration (Alpha and Beta)
Overseeing the testing process
Leading Change Management and Communication activities
Interviewing client stakeholders to understand current state and to-be buisness process
Performing buisness process mapping and gap analysis
Overseeing junior resources such as Testers
First line management of client relationships

Experience:
5-8 years in Life Sciences Commercial (Sales, Marketing, Commercial Operations, Commercial IT)
Familiarity with one or more common Life Sciences CRM applications (Veeva CRM, OCE CRM, Salesforce)
Familiarity with Life Sciences Commercial Business Processes (Customer Engagement, Alignment, Deployment, Targeting, Segmentation, Incentive Comp, Marketing Operations)

Skills
Ability to translate client requirements and interview findings into high quality documentation
Ability to partner with technical teams to map client needs to system capabilities
Ability to communicate effectively with colleagues and clients at all levels of an organization
Pragmatic, results oriented outlook, and the ability to work independently with minimal oversight
Join Us
Making a positive impact on human health takes insight, curiosity, and intellectual courage. It takes brave minds, pushing the boundaries to transform healthcare. Regardless of your role, you will have the opportunity to play an important part in helping our clients drive healthcare forward and ultimately improve outcomes for patients.
Forge a career with greater purpose, make an impact, and never stop learning.
IQVIA is an EEO Employer - Minorities/Females/Protected Veterans/Disabled
IQVIA, Inc. provides reasonable accommodations for applicants with disabilities. Applicants who require reasonable accommodation to submit an application for employment or otherwise participate in the application process should contact IQVIA’s Talent Acquisition team at workday_recruiting@iqvia.com to arrange for such an accommodation.

Job ID: R1114242"
