|Title|Description
47|Sr Partner Account Manager - CA or TX|"Description:
The critical role of a Partner Account Manager is to serve as an ambassador to our Elite Partners. Partner Account Managers must be an integral part of the partner’s business and have a solid relationship across all the various departments and teams in the organization. The PAM must be the driving force with a solid business development mindset along with possessing entrepreneurial type skills with a relentless passion that will help expand and grow his/her assigned Elite Partners revenue along with market share. The PAM will manage key partner activities including forecasting, quota attainment, sales training, sales/opportunity management, compliance with certification requirements. Position end-to-end solutions and articulate our strategies to owners, senior management and partner personnel. Develop relationships with partner sales teams to obtain and develop leads that foster opportunities. Work closely with Juniper regional sales teams to ensure proper Channel engagement and Customer satisfaction. Coordinate regional sales operations, service, and marketing activities with local partners.
Requirements:
A senior resource managing partners with direct knowledge in large technology deals, with special focus on the following domains: Routing, Switching, Security, Core, Campus & Branch, Datacenter & Cloud Services.
Help partner move into strategic areas for Juniper around ecosystems in Data Center, Campus, NFV and Automation
Experience in developing sales and channel strategies, preparing proposals and quotes, and presenting networking and security products. Ability to map Juniper’s value propositions into a partner's strategic priorities to create compelling events for their sales force.
Contribute to the territory planning process and assume ownership for its implementation
Provide reliable partner forecasts on a monthly, quarterly and annual interval
Ability to develop and execute a joint business plan
Ability to demonstrate skills necessary for win/win negotiation of issues with peers, distributors, and partners required.
Successful track record in meeting sales objectives
Strong interpersonal and relationship management skills.
Desire to work in a dynamic and fast-paced environment and ability to work autonomously required.
Must be self-motivated, a strong team player, and able to travel 50% of the time within assigned territory.
Excellent written and verbal communication skills
College degree is preferred but must have 8 years sales experience in networking technology
We are looking for a qualified candidate in Texas who can handle the Texas, Oklahoma, Louisiana, Arkansas, CA territory for one of the largest global service provider partners. It is preferred that the candidate has experience in working with or for a tier one service provider organization with experience in managed services sales. The role will require an understanding of networking technologies and use cases. The primary activity will be selling Juniper capabilities to the service provider sales and sales engineering teams to drive preference at the end customer."
48|Account Manager/ Sales Representative (Progress Lighting)|"Corporate Overview
Hubbell Incorporated was founded in 1888 and has grown into an international manufacturer of quality electrical, lighting and power solutions with more than 75 brands used and recognized around the world. Our founder, Harvey Hubbell, developed tooling and equipment to serve the growing demand for new assembly and manufacturing machinery during the industrial revolution. An early, and one of many patents awarded, came for the creation of the first practical method to control electricity through the pull chain socket that remains unchanged today. As a market leader in reliable, electrical solutions, we provide more than half a million products delivered through our various business groups. Hubbell is committed to continually innovating solutions that work, transforming old products with new ideas, and ensuring that we Energize, Enlighten and Empower the communities that support us.
Division Overview
Hubbell Lighting (HLI) is committed to elevating the lighting experience. Empowered by lighting solutions that integrate seamlessly into their environment, save energy, provide improved quality of light, deliver return on investment and armed with Hubbell’s unflinching support, its customers are able to think differently about how, where, and when they can use light. As one of the largest lighting fixture manufacturers in North America, it features a suite of brands that provide a full range of indoor and outdoor lighting products serving the commercial, industrial, institutional, and residential markets.
Brand Overview
Progress Lighting, a Division of Hubbell Lighting, Inc., is committed to providing a diverse selection of high-quality lighting fixtures. This has earned us the reputation as a sought after decorative lighting line among Builders and Remodelers. We're continually responding to the ever-changing needs of the lighting industry with extensive research and development programs that ensure our high standards of quality and innovation for home and commercial applications.
Posting Address
Dallas, TX
EK
#LI-EK1
Position Overview
As an Account Manager, you will market our lighting products to new and existing accounts such as builders, contractors, lighting showrooms, electrical wholesalers and specifiers. You'll be supported by a success-driven team as you sell our products in the DFW/North Texas markets.
Duties and Responsibilities
Sales and coordination within the assigned region for the specific application development / sales / and installation for Progress Lighting’s products or services.
Providing, as needed, technical services / sales or presentation during the sales process
Product services or post-delivery application as needed.
Achieving or exceeding sales budget for the Territory.
Implementing all marketing or other programs and new product introductions.
Completes weekly/ monthly reports and special assignments on or before due dates.
Maintain satisfactory call frequencies with all major customer responsibilities within the territory.
Work in conjunction with other HLI personnel as necessary to secure orders.
Other duties as assigned by the District Manager.

Skills and Experience
Charsmatic, highly organized and detailed oriented
Prior outside sales & negotiating experience working with builders/developers, electrical contractors & distributors is preferred.
Minimum 3 years Outside Sales Experience.
Proficiency with MS Excel/Word/ PPT is a must.
Excellent oral and written communication skills are needed.
Experience writing and implementing business plans
Education
Bachelors Degree
Associates Degree"
49|Account Manager - Sales|"Company Description
Founded in 1996, EAC Product Development Solutions (EAC) is a complete source for your product development needs. We provide the full suite of PTC product development software, and offer consulting, training, hardware, implementation and engineering services to support every phase of the product development process. From art to part and everything in between, EAC is ready to offer our brightest ideas to ensure you enjoy the best solutions in the industry.

Job Description
SUMMARY
At EAC we strive to provide the world’s best product development technology and services to our customers by building long-term relationships that provide continuously increasing value. We are looking for someone that is assertive, motivated, self-disciplined, engaging and business savvy. As an Account Manager your primary function is to develop new business as well as develop relationships with key personnel at existing customers. In addition you are responsible for selling the full product suite EAC has to offer in the assigned territory. This includes sales of software and services; implementation, training, process consulting and engineering.

ESSENTIAL JOB FUNCTIONS
SALES ROLE
To achieve assigned revenue quota by selling PTC software products and EAC solutions to the engineering sector of the discrete manufacturing companies with a focus on new business
Investigate and understand the internal business processes of potential clients; and strategize, present and demonstrate a tailored technology solution
Build relationships with key customers and departmental managers
Prospect and develop new accounts while maintaining sales within existing accounts
Develop revenue forecast in coordination with Regional Director of Sales
Investigate and develop sales opportunities for product development consulting and/or training consulting within the assigned territory
Expected to develop a pipeline that is 3x of quota in all quota categories
Ability to manage territory through marketing development (Seminars, web casts, customer appreciation events, etc…)
Engage and develop entire territory with the EAC PDS vision, this includes working with the rest of the EAC team (VAM’s, AAM’s). Utilize the proper resource for the proper opportunities.
Expected to talk to every EAC customer quarterly (between the AM and AAM this needs to be accomplished)
Develop Long Term Relationships

Qualifications
EDUCATION AND EXPERIENCE
An equivalent combination of education, training and experience will be considered.
3-5 Years Sales Experience
College Degree Desired
Technical Aptitude Desired
Mechanical Aptitude Desired

KNOWLEDGE, SKILLS AND ABILITIES
Knowledge, skills and abilities which may be representative, but not all-inclusive of those commonly associated with the position.
Must have Problem Solving skills and be able to engage to solve real business problems
Must be able to manage Internal Resource Coordination that is used on a daily basis
Excellent communication and interpersonal skills
Self-starter, results-oriented, disciplined
Able to work individually and part of a team
Strong computer knowledge

WORK ENVIRONMENT
Environmental or atmospheric conditions commonly associated with the performance of the functions of this job.
Exposed to moderate noise levels

PHYSICAL ABILITIES
Light sedentary office work.
Ability to travel to sites throughout North America as needed
Some overnight travel required

Additional Information
The EAC work Environment is reflective of our Five Tenets. Our employee base is chosen and developed in accordance with our Core Values.
EAC Tenets:
Be the best
Do it right
Work smart
Be profitable
Have fun
EAC Core Values:
Excellence
Integrity
Driven to win
Accountability to team/Responsibility for action
Customer Centric
Continuous Improvement
BENEFITS
Medical and dental insurance
Voluntary vision insurance
Flexible Savings Account
Dependent Care Savings Account
401(k) Traditional and Roth
Basic Life and AD&D and Disability Insurance
Employee assistance program
PTO
Paid Holidays
This is a remote position located in Colorado."
50|Sales Representative- Enterprise Channel Sales|"Position Title : Sales Representative-Enterprise Channel Sales
About the group:
We are an Enterprise distribution team that focuses on channel sales for both North American and EMEA.. We design our products and have similar functionality of the OEM channel, while servicing our customers from a strategic sales model. We are growing fast on the SSD, HDD market, and we are a critical component of the company.
About the role - you will:
close new business, drive future product alignment, and articulate the value proposition for Seagate’s products, solutions and technologies ensuring customer satisfaction.
Establish territory / account plans and build customer relationship.
Relentless focus on design wins, HDD, SSD and Systems.
Build a customer pipeline within the territory, short / long term planning.
Develop and deliver proposals that clearly address the customer’s business needs. Provide benefits with the goal to drive predictable long term revenues.
Liaison with the Seagate distribution team and functional areas to establish internal buy in through channel partners.
Ongoing and accurate account forecasting responsibilities that are updated and maintained in UCD/Salesforce system.
Act as Subject Matter Expert to a broad range of internal and external stakeholders.
Drive weekly distribution enterprise sell through in the U.S. channel.
Develop territory strategy to engage and penetrate new and emerging segments that are targeted by Seagate.
Build relationships with authorized regional distribution sales teams within an assigned region
About you:
Excellent presentation skills in front of small and large audiences.
Consistent follow through and follow up with customers required.
Excellent time management skills.
Proven success with sales ability and demonstrated knowledge of the sales process.
Excellent verbal and written communication skills and attention to detail.
Demonstrated strategic thinker and Independent worker, takes initiative.
Capable of hands-on problem solving, with ability to generate ideas and solutions.
Ideal candidate will have an entrepreneurial approach to account management.
Your experience includes:
Previous Sales experience, preferably in storage systems, SSD, HDD or in a relevant environment.
Strong matrix-management orientation and collaboration skills.
Storage background preferred
Hunter mentality.
Excellent negotiation and closing skills.
Solution selling.
Client interfacing and customer focused approach.
40% travel required
Ability to work remotely.
Bachelor degree and/or equivalent experience
Location: Remote USA
Travel: 50%
Job Family: Sales Reps"
51|Sales Representative IV|"Corporate Overview
Hubbell Incorporated was founded in 1888 and has grown into an international manufacturer of quality electrical, lighting and power solutions with more than 75 brands used and recognized around the world. Our founder, Harvey Hubbell, developed tooling and equipment to serve the growing demand for new assembly and manufacturing machinery during the industrial revolution. An early, and one of many patents awarded, came for the creation of the first practical method to control electricity through the pull chain socket that remains unchanged today. As a market leader in reliable, electrical solutions, we provide more than half a million products delivered through our various business groups. Hubbell is committed to continually innovating solutions that work, transforming old products with new ideas, and ensuring that we Energize, Enlighten and Empower the communities that support us.
Division Overview
Hubbell Power Systems (HPS) engages in the design and manufacture of a wide variety of products used by utilities. Today, HPS is deeply engaged in product solutions for OSP Communication utility purposes, and has been actively growing that segment of the business. HPS roots have historically been in high voltage transmission, distribution, substation, underground products used by electric utilities. HPS products are also used in the civil construction, transportation, gas and water industries.
At HPS, we build products that provide mission critical infrastructure and that deliver communications and power to millions of people worldwide. In our business, failure is not an option. Therefore, we manufacture products of uncompromising integrity and it starts with our quality policy. We hold our partners, our suppliers and ourselves to the highest standard to ensure we exceed all the technical and functional expectations of our customers.
Hubbell Incorporated engages in the design, manufacture, and sale of electrical and electronic products in the United States and internationally. It operates in three segments: Electrical, Power, and Industrial Technology.
Position Overview
This position is responsible for growing HPS sales in Latin America through knowledge of HPS Products, planning & tracking the opportunities within the area, and growing the HPS customer relationship. This position will support customer service representatives, agents, and Hubbell subsidiaries by providing technical support and sustaining efforts in promoting/selling products. Will interact directly with customers in the field to provide support. Work as liaison between engineering, manufacturing, and sales.
Duties and Responsibilities
Track and manage promotional work on major transmission and substation projects.
Promote Hubbell transmission and substation capabilities as a tool for driving brand preference with end-user’s, EPC firms, and other key stakeholders
Manage key consulting engineering firms
Understand transmission and substation project opportunities
Promote HPS transmission and substation product offering, capabilities, and services
Support territory managers with product approvals at key accounts
Provide technical support to end-users, consultants, territory managers
Prepare presentations for customer meetings, seminars, industry meetings, etc.
Work closely with business unit product marketing and engineering to assist and provide input for new product development plans
Assist in preparation of technical publications
Assist with coordination of project bids between business units and sales territories
Understand market and market drivers, track transmission and substation project opportunities, identify new business and new product opportunities
Communicate activities to supervisor, RVP’s and territory managers.
Latin America Region
Skills and Experience
Ability to communicate effectively to small and large groups
BS degree in Electrical, Mechanical Engineering, or Civil Engineering
Minimum of 5-7 years of transmission and/or substation engineering experience
Ability to travel 50% - 60% on related business trips
Motivated, self-starter individual, capable of working closely with a team environment
Spanish - Fluency speaking, reading and writing
Located in US (Miami area preferred)"
52|Architectural Sales Representative - Northern CA|"Description:
Mecho is the leading commercial solar shading, and intelligent controls systems development manufacturer that has pioneered the industry and is committed to design and functional excellence. Our sales force is recognized for pioneering innovative and classic window management solutions to the Architecture, Design, and Engineering Community and supporting our network of limited Mecho Dealer network. The expectation of this employee is to achieve the annual sales objective for the assigned territory by educating and securing specifications for day-to-day and project specific business with each of these important sectors.

The Architectural Sales Representative will present, sell, and understand window management systems, solutions, and construction details. They should be able to effectively relate all of these important elements to their customer via Mecho Marketing developed presentations, or their own presentations, done within the Mecho Marketing department guidelines.
Job Duties
Expected to grow, gross sales, profitably and to meet or exceed annual sales budget
Identify key players generate interest and develop accounts to specify Mecho products.
Manage project interaction & pipeline in CRM to ensure efficient lead management and forecasting
Develop Mecho, basis of design specifications by educating and motivating the specifier about the business benefits for their clients of solar shading and automated systems
Drive sales through product knowledge and workplace knowledge which will enable alignment of key business objectives.
Become a trusted resource and develop superior relationships with the specifier communities and Mecho Dealers
Demonstrated success having pioneered new product developments
Build account share within Mecho’s limited distribution of Dealers within territory
Successfully manage and overcome customer objections
Understanding of the critical path of a construction project
Monitor market conditions, product innovations and competitors’ products, and prices
Control / manage projects from specification to bid to purchase ensuring all parties are well informed through closing the project.
The ability to read construction documents as a means to interact, communicate and influence the design & functional intent of a project as it relates to our division of scope.
A passion for sustainability and Wellness (Certifications are a plus)
Requirements:
Education and Experience
BA/BS in a related design or technical field
Requires three to five years selling experience to the A&D, Eng. communities
CRM (Microsoft Dynamics CRM experience a plus
Knowledge, Skills, and Abilities
Self-motivated, self-directed with a track record of successful, credible lead follow-up and sales development at multiple levels within an organization,
Exhibits a work style that is high energy, highly influential and can be an aggressive closer
Strong ability to solve the technical, financial and business problems for customers and specifiers by providing high level solutions in a conceptual manner.
Proven track record achieving measurable sales goals as assigned by Regional Leader and willing to accept responsibility for results
Strong interpersonal communication, presentation and negotiation skills
Ability to communicate effectively with customers, associates, managers, outside and inside contacts
Experience managing a data driven sales process via CRM
Ability to work within their sales teams and be an individual contributor
Positive and energetic with excellent listening skills and strong writing skills
Possess an entrepreneurial spirit with the highest level of integrity"
53|Sales Representative Chains - Los Angeles|"Job Description:
Is it your dream job to sell and spread the great word of craft beer and Stone all day long? You might be the one we're looking for to fill our open sales position for a Sales Rep within our Grocery channel throughout the Los Angeles Area.. You heard right, this is a rare opportunity to be a part our world-renowned sales force!
Only applicants residing in or willing to relocate to the following areas will be considered (Long Beach, Lakewood, Torrance) No relocation assistance will be provided. If interested please apply and send a cover-letter.
Essential Duties and Responsibilities:
Being the face of Stone and our supplier brands by building relationships and trust with grocery, drug, and c-store decision makers and influencers so that Stone Brewing Co. and the rest of our award winning craft beer portfolio are received with the highest level of confidence
Building a strong working relationship with our southern California sub-distributors to help both of you to achieve shared sales goals through prospecting and selling in of new placements within the grocery, drug, and c-store channel
Keep thorough and up to date notes on all existing and target accounts
Maintain self-education on Stone brands, Stone distributed brands (as applicable), and the craft beer industry in general.
Work with GSM to develop your own personal plan broken down into weekly, monthly, quarterly, and annual goals detailing what you want to achieve and how you&rsquo: re going to get there
Work with GSM and NAM to develop and present an annual business plan and quarterly updates with your distributor(s)
Work with SOS to stay up to date on all of your chain authorizations, promos, and programs to drive the execution on these plans through your distributor(s)
Coordinate with GSM and SOS to ensure that your distributor(s) have the appropriate amount of inventory on hand at all times to cover current and future placements
Working with store managers/liquor managers and distributor sales reps to ensure store level execution and the most effective shelf placement and display
Working with store managers/liquor managers and distributor sales reps to build dominant displays, stacks, and runners utilizing POS and our art department to help maximize the visibility of our brands
Going on weekly ride alongs with distributor sales reps to ensure they have the knowledge and drive to sell in the breadth of our portfolio
Setting up beer demos with store managers and DMs to educate the end user on our beers and maximize their exposure within our accounts
Perform weekly audits of displays, stacks, runners, program execution, out of codes, out of stocks, shelving and inventory standards and reporting this information to the GSM and NSM to develop an appropriate correction plan
Creating efficient and effective sales routes to maximize the amount of time spent in front of the decision makers and influencers
Helping to merchandizing and face beers from our portfolio while at each account
Tirelessly checking date codes to ensure 100% of the beers on the retail shelf and in back stock are being sold fresh and rotated properly and taking immediate action to correct when the product is found to be not up to our standards of excellence
Verifying accurate setup of beers within each store’s system and obtaining approval for each SKU/order from the store decision makers prior to delivery to diminish voided items and/or deliveries
Consistent communication with Stone management as to the health of your territory: where the opportunities are, what we are doing well, where we can be improving, etc.

Required Experience:
Bachelor's degree preferred.
Strong communication and organizational skills with the ability to interact effectively with management and sales reps.
Excellent organizational and project management skills.
B2B sales experience with strategic regional development and selling skills.
Excellent Presentation & Communication Skills.
Must be able to build and maintain customer relationships.
Proficient in Microsoft Excel, Outlook and PowerPoint.
This position requires a Class C license with a clean MVR.
Stone Brewing Co. is an Equal Opportunity Employer and committed to workforce diversity. M/F/D/V are encouraged to apply.
Pre-employment drug screening, physical, and background check are required.
From: Stone Brewing Co."
54|Sales representative|"Job duties: Works with all departments and all employees to uphold company values of: Good character, honesty, integrity, competency, capacity and team chemistry.
Services existing accounts, obtains orders, and establishes new accounts by planning and organizing daily work schedule to call on existing or potential sales outlets and other trade factors.
Meets or exceeds sales goals monthly, quarterly and annually.
Adjusts content of sales presentations by studying the type of sales outlet or trade factor.
Focuses sales efforts by studying existing and potential volume of dealers.
Submits orders by referring to price lists and product literature.
Keeps management informed by submitting activity and results reports, such as daily call reports, weekly work plans, and monthly and annual territory analyses.
Monitors competition by gathering current marketplace information on pricing, products, new products, delivery schedules, merchandising techniques, etc.
Recommends changes in products, service, and policy by evaluating results and competitive developments.
Working knowledge of MS Office (Word, Excel, Outlook) Quickbooks a plus.
Resolves customer complaints by investigating problems; developing solutions; preparing reports; making recommendations to management.
Maintains professional and technical knowledge by attending educational workshops; reviewing professional publications; establishing personal networks; participating in professional societies.
Provides historical records by maintaining records on area and customer sales.
Contributes to team effort by accomplishing related results as needed."
55|Alliance Partnership Account Manager|"Company description:
At Red Hat, we connect an innovative community of customers, partners, and contributors to deliver an open source stack of trusted, high-performing solutions. We offer cloud, Linux, middleware, storage, and virtualization technologies, together with award-winning global customer support, consulting, and implementation services. Red Hat is a rapidly growing company supporting more than 90% of Fortune 500 companies.
Job summary:
The Red Global Partners and Alliances team is looking for an experienced Alliance Partnership Account Manager to join the HPE Alliance team. In this role, you will work under the direction of the HPE Global Alliance Executive and be charged with developing and implementing multi-year plans to grow revenue through HPE. Your primary focus will be the development of joint strategies and initiatives across Red Hat and HPE, as well as the creation, implementation, and governance of global go-to-market programs, including renewals, in support of these initiatives. Successful applicants must reside in a state where Red Hat is registered to do business.
Primary job responsibilities:
Build and implement joint global programs with clear goals, objectives, metrics, and governance
Deliver bookings growth aligned to and in support of the growth plans of Red Hat’s business teams and regions
Develop and carry out joint strategies with the partners to grow our joint business
Drive partner investments in Red Hat technologies, solutions, skills, marketing, and go-to-market programs
Effectively manage market development funds to achieve results
Develop joint scalable solutions that address marketplace changes
Develop and implement joint marketing and go-to-market programs with the partners to drive pipeline and sales
Cooperate with other Red Hat alliance leaders and partners to build three-way partnerships
Support the field sales team in working with partners on a global basis
Establish regular communication cadence with stakeholders
Required skills:
5+ years of experience in global program development and implementation in support of original-equipment-manufacturer (OEM) partners
Experience across multiple partner routes to market, including OEM, resale, and cloud
Demonstrated ability to make use of personal knowledge, processes, and solution selling strategies and methodologies to meet revenue growth objectives
Proven leader with a record of guiding global, virtual teams and delivering results
Relationships-driven with a solid executive presence and proven ability to build credibility with partner and internal executives

Red Hat is proud to be an equal opportunity workplace and an affirmative action employer. We review applications for employment without regard to their race, color, religion, sex, sexual orientation, gender identity, national origin, ancestry, citizenship, age, veteran status, genetic information, physical or mental disability, medical condition, marital status, or any other basis prohibited by law.

Red Hat does not seek or accept unsolicited resumes or CVs from recruitment agencies. We are not responsible for, and will not pay, any fees, commissions, or any other payment related to unsolicited resumes or CVs except as required in a written contract between Red Hat and the recruitment agency or party requesting payment of a fee."
56|Sr. Account Manager|"Are you an enthusiastic, talented, and experienced Sr. Account Manager (AM) with a passion for bringing products to the market that truly make a positive impact in the world? Are you interested in growing and cultivating a customer base of innovative clients with interesting technical challenges? Does the chance to win new customers and develop business in the booming Industrial IoT space excite you? If so, then this could be your next big move!
RTI is looking for an experienced Account Manager to drive sales of our Connext DDS software and services with new and existing customers within the South Central territory, which comprises North Texas, Oklahoma, Kansas, Arkansas, and Louisiana.
As an integral member of the field sales team, you will use your knowledge technical sales, experience in the market, and proven track record of support to focus on acquiring new customers while retaining and growing the existing installed base of customers. You will manage all aspects of the sales process, including lead management, qualification, evaluation, closing deals, account management, and exceeding quota in this rapidly growing industry.
At RTI, we take on some of the world’s toughest and most exciting technology problems. Our software runs the largest power plants on the continent, enables critical healthcare systems for patients, connects AI brains in autonomous cars, and safely controls flight surfaces of airplanes - with or without pilots. RTI truly makes the world run better in many ways!
Our diverse, global workforce believes in working together and working hard, while enjoying the journey. Our collaborative, transparent, and creative culture truly sets us apart from the rest. Employees are recognized for their achievements, have opportunities for career growth and development, and are provided with the tools they need to succeed. We also offer great benefits and flexibility to make sure your life is as satisfying as your career.
Exciting challenges lie ahead—help us conquer fast growing markets and explore new technology as we expand! Guided by our core values, we’ll meet these challenges creatively to make a real difference for a better world.
Responsibilities:
In partnership with the Field Applications Engineer, presents and sells RTI software and engineering services to current and potential customers
Seeks new business proactively
Consults with customers onsite to understand their technical problems and challenges
Works with RTI engineering staff to develop software solutions
Communicates with decision makers and influencers
Builds trust-based professional relationships with key decision makers
Meets sales goals by closing business persistently
Requirements:
10+ years of professional experience with at least 5 years selling high-end technology software solutions to R&D and engineering teams
Ability to travel about 30% of the time within the territory
Enjoys prospecting and knows how to open new doors
Strong hunting and prospecting skills
Demonstrated ability to build solid relationships and attain trusted advisor level credibility
Strong communication skills to build rapport with prospects and current customers
Excels working in a collaborative, team-based selling environment
Experience developing new leads, lead follow-up, qualification and targeted account selling in person and by phone
Track record of meeting sales quota consistently
Ability to leverage resources throughout the company to increase revenue and customer satisfaction
BS or higher in engineering or computer science or equivalent experience
Experience with Industrial Internet of Things preferred
Background in middleware or communication infrastructure is a plus
Experience selling to system integrators and government is a plus
US Citizenship required*
Secret Clearance a plus
Experience with service sales is a huge plus
Knowledge of basic networking concepts
Due to applicable laws, government regulations and contract specifications, we are required to fill this position only with an individual who qualifies as a ""U.S. Citizen.""
About RTI:
We have a collaborative and inclusive environment where individuals strong on aptitude and attitude will have an opportunity to grow their professional careers. Our culture embraces transparency, learning, and fun. We offer an attractive compensation package consisting of competitive salary, benefits, vacation bonuses, and equity participation.
RTI is an equal opportunity employer. All qualified applicants will receive consideration for employment without regard to race, religion, color national origin, sex, age status as a protected veteran, or status as a qualified individual with disability."
57|Sales Representative - Mid West|"Thermal Ceramics has an opportunity for an experienced Sales Representative for the Mid-West Region. This position will report to the Regional Sales Manager and will travel throughout assigned territory for the purpose of developing sales for high temperature insulation and refractory products; maintain established customer relationships with periodic calls.
Job Opportunity
Sales Representative Mid-West Region
Thermal Ceramics has an opportunity for an experienced Sales Representative for the Mid-West Region. This position will report to the Regional Sales Manager and will travel throughout assigned territory for the purpose of developing sales for high temperature insulation and refractory products; maintain established customer relationships with periodic calls. Investigate and render technical assistance to problems of established and prospective clients. Attend sales meetings and conventions to keep abreast of trends and applications of products in the industry.

For a complete job description, click the following link: Sales Representative Mid West.pdf"
58|Sr. Sales Representative|As a full-time sales representative, you will be responsible for implementing marketing projects and campaigns, as well as marketing to the homes of families who have expressed an interest in learning more about BrainstormUSA's family education products.
59|Sales Representative - Relief (Denver, CO)|"Job Overview
High-energy, self-motivated, and eager to take on any challenge. Sound like you? Then a career at Anheuser-Busch as a Relief Sales Representative could be a perfect fit for you.
A Relief Sales Representative is responsible for growing the company portfolio and engaging consumers through point of sale, shelf assortment, and creative displays at retail accounts. In addition, a Relief Sales Representative is always prepared for the unexpected as they know they could be called on to help out across any aspect of sales based on ever changing business needs. The best candidates are those who are flexible and can think on their feet.
Job Responsibilities
Visit assigned retail accounts to sell volume, increase distribution, monitor price and shelf space management
Negotiate the terms of an agreement and close sales
Increase shelf space and position for A-B products
Gather market and customer information and provide feedback on buying trends. We’re a data driven company
Participate in new product launch events including profile tastings. The beer industry is meant to be fun!
Make daily decisions regarding retail inventory levels utilizing past sales history and reports
Attend sales meetings to discuss sales issues, competitive activities, and opportunities to maximize sales efforts
Represent Anheuser-Busch through promotions and company events. You’re the face of the company, make us proud!
Provide support to the sales department as needed
Work in a relief capacity providing support for open routes
Job Qualifications
Minimum Qualifications
Bachelor's degree
Must be 21 years of age and have a valid driver’s license and safe driving record.
Ability and willingness to work flexible hours
Strong selling and negotiation skills.
Strong customer service skills and ability to grow and manage customer relationships
Ability to move products, hang merchandise and fulfill other physical requirements including: repetitive lifting, bending and pulling/pushing
Preferred Qualifications
Advanced degree
1 or more years of selling experience
Beer/alcohol beverage industry knowledge
As the leading global brewer, Anheuser-Busch InBev is committed to finding innovative ways to continually improve. It's this kind of thinking that creates a unique work environment by rewarding talent, celebrating diversity and encouraging forward thinking. All qualified applicants will receive consideration for employment without regard to race, color, religion, sex, sexual orientation, gender identity, national origin, protected veteran status, disability status or any other characteristic protected by applicable law."
60|National Account Manager - Walmart (MCB)|"National Account Manager - Walmart (MCB)
Team: MCB Sales
Reports To: AVP, Customer Team Leader
Mission and defining characteristics
Full execution and optimization of sales fundamentals in order to proactively drive shipments, net sales, and market share growth with their account
Member of Brand Sales team specific customer in field
Category ownership for specific customer
Category expert for the full Brand portfolio and competitive products at a specific customer
Management and coaching of CDMs and BAs

Main Tasks
Customer Developer
Drive a customer-centric omnichannel approach and build a strong relationship with all relevant stakeholders at customer for category
Analyze and define the growth levers relevant to customer with specific focus on the shopper so selling is through shopper insights
Propose and align the Brand Sales customer strategy with CBVP
Develops and negotiates JBP’s with buyers
Team Manager
Help develop more junior team members (e.g., CDM, BA)
Drive the business as customer leader, by collaborating with multifunctional team and animating peer functions: marketing, supply chain, finance, category development
Category Owner
Drive category strategy agenda created by BBD as well as influence BBD with respect to what is needed to win in alignment with with Brand priorities for customer
Engage multifunctional support for strategy implementation and 360 growth levers for category, including CRM
Results Driver
Lead with an achievement oriented mind-set
Build and achieve the omnichannel customer plan and results for category based on category strategy as lead seller
Track sales and forecasting and proactively derive actions in alignment with CBVP to address gaps and opportunities
Work with eNAM on eComm objectives and grow e-share of business for category

Main interfaces
Customer Team Lead
BBD
Other NAMs, CDMs, and BAs at customer
eNAM for customer
Support field teams: Operations and Supply, Commercial Finance, ACMs, Customer Marketing, et al.
Centralized support: Brand Shopper Marketing, Sales Ops
Measures of success
Deliver sales target and brand sales fundamentals for category incl. sell in/sell out, net sales, OTIF, retail execution, distribution points and ROI
Forecast accuracy
Achievement of top strategic priorities for relevant category
Market category penetration for eComm
Team 360° feedback
Advantage/ Kantar scores
Retailer scorecard
Qualifications/experience
Minimum 3 years’ experience in a
customer-facing role
Proven knowledge of retailer strategies and objectives
Strong knowledge of customer strategy and key levers as well as competitors
Deep knowledge of beauty and personal care, specifically for given category


We are an Equal Opportunity Employer and take pride in a diverse environment. We do not discriminate in recruitment, hiring, training, promotion or other employment practices for reasons of race, color, religion, gender, sexual orientation, national origin, age, marital or veteran status, medical condition or disability, or any other legally protected status.

If you require a reasonable accommodation to complete an application for a recognized disability under applicable law, please email USApplicationAccommodation@support.lorealusa.com. Please note this email will only respond to specific requests for assistance completing the application as a request for accommodation for a disability. All others will not be considered."
