|Title|Description
125|Network Administrator|"Visiting multiple client sites to perform proactive network administration
Managing client LAN/WAN, virtual environments, storage, backup and security technologies
Proactive and reactive technical support for client LAN and WAN infrastructure
Participate in new client onboarding including network assessments and creating technical documentation
Assessing and benchmarking client WAN and LAN against standards and best practices
Helping clients identify technical risks within their IT environment
Working cross functionally with all of BIOS support teams to deliver comprehensive client support services
The position requires a well-rounded technical background, strong business intuition, excellent verbal and written communication skills, and the ability to present professionally at all levels of a corporate structure.
REQUIREMENTS Background:
The Network Administrator must possess a minimum of three years of full time hands on experience managing business class network technologies.
Details, Details, Details – Must be detail oriented and love documentation
1 or more technical certifications (MCP, MTA, MCSA, MCSE, CCNA, CCA, VCP)
3 or more years overall in a business IT support role and/or Network Administration function
Technical Experience:
Microsoft Windows Server Management and Configuration – Windows 2003/2008/2012
Exchange Server Management – Exchange 2007 and Higher
Office 365 Business and Enterprise Editions
Active Directory Administration and Domain Management
VMware ESXi and vSphere v4.1 and Higher
Server Hardware Configuration and Management
SAN and Storage Array Technology Configuration and Management
Terminal Server/RDS Server Configuration and Management
Layer 2 Ethernet Switch Administration, including VLAN Management
IP Scheme Management
Enterprise Firewall Administration
Enterprise Backup and DR Technology
UPS Power Management Technology
Exposure to These Products is a Plus:
HP and Dell Servers
Cloud services: Office 365
Citrix XenApp and XenDesktop
Storage Craft Shadow Protect, Datto
EMC VNX SAN Technologies
Cisco, Fortinet, SonicWALL, OpenDNS security technology
PC UPS and Powerchute
WHYSHOULD YOU JOIN BIOS?
This opportunity will expose you to a variety of projects and the latest technologies that will allow you to learn and evolve your IT skills, as well as your business acumen.
We recognize and reward talent.
We invest in our employees’ professional growth, making them more knowledgeable and valuable within the industry.
Our employees are constantly encouraged and challenged to take their careers to the next level.
We hire only the best people who help make our company awesome, and we even pay them more than the industry average.
Our employees are uniquely positioned to help drive growth, creating new opportunities for the entire team.
We have excellent short-term and long-term benefits, including: Medical, dental and life insurance from day one of employment; Generous paid time off (PTO); Competitive 401k plan with employer match
We have a strong business plan with clear objectives, and a team that is fully aligned with our mission to help us get there.
Our leaders have the vision, passion and experience to continue driving our company forward, making BIOS an exciting place to work.
You’ll be part of a winning team, and enjoy a great work environment and culture!
David Williams
April 22,2018
Opportunities"
126|System/Network Administrator|"Overview:
Oasis Systems has an exciting opportunity for a System/Network Administrator ET-4 at Eglin AFB, Florida.
LOCATION: Eglin AFB, Florida
JOB STATUS: Full time
TRAVEL: N/A

REQUIRED QUALIFICATIONS (Education, Certifications, Experience, Skills)

SECURITY CLEARANCE: Top Secret required
EDUCATION: MS degree and 10 years of relevant experience desired (BS and 8 years or 12 years of relevant experience may be substituted for a MS degree)
CERTIFICATIONS: Current Security+ certification required
EXPERIENCE LEVEL: See below

OTHER QUALIFICATIONS/SKILLS:
3 years experience installing, configuring, and maintaining computer system networks.
Experience with security compliance, participating in the end-to-end process of obtaining an Authority to Operate (ATO) and the activities that must take place to maintain that authority required
Cisco Certified Network Associate (CCNA) (within 2 years)
Operating system certification (Windows, Linux, and/or Solaris, within 1 year)
RESPONSIBILITIES:
Configure, install, and maintain a nationwide, multi-level security data transport network, to include workstations, servers, routers, switches, and encryptors.
Perform system monitoring and verify the integrity and availability of hardware, network, and server resources and systems.
Travel to customer sites for installations.
Adherence to configuration management procedures is required.
Work includes computer system administration responsibilities for Windows, Linux, and Solaris systems to ensure proper network performance.
Work includes maintaining cryptographic devices, including rekeying and general maintenance of devices. Prepare documentation and network maps and presents reports.
Ensure rigorous application of cybersecurity policies, principles, and practices in the delivery of network services.
Requires outstanding customer interface skills.
Experience with security compliance, participating in the end-to-end process of obtaining an Authority to Operate (ATO) and the activities that must take place to maintain that authority is highly desired.
Who We Are
Oasis Systems is a premier provider of customer-driven, cost-effective and quality Engineering Services; Enterprise Systems and Applications; Human Factors Engineering; Information Technology and Cyber Security; Professional Services; and Specialized Engineering Solutions to the Department of Defense, FAA, NRC and other federal agencies.

We strive to be an exciting and welcoming company that attracts, develops, motivates and retains the most talented, skilled and dedicated people in the industry; where they are encouraged to achieve personal excellence, purpose, and their full potential and career aspirations; while supporting mission-critical national security technologies and programs.

Oasis Systems is an equal opportunity employer and does not discriminate in hiring or employment on the basis of any legally protected characteristic including, but not limited to, race, color, religion, national origin, marital status, gender, sexual orientation, ancestry, age, medical condition, military veteran status or on the basis of physical handicap which, with reasonable accommodation, render the application to satisfactorily perform the job available."
127|IT System and Network Administrator|"POSITION SUMMARY
The IT System and Network Administrator supports the mission, goals and values of Nevada Donor Network, Inc. (NDN) by providing technical leadership to ensure consistent and compliant operations of NDN’s Servers, Databases, Network and Phone System.
The IT System and Network Administrator acts as the lead technical architect in designing, implementing, and operating NDN’s computing landscape.
ESSENTIAL FUNCTIONS
Architects, installs, maintains and operates the NDN IT infrastructure, including servers, storage, network devices, etc.
Oversees daily IT infrastructure operations in pursuit of exceeding Service Level Agreements.
Works with contracted vendors to ensure service delivery.
Serves as level two support in Incident and Problem resolution.
Implements and manages CMDB (Configuration Management Database)
Implements and manages software products such as Office 365, Mimecast, etc.
Manages the ITSM platform and implements/support key ITSM processes such as Incident, Change, and Problem Management.
Works with peers to establish and maintain Service Catalog.
Acts as Project Manager or Project Team Member as assigned.
Installs and performs minor repairs to hardware, software, or peripheral equipment, following design or installation specifications.
Reads technical manuals, confers with users, or conducts computer diagnostics to investigate and resolve problems or provide technical assistance and support.
Refers major hardware or software problems or defective products to vendors or technicians for service.
Develops training materials and Standard Operating Procedures (SOP).
Reads trade magazines and technical manuals; attends conferences and seminars to maintain knowledge of hardware and software.
Follows Standard Operating Procedures as set by the company.
Works in a manner to meet all regulatory requirements.
Other duties as assigned.
SKILLS & ABILITIES
Education: Bachelors Degree preferred. Equivalent experience may be considered.
Experience:
· Five or more years’ experience in a technical architecture or network/system administrator role.
Previous experience in a highly regulated industry and familiarity with HIPAA, GxP and/or CLIA regulations preferred.
Understanding of any major SDLC methodology preferred.
Understanding of ITSM processes preferred.
Flexible nature willing to work as needed to meet business requirements, which may often include off-hours activities.
Computer Skills: Windows Server, LINUX, SQL Server, Exchange Server, Azure and cloud, and various business tools.
Certificates & Licenses:
ITIL V3 or V4 foundation certification a plus.
Any Microsoft or Network certifications a plus."
128|Network Administrator|"Are you a Network Administrator with experience in Enterprise level systems seeking opportunities to do your part on a national level? Parsons is a leader in the world of Engineering, Technical Services, Electronic Security Systems, and Cyber Security. We provide complex, solution-oriented services for the defense, intelligence, security, and space markets. Our purpose is to Deliver a Better World . We do this with digitally enabled defense, security, and infrastructure solutions. We have an immediate need for a Network Administrator with the right multi-disciplinary experience to help us build our team and deliver timely results to our customers. Will you meet the challenge and help us ?
Project:
Our team provides an Enterprise level Information Technology system. This system provides the environment for access control and intrusion detection software, and the associated physical, electronic, and technical security elements which make up the Access Control System / Facility Intrusion Detection System (ACS/FIDS). The system has numerous satellite sites outside of the Washington Metropolitan Area. Specific to the Network Administrator role:
Requirements:
Applicants selected for employment may be subject to a federal background investigation and may need to meet additional eligibility requirements for access to classified information or materials.
Responsible for preparing various drawings that communicate engineering ideas, designs and information in support of DoD Enterprise infrastructure and specific projects and tasks.
The Network Administrator assists the Government in overseeing the day-to-day planning, installation, configuration, testing, operation, analysis and documentation of high and low speed networks utilizing common COTS hardware and software.
Provide network documentation and support as well as establishing and maintaining User accounts, User access privileges and security policies.
Performs planning, installing, configuring, testing, operating, analyzing and documenting duties.
Perform scheduled network status checks, troubleshooting and problem resolution.
Plan high and low speed LAN connections
Implement high and low speed LAN designs
Plan and implement VPN solutions to include site-to-site VPN’s built between hardware-based firewalls
Manage hardware firmware revisions to include testing latest firmware revisions on current configurations and deploying when deemed appropriate
Configure common network equipment for operation
Collaborate with Security System Technicians on connectivity requirements and procedures
Troubleshoot common network equipment
Document common network equipment configurations and settings
Integrate new technologies into existing high and low speed networks
Audit network component hardware and software changes
Monitor network performance (availability, utilization, throughput, goodput, and latency) and test for weakness
Install and troubleshoot common enterprise class network equipment to include firewalls, routers, and switches
Install/Troubleshoot fiber cross connects to existing backbone cabling
Work with corporate network team to establish corporate connectivity in order to support VPN connectivity
Qualifications:
Have at least six (6) years of experience in network system /subsystem support and maintenance to include performance of network system/subsystem testing using a Windows based operating system for network connectivity (IP and Domain Name Service (DNS) configuration).
Have current certification in one of the following: Cisco Certified Network Associate (CCNA) or CompTIA Network +.
Have DoD 8570 compliance with Information Assurance Technical (IAT) Level II or higher.
Ready for action? We’re looking for the kind of people who see this opportunity and don’t hesitate to act. Parsons is a leader in the world of technical services. We hire people with a broad set of technical skills who have proven experience tackling some of the greatest challenges. Take your next step and apply today.

Parsons Referral Plan
Maybe this opportunity isn’t the right fit for you, but you know someone who is? Why not join our Parsons external referral program? When you refer other top professionals and they are hired, you are rewarded with an incredible financial incentive. Help us find top talent!
Must be eligible to obtain and maintain, or currently possess Prescreen Required clearance.
Ready for action? We’re looking for the kind of people who see this opportunity and don’t hesitate to act. Parsons is a leader in the world of Technical Services and Engineering. We hire people with a broad set of technical skills who have proven experience tackling some of the greatest challenges. Take your next step and apply today."
129|Network Administrator|"COMPANY OVERVIEW:
TARC Technology Solutions, a fast growing managed IT and cloud integration services company is seeking talented full-time employees to join our team. We are looking for special people who are detail-oriented, have strong communication skills, and are proactive team members. Skills needed to master this position include the ability to coordinate and interface with multiple clients and aggressively follow up on details. We are looking for professionals who can perform independently, as well as work within a team environment. This is a key position within our growing IT department.

GENERAL SUMMARY:
The Network Administrator is responsible for maintaining the design and integrity of our clients' internal IT systems, including customer-facing and hosted cloud environments.

Customer Service is the highest priority. Candidates must be compassionate and understanding when dealing with customers. They must have great listening and communications skills and enjoy working with clients to solve their problems.

Essential Duties and Responsibilities:
The candidate MUST have at least 3 years of experience supporting Windows domain servers in a corporate environment. We are seeking someone who is at least an intermediate level Windows Administrator. Expertise in the following areas is essential to succeed in this position:

Install/Configure/Troubleshoot/Support VMWare®
Install/Configure/Troubleshoot/Support Windows Servers
Install/Configure/Troubleshoot/Support Active Directory
Install/Configure/Troubleshoot/Support Exchange • Configure/Support AD Group Policies
Install/Configure/Troubleshoot/Support Data Backups
Install/Configure/Troubleshoot/Support Remote Access Systems
Install/Configure/Troubleshoot/Support Routers, Switches and Firewalls
IT Support relating to issues with the internal IT systems and network infrastructure
Support services for Microsoft related technologies: Windows Server, Exchange, SharePoint
Support services for virtualization technologies: VMware, Citrix, and Microsoft

Qualifications:
This position requires strong communication, troubleshooting, and execution skills. This position requires commuting to multiple client locations in the Austin Central Texas area.

To be considered for this position, please fill out the following form and be sure to include:

Your resume
A cover letter stating your salary requirements and why we should hire you.

Job type: Full-time salary with benefits and stock options"
130|SECURITY NETWORK ADMINISTRATOR|"Overview:
Provides comprehensive technology support at the highest level on the design, project management, installation, maintenance, testing, and support of information security solutions and technologies, local area networks, routing, switching, wide area data networks, internet protocols and architecture, and which cross over internal functional boundaries and a wide range of commercial accounts. Works closely with Information Technology and internal and external customers on the resolution of complex security issues and technical network problems and is responsible for the protection and understanding of risk in relation to business information assets, meeting global security standards and compliance with regulations. Provides technology and security thought leadership and guides new hardware and software installations, upgrades, and trouble-shooting. Reviews and acts on daily security alerts network performance data and diagnostics for the network infrastructure. Receives general supervision and works on a self-directed basis; may serve as a work leader for lower level specialists on the team. Acts as project manager for multiple, complex network and security tool installation and support activities.

Responsibilities:
1. *Lead planning, design, implementation, including managing of projects, and support activities for security design and network architecture including vendor selection, standardization, redundancy, and performance management.

2. *Leads the development and execution of a global vulnerability management program, through technical leadership of initiatives and projects which will further enhance the Enterprise security posture.

3. *Provides technical leadership on all aspects of security infrastructure including Firewalls, Remote Access, SIEM, Vulnerability Management, Malware, IDS, Network Access Control, Forensics and DLP.

4. *Lead trouble-shooting and corrective action support to commercial developers, external customers, and internal operations for network and security related applications through internal staff and external suppliers.

5. *Interface with commercial outsource providers as required to build, change, tune, and otherwise support infrastructure supporting commercial applications.

6. *Implement and manage network quality of service management tools in the infrastructure including setting and maintaining policy-based rules for bandwidth utilization.

7. *Direct gathering of statistics and perform analysis of performance data on network infrastructure and recommend and implement corrective actions.

8. *Coordinate efforts with the Director Security & I/T Risk Management to ensure that the information assets of the Company and the commercial clients are protected at all times.

9. *Prepare instructions and documentation for installation support teams, monitors project status and updates management on issues which will impact project success.

10. *Assist other elements of the information services organization in their performance of system administration efforts in areas such as security management, telecommunications, networking, and general infrastructure management.

11. *Maintain/enhance technical expertise and industry knowledge in server and networking technologies and their uses.

12. *Participate as a security networking engineering technical resource in the development of long range plans and initiatives to accomplish operational and development goals.

13. Perform other duties as assigned.

Qualifications:
§ Bachelor's degree or equivalent work experience required. Related work experience which likely evolved from academic training in Cybersecurity, Information Systems, or similar discipline. Industry recognized certifications will be considered.

§ Ten (10) or more years’ experience with overall computing architectures, WWW architectures, LAN/WAN networking, application design concepts and architectures, languages and tools across a wide spectrum of computing platforms and technologies – of which a minimum of five (5) years’ administering and supporting local-area (LAN) and wide-area (WAN) network environments.

§ Detailed knowledge of Microsoft or Unix operating systems; MCSE, Cisco, and other certifications preferred.

§ Knowledge of security areas such as SOC 2 guidelines, CIS Top 20 Security Controls, Data Loss Prevention, Database Security and Privacy, Risk Analysis, Web Services, Access Management, etc.

§ Extensive experience working with commercial developers, internal developers, and customers on the deployment and support of network and security tools for internal and WWW or other external facing infrastructure.

§ Extensive experience with Cisco routers and switches, Firewalls, network policy management, wide area network design and support including frame, point-to-point, VPN, and dial up.

§ Extensive knowledge of and experience with networking protocols and services including but not limited to TCP/IP, NetBIOS, DNS, WINS, DHCP, NetBEUI.

§ Extensive experience with firewall technologies, perimeter design and support, WWW service providers, and domain management.

§ Excellent network design and engineering skills in a complex, multi-location, multi-protocol environment.

§ Excellent interpersonal and communications skills and ability to work with clients, technical staff, and vendors.

§ Excellent problem solving and consultative skills.

§ Excellent planning, project management, and implementation skills.

§ Ability to travel to remote company locations or for other business related needs as required.

§ Ability to lift minimum of 60 pounds of equipment as required."
131|Network Administrator|"Albion College invites applications for the position of Network Administrator. The Network Administrator is responsible for campus networking devices including backbone, routers, switches and wireless infrastructure. The Network Administrator also assists with troubleshooting networking issues, expanding, upgrading and maintaining the wired and wireless network. Independent judgment is required to plan, prioritize, and organize a diversified workload with sensitivity and confidentiality. Must exhibit an appreciation of, a sensitivity to, and respect for a diverse environment, inclusive of students, faculty and staff of many social, economic, cultural, ideological, racial and ethnic backgrounds.

Benefits:
This position is eligible for full benefits including health/dental/vision insurance, retirement, tuition remission, and campus amenities including free on-site fitness facility, free parking, and access to campus events/performances.

FLSA Classification:
Salaried / Exempt / Administrative

Status:
Full-Time

Duration:
12 months per year
Bachelor's degree or equivalent work experience

One year of hands-on experience in network switching/routing and one year experience in wireless network design and management

Must have knowledge of: Cisco CLI, Cisco IOS, Cisco wireless, VLANs, VTP, BGP, EIGRP, static routing, STP, IP & MAC addressing, NAT and subnetting

Strong wireless experience is required including designing, managing, upgrading, and troubleshooting, wireless networks along with troubleshooting a wide variety of wireless clients

Knowledge of RF design, propagation, and site survey experience are required

Basic and network specific troubleshooting experience to monitor, improve, and expand existing network equipment
Interested candidates should submit an online application including a cover letter, resume, and the names and contact information for three references through Interfolio at:

https://apply.interfolio.com/73691

. A review of applications will begin immediately and continue until the position is filled. Questions about the position can be directed to Eric Beadle (ebeadle@albion.edu), Director of Systems & Networking and User Services."
132|Junior Network Administrator|"Network Administrator
Do you enjoy working with cutting edge technology to solve tough problems? Our teams at Deloitte are comprised of deeply passionate and experienced professionals who guide clients through their most complex technology challenges. If you are seeking a role that offers you the opportunity to work with clients through critical issues, consider at Deloitte.

Work you’ll do
Build new cloud based data center services environments for cloud initiatives.
Assist with identifying and planning potential new cloud services, features, and capabilities.
Serve as overall subject matter expert on Network Administrator technology and market capabilities/trends.
Design and implement secure network and application delivery solutions providing high availability to hosted customer applications.
Troubleshoot issues related to network and application performance to assist in resolving issues impacting hosted applications.
Collaborate with internal and external parties to transform high-level technical objectives into comprehensive technical requirements.
Formulate detailed network, storage, and compute design specifications for stable and secure computing operations in a dynamic cloud based environment.
Make recommendations for improvements to security, scalability, manageability, and performance across a wide variety of network, storage, and compute technologies.


The team
Systems Engineering
Our Systems Engineering team delivers large-scale software applications and integrated systems, and assists clients with architecture design, assessment and optimization, and definition. We develop service-oriented architecture (SOA) and other integration solutions to enable information sharing and management between business partners and disparate processes and systems, and we deliver technology enablement to support CIO services transformation.

Systems Engineering professionals focus on key client issues that impact the core business by maximizing operational value, driving down the cost of quality, and enhancing technology innovation. Our teams deliver a wide range of services, including application architecture design and optimization, application modernization, business process management and solution integration, custom application design and development, and large-scale technology delivery program efforts.

Qualifications

Required:
CompTIA Security+ certification
Active Secret clearance
Bachelor's degree
Must be legally authorized
to work in the United States without the need
for employer sponsorship, now or at any time
in the future
Preferred:
Mid to senior level Network Administrator experience in a cloud environment
Strong verbal and written communication skills
Experience effectively managing multiple large-scale projects
Experience automating routine administrative tasks desired
Understanding of network, storage, server, and application technologies
Strong understanding of fundamental network concepts and technologies
Understanding of common network services (DNS, SNMP, NTP, etc.) and application protocols (HTTP, SSL) – preferred
Ability to analyze packet captures to troubleshoot common network and application issues
Strong knowledge of automation concepts, tools, and scripting languages (Ansible, Puppet, Chef, etc.)
Working knowledge of DoD STIGs, and IA Vulnerability Management (IAVM)
How you’ll grow
At Deloitte, our professional development plan focuses on helping people at every level of their career to identify and use their strengths to do their best work every day. From entry-level employees to senior leaders, we believe there’s always room to learn. We offer opportunities to help sharpen skills in addition to hands-on experience in the global, fast-changing business world. From on-the-job learning experiences to formal development programs at Deloitte University, our professionals have a variety of opportunities to continue to grow throughout their career. Explore Deloitte University, The Leadership Center.

Benefits
At Deloitte, we know that great people make a great organization. We value our people and offer employees a broad range of benefits. Learn more about what working at Deloitte can mean for you.
Deloitte’s culture
Our positive and supportive culture encourages our people to do their best work every day. We celebrate individuals by recognizing their uniqueness and offering them the flexibility to make daily choices that can help them to be healthy, centered, confident, and aware. We offer well-being programs and are continuously looking for new ways to maintain a culture where our people excel and lead healthy, happy lives. Learn more about Life at Deloitte.

Corporate citizenship
Deloitte is led by a purpose: to make an impact that matters. This purpose defines who we are and extends to relationships with our clients, our people and our communities. We believe that business has the power to inspire and transform. We focus on education, giving, skill-based volunteerism, and leadership to help drive positive social impact in our communities. Learn more about Deloitte’s impact on the world.

Recruiter tips
We want job seekers exploring opportunities at Deloitte to feel prepared and confident. To help you with your interview, we suggest that you do your research: know some background about the organization and the business area you’re applying to. Check out recruiting tips from Deloitte professionals."
133|Network Administrator (Internetworking Juniper, Cisco, Broca...|"Perform administration duties for networking hardware including routers, switches, hubs, gateways, access points, network interface cards, networking cables, network bridges, modems, ISDN adapters, firewalls and other related network hardware
Must have firm grasp and knowledge of fiber and copper-based Ethernet technologies, capabilities and cabling and their connectivity to local and wide area networks
Research and evaluate new concepts and processes to improve performance. Analyze cross-functional problem sets, identifies root causes and resolves issues. Assist more junior level technicians, specialists, and managers in their activities. Perform all tasks of lower level technicians, specialists, and/or managers.
Work individually, actively participates on integrated teams, and leads multiple tasks, projects or teams. Oversees and monitors performance, and when required, takes steps to resolve issues.
Direct multiple teams through to project completion. Provides guidance and direction to lower level technicians, specialists, and managers.

Education:
HS/GED + 10 years; or
Associates Degree + 8 years; or
Bachelor’s Degree + 6 years; or
Master’s Degree + 4 years; or
PhD + 2 years
Required Certifications:
Minimum DoD 8570 IAT Level II certified; (for example, CompTIA Security+ and others)
Computing Environment: CCNP (Data Center, Routing and Switching, or Security), or Brocade Certified Ethernet Fabric IP Expert, or Brocade Certified IP Expert, or Brocade Certified SAN Expert, or F5 Certified Solution Expert, or Juniper Networks Certified Professional - Enterprise Routing and Switching, or Juniper Networks Certified Professional - Security, or VMware Certified Advanced Professional - Network Virtualization Deployment
Travel: Up to 10%
Clearance: Top Secret with current SCI access (TS/SCI) or TS with SCI eligibility"
134|Network Administrator|"Overview
Act as a technical support escalation point to all system users and junior IT staff. Maintain and develop documentation on IT activities and procedures. Investigate, diagnose, and resolve network hardware and software problems. Install and develop specifications for network, server and telecommunications equipment.
Responsibilities
Upholds Andis Core Values of Excellence, Integrity, and Respect in all work-related activities.

Network Troubleshooting/Technical Support
Investigates, diagnoses, and resolves wired and wireless network problems.
Investigates, diagnoses and resolves server hardware and software problems.
Understands and supports the operation of all company servers, network and telecommunications systems.
Monitor server, network and telecommunications event logs daily.
Periodically test backup systems for accuracy and perform restore operations when requested.
Support Cisco CUCM and UCCX telecommunications systems.
Support VMWare ESXi servers.
Support EMC storage arrays.
Support Microsoft Windows Server 2012 and beyond.
Support Cisco switching and routing (IOS, layer 2/3, QoS).
Support for Microsoft Office 365, Sharepoint, Azure and other cloud hosted systems.
Oversee the application of software patches through SCCM and WSUS.
Setup and administer network services, create user profiles, setup file systems and security, manage printing, and complete other network administration tasks as required.

Help Desk Support
Provide help desk contact, support, and follow-through daily.
Accurately maintain service requests using help desk software.
Act as an escalation point for tier 2 and 3 tickets.

Other Duties
Work with outside managed service providers to complete projects and tasks.
Flexibility to come in on weekends and evenings as required.
Other duties as assigned.
Qualifications
Bachelor’s Degree in a related field; or equivalent of 5 years of experience and/or training or equivalent combination of education and experience."
135|Network Administrator II|"The Network Administrator is responsible for the installation, maintenance, management, and coordination of all enterprise network systems (LAN/Wan Data, Voice and Video over IP, and Wireless). Accountability for the technical architecture, stability, resiliency, recommendations and general health related to the LAN/WAN network.
Primary Job Function
Responsible for configuring, installing, integrating, maintaining, and troubleshooting of enterprise LAN/WAN/VoIP networks and systems (enterprise converged networks, wired and wireless).
Accountability over enterprise LAN/WAN/VoIP networks and systems including but are not limited to technical architecture, network stability, and multiple LAN and WAN network devices and platforms.
Responsible for the assessment and optimization of the LAN/WAN/VoIP networks, through network monitoring, statistics, and daily health checks.
Coordinates service calls and schedules appointments with service providers to ensure satisfactory resolution of problems and malfunctions.
Work Experience, Education, Certification
Minimum of 7-10 years LAN/WAN experience; network concepts, design, tools and troubleshooting of multiple LAN and WAN network devices and platforms. Requires knowledge of TCP/IP network protocol, and network monitoring and tracing tools, such as Fluke monitors, cable testers, and Ethereal.
Experienced with the multiple layers of the OSI model (Open Systems Interconnection Basic Reference Model), working with dynamic protocols (EIGRP, OSPF, BGP and policy-based routing); implementing LAN/WAN software/hardware to include: Spanning Tree, MPLS, and Frame Relay; implementation of VLAN (802.1Q), ethernet routers and switches.
Experience with network traffic analysis, QOS, VoIP, converged networks.
Experience mapping business requirements to technology capabilities, identifying gaps and omissions, and designing end-to-end solutions.
Systems/networks and/or critical systems sufficient to understand and direct efforts to configure and administer systems.
Knowledge, Skills and Abilities Required
Extensive technical knowledge of network systems, protocols, and standards such as Ethernet, LAN, WAN, TCP/IP, and 802.1x.
Strong background in Layer 2 and Layer 3 technologies
Anticipate issues and proactively resolve them.
Perform site surveys and coordinate with wiring vendors, in support of various wiring projects and installations
Hardware and software troubleshooting experience.
Good understanding of the organization’s goals and objectives.
Provide third level Helpdesk support to end users, including technical support regarding network operations problems and malfunctions.
Strong written and oral communication skills.technical information to non-technical personnel and vice versa;
Strong interpersonal skills.
Able to conduct research into security issues and products as required.
Ability to present ideas in user-friendly language.
Highly self motivated and directed.
Keen attention to detail.
Proven analytical and problem-solving abilities.
Ability to prioritize and execute tasks in a high-pressure environment.
Experience working in a team-oriented, collaborative environment."
136|Technician II, Network Administrator|"Technician II, Network Administrator
- (19000257)
The Network Administrator Technician will provide expertise in local area network (LAN), wide area network (WAN), internet system, and storage area network (SAN) in support of complex client-server environments. Position will provide operational monitoring, support, analysis, and systems administration. Responsible for the configuration, troubleshooting, and performance tuning of data communications hardware and software.

Essential Duties of Network Administrator Technician:
Installs, configures, and supports the company’s local area network (LAN), wide area network (WAN), and internet systems, or a segment of a network system.
Monitors network to ensure network availability to all system users and may perform necessary maintenance to support network availability.
Responsible for direct customer communication and Tier I and Tier II escalation support.
May monitor and test site performance to ensure sites operate correctly and without interruption.
Supports in-network modeling, analysis, planning, and coordination between network and data communications hardware and software.
Administer / perform network security measures.\Provide event tracking, notification, simple remediation, and escalation support to a higher-level network administrator technician. Notifies technical support groups and assists with maintaining status of network systems.
Provide daily summary report of events and system documentation updates. Audits and updates network documentation.

This is a mid-level position for the network or server system administrator. Must have intermediate understanding of telecommunications technologies; be able to provide assistance to more senior level technicians. Perform routine assignments as directed under moderate supervision, with some latitude for independent judgment, receiving assistance in more complex assignments.

Knowledge, Skills and Abilities:
Knowledgeable in LAN/WAN technologies, internet, and server platforms.
Overall understanding of the functions of internet such as DNS, DHCP, routing, servers, clients, browsers, and email.
Proven knowledge of server software.
Excellent verbal / written communications skills and the ability to explain and document technical activities.
Ability to track and document multiple network events accurately.
Ability to interact successfully with a wide variety of business, operating, and technical staff.
Physical Requirements: Ability to perform sedentary work; physical effort may include stooping, kneeling, touching, feeling, reaching, standing, walking, pushing, pulling, lifting, fingering, grasping, talking, hearing, and repetitive motions; incidental lifting without assistance of up to 50 lbs (only 1 to 2 times per day); includes caring below shoulder level and walking with load using trained lifting techniques.

Working Conditions: Work is performed in an open-spaced office environment with minimal privacy. Work schedule is 40 hour workweek and position requires flexibility in hours, weekend and holiday work, after hour on-call duties and occasional travel to client site.

The company and its subsidiaries operate in a 24/7 environment providing critical services to Alaskans and may need to respond to public health and safety matters or other business emergencies. Due to business needs employees may be contacted outside of the normal business hours to respond to the immediate emergency. You will be requested to provide an emergency after hours contact numbers.

6.2018

Minimum Qualifications:
Minimum two years of technical support experience in a relevant field. Telecommunications experience highly valued.
High school diploma or equivalent required.
Associate degree in Telecommunications, Computer Science or related field required; OR a combination of relevant education and/or work experience sufficient to perform the duties may be substituted for the degree on a year-for-year basis.
Certifications: Industry specific certifications are highly valued
(i.e., Cisco Certified Network Associate (CCNA), HDI, Microsoft, ITIL, CompTIA, Juniper, etc.)
Driving Requirements (if applicable): Must possess and maintain a valid driver’s license, proof of insurance, and a satisfactory driving record.
EEO: We are an equal opportunity employer and all qualified applicants will receive consideration for employment without regard to race, color, religion, sex, sexual orientation, gender identity, national origin, disability status, protected veteran status, or another characteristic protected by law.

Primary Location US-AK-Anchorage
Job Technical
Job Type Full-time
Job Posting May 20, 2019, 7:45:55 PM
Recruiter Jean Phimmasone"
137|Network Administrator FT Days|"Job Summary:
The Network Administrator will be a major contributor to the overall integration of the Vmware ESXi infrastructure such as the planning, installation, maintenance, management, and coordination with the network security infrastructure. Consistently and accurately document network changes and systems.
Department: Information Technology
Location: Englewood, NJ
Status: Full-time
Shift: 8 hour
Hours: Days
Job Essentials:
Design and monitor Vmware Infrastructure
Design and monitor SAN environment
Develop and maintain Backup Infrastructure
Deploy and maintain wintell servers and infrastructure
Maintain multiple datacenters
Implement and maintain a Virtualization monitoring infrastructure
Ability to: work in normal office conditions and/or in data center rooms with temperatures of at least 68° F; lift objects up to at least 50lbs; work occasional nights and weekends as situations dictate; travel to off-site offices and data centers as necessary.
Education Requirements:
Bachelor in Computer Science, Engineering or related degree or equivalent experience.
#HTF"
138|Network administrator|"Hands-on experience and solid working knowledge of desktop/server hardware, operating systems (specifically Windows 7 & 8), standard office applications, networking concepts, technologies and practices. Knowledge of server Operating Systems (training or certification preferred), Cisco training and or certification, etc...

High level of professionalism - Looking for someone that carries themselves well, speaks clearly, good use of language, and can write clearly (correspondence through email).
Must have a valid drivers license and reliable transportation.
If you are interested in this opportunity, and meet all the requirements mentioned, please forward your current Résumé and Cover Letter, 3 Professional References, and Salary Requirements to careers@datum-consulting.com"
