|Title|Description
232|PRODUCT MANAGER|"Responsibilities:
1. Own full Product lifecycle for defined company solutions developing and driving Positioning, Messaging and Delivery, to achieve or exceed required business results
2. Clearly articulate product positioning to drive product leadership
3. Be thought leader in the specified product area
Desired Background
10+ years of related industry experience in product marketing, preferably information security or networking
Excellent writing proficiency, interpersonal skills, presentation skills and strong creativity in message delivery
Develop strongly differentiated product positioning and messaging
Intimately understand the company’s network security solutions, including appliances and software blades
BA/BS or equivalent experience, MBA desirable
Strong affinity understanding target audiences, needs and purchase process
Collaborate with peer groups to develop and deliver customer and partner content including data sheets, brochures, presentations, white papers and contributed articles
Mange development of sales enablement tools and training for field sales force and reseller partners
Act as spokesperson for key events, engaging with customers, press, industry analysts and other market influencers
Strong internal/external presentation skills a must"
233|Product Manager|"Summary
The Product Manager is responsible for the product planning and execution throughout the Product Lifecycle. This is an extremely hands-on position that includes gathering and prioritizing product and customer requirements, contributing to the product vision, working closely with engineering on new development and supporting legacy technology, and collaborating cross-departmentally to ensure revenue and customer satisfaction goals are met. This position isn't for the faint of heart. We are looking for a one-person show who will help shape and mold the product future while expanding the company into new markets. No task is too small. You will show up and hustle daily. You pivot quickly while ensuring that the product efforts support the company's overall strategy and goals.
Key Responsibilities
Collaboratively maintain the Roadmap and product Backlog
Manage delivery challenges and contributes to rollout strategies. Make thoughtful decisions on the fly, constantly clearing roadblocks to getting your product live
Act as the critical connection between customer needs and business strategy, solution design, software development and go-to-market execution
Effectively deliver MRDs and PRDs with prioritized features and corresponding justification
Ability to create and maintain product information documents, technical guides, and other support materials for assigned products, as needed
Accountable for measurement, planning and on-going enhancements of feature(s)
Run beta and pilot programs with early-stage products and samples
Be an expert with product training enablement
Engage with customers and potential customers to deeply understand their needs
Use a mixture of judgment and customer research to create great user experiences

Experienced Product Manager with solid SaaS & B2B background
Proven success stories of launching scalable technology platform features with
meaningful outcomes
Excellent business acumen
Hungry to hustle, daily, and takes personal accountability
Exceptional ability to articulate to customers and business leaders
Proven ability to influence cross-functional teams without formal authority
Extremely hands-on producer ready to contribute at all levels
Eagerly driven to learn and teach, equally
Comprehensive understanding of software development life cycle"
235|Lead Product Manager - Innovation|"At Northwestern Mutual, we are strong, innovative and growing. We invest in our people. We care and make a positive difference.
What''s the role?
Come work on NM’s Innovation team and be a part of Cream City Labs. We are in need of a Lead Product Manger to be part of our Product & Partnerships Delivery team focusing on Strategic Innovation.
What will you be responsible for?
You will be responsible for working with product managers to understand the business models, customer segments and value propositions that an innovative business opportunity is focused on, and then defining, building and iterating on the solutions that can assess the viability of these opportunities.
On any given day, you will find yourself:
Applying PM skills and best practices to design and develop customer facing experiments and prototypes, in terms of low and high fidelity minimum viable products (MVPs)
Making decisions to balance feature requests, application architecture and project timelines all while providing an appropriate level of due diligence with regards to risk
Facilitating discussions between product managers, user experience designers and engineers and translating concepts amongst all involved
Understanding the actions of your end users by developing experiments into your products and analyzing the captured telemetry and metrics to gain customer insights
Communicating progress and findings in a timely, agile manner
Overall, having fun while working with a talented, energetic team in a fast-paced, rapidly changing environment.
Bring your Best! What this role needs:
4-8 years of experience in product managment.
Technology; Gauge the best technology for the project. Demonstrate working knowledge of the technology and develop strategy around the technology.
Leadership; proven ability to coach less experienced professionals, work with minimal supervision on large, complex products. Ability to work as part of a team and build collaborative relationships . Develops reputation as consistently meeting expectations of key stakeholders.
Ability to contribute to innovation and product strategy development.
Exhibits customer/client orientation.
Ability to deal with ambiguity.
Experience in agile methodologies (experience in product management).
Certification or experience with scrum master role (or equivalent).
Ability to thrive as a self-directed learner with strong problem-solving skills.
Strong sense of ownership and accountability.
Ability to explain and communicate technical solutions to technical and non-technical audiences. Strong written and verbal communication skills.
Ability to envision the future, and the interest to pursue it.
This job is not covered by the existing Collective Bargaining Agreement.
Grow your career with a best-in-class company that puts our client’s interests at the center of all we do. Get started now!
We are an equal opportunity/affirmative action employer and all qualified applicants will receive consideration for employment without regard to race, color, religion, gender identity or expression, sexual orientation, national origin, disability, age or status as a protected veteran, or any other characteristic protected by law."
236|Product Manager - Returns|"About Jet & Walmart US eCommerce
Jet and Walmart are reshaping eCommerce as we know it. Based in Hoboken NJ (just 10 min from Manhattan) and San Bruno & Sunnyvale, CA, we are group of shopping sites on the relentless pursuit to build the greatest customer experience in the world. At Jet & Walmart US eCommerce, we believe in bold. That means taking risks, asking “why not”, looking where no one’s looked before and crushing it! Our engineers are utilizing and building world-class technologies, to optimize the supply chain, remove unnecessary costs, sprinkle in some surprise and delight all while saving consumers every penny possible and we’re just getting started. At Jet & Walmart US eCommerce, we have worked hard to build a culture that stresses the importance of learning and of sharing knowledge. If you want to be part of the team that is disrupting the shopping norm and you’re capable of smashing the status quo, we have a hunch you’d look good in purple and blue.

About the Job
Walmart U.S. eCommerce is looking for a strong product manager to execute the product strategy, vision and roadmap for the Walmart.com customer returns experience and deliver omni-channel solutions that delight our customers and boost NPS.

This Product Manager will utilize data, analytics and voice of customer surveys to create returns product solutions for our customers while incorporating requirements from internal stakeholders (Logistics, Customer Care, Operations & Finance and Returns Experience). This leader will also lead the product effort for complex, cross-functional, and highly visible strategic return initiatives. To get an idea, you’ll lead product for the exciting self-serve returns initiative and coordinate across Walmart.com, Walmart Stores, Walmart Subsidiaries and Walmart Marketplace Sellers to create, implement and manage the product solutions for a world-class returns experience. As such, this leader will be able to identify key risks, dependencies, and work with the requisite teams to put solutions in place that will achieve the program outcomes.

This returns experience product manager will be skilled at engaging and communicating to senior leaders across multiple domains, as well as dive deep into details when needed to craft solutions. The breadth of engagement for this role functionally spans product management and engineering, strategy, supply chain, retail merchandising, marketing, customer and store operations & analytics.

This position reports to Group Product Manager for Returns Experience of Walmart U.S. eCommerce. Walmart U.S. eCommerce operates several consumer facing shopping experiences including Walmart.com, Jet.com, Hayneedle.com, Modcloth, and Shoes.com.
Job Location: Sunnyvale, CA

Position Description
The responsibilities of this role include:
Execute the product strategy, vision and roadmap for the Walmart.com customer returns experience and deliver omni-channel solutions that boost NPS and CSAT.
Deploy analytical methods, tools and resources to identify areas of opportunity for Walmart.com customer returns, including cost savings and customer experience.
Drive transformational initiatives to achieve major financial goals or KPI’s.
Manage applicable system solutions for returns and ensure end to end ownership of solutions by working with relevant cross-functional groups.
Communicate project benefits and champion returns product design and experience throughout the organization.
Partner with the product teams in retail and stores to incorporate feedback into product development and improvement.
Develop thought leadership and help build a world-class Returns Experience
Work cross-functionally across multiple locations so communication, collaboration, and organization are key to your success.
Minimum Qualifications
Bachelor’s degree required, business, logistics or engineering preferred. MBA from top business school preferred.
4+ years of experience in product management, business consulting, supply chain or related field
Product experience driving product vision and roadmap with a track record of leading teams to deploy innovative solutions that deliver measurable results at scale.
Knowledge of technical solutions used in e-commerce space and familiarity with system architecture, API’s and data science (including machine learning).
Understanding of agile methodology, reverse logistics systems and customer care tools and interactions.
Excellent people management and relationship building skills.
Experience in an online marketplace.
Uncompromising commitment to the customer.
Experience in leading cross functional teams to solve complex business problems and deploy innovative solutions
Strong presentation and influencing skills and the ability to interact with executive level business and technical partners
Strong Excel and modeling skills
Excellent written and verbal communication skills with ability to champion product solutions throughout the organization
Self-starter with a strong attention to detail and an ability to deal with ambiguity
Attitude to thrive in a fun, fast-paced start-up like environment
Experience delivering results in a cross-functional organization
Be the customer: You have a deep understanding of how to connect with and develop amazing experience for customers/partners
Belief in our purpose of saving money so our customers can live better
Belief in our culture to fulfill this purpose through our core values of service to the customer, striving for excellence, respect for the individual, and acting with integrity.
Strong team player who is not afraid to challenge the status quo."
237|Product Manager|"Cybrary is a unique multi-sided platform that empowers cybersecurity and IT professionals to develop themselves in their careers. With over 2.5 million users Cybrary is well-positioned to close the employment gap in these fields.

We are looking for a Product Manager that will be responsible for helping drive growth through implementing product strategies and roadmap across multiple products. You will need to be hands-on, defining both market and product requirements while working directly with the product team and engineers to define and deliver solutions.

You will collaborate with product, marketing, support, sales, engineering, and operations to build the go-to-market for our products. Additionally, as a key spokesperson for the product team, you must be comfortable engaging with customers, partners and internal teams in both small and large group settings.
What you will do
Execute and deliver on product strategies
Work within a cross-functional team to drive product development and growth
Define and validate product requirements shared by clients and external/internal stakeholders, while delivering the best possible user experience
Collaborate with the broader product management team to execute the short- and long-term roadmap in an agile fashion and to craft user stories within product backlog
Drive key company metrics in a product-led growth model
Establish measurements to assess the value of product features deliveredIdentify opportunities, risks, constraints and considerations in collaboration with the product team
Contribute to a culture of collaboration and inclusion across all disciplines
Skills you bring
5+ years working in product management or equivalent experience
Demonstrated success in creating innovative, user-friendly websites and/or mobile applications
Proven ability to translate ideas into innovative and detailed product solutions
Ability to understand and discuss concepts, new opportunities and schedule tradeoffs with technical team members
Excellent time management and prioritization skills
A high degree of attention to detail
Exceptional verbal and interpersonal communication skills
Cybrary is proud to be an Equal Opportunity Employer, and does not discriminate on the basis of race, religion, color, sex, gender identity, sexual orientation, age, non-disqualifying physical or mental disability, national origin, veteran status or any other basis covered by appropriate law."
238|Product Manager|"Orion is seeking an experienced Product Manager to join our team due to growth in our organization! The primary purpose of the Product Manager position is to execute product development initiatives based on a defined scope, schedule, and budget. The position is responsible for product life cycle management from concept to phase out, execute or leverage resources to deliver product family road map, and strive to be a product leader in the market. Orion’s work culture is highly based on teamwork and requires support of team members to leverage all skills sets to arrive at Orion’s full potential. The position will work cross-functionally throughout the organization, as well as interface with external customers to promote the company and assist with new product development activities.
Orion is a leading designer and producer of energy efficient lighting and retrofit lighting solutions for commercial and industrial buildings. Orion manufactures and markets connected lighting systems encompassing LED solid-state lighting and smart controls. Orion systems incorporate patented design elements that deliver significant energy, efficiency, optical and thermal performance that drive financial, environmental, and work-space benefits for a wide variety of customers, including nearly 40% of the Fortune 500.
We are growing, and looking for an enthusiastic, articulate team member. We are driven, passionate and committed. We work hard and celebrate our wins. Our culture and values are unmatched, and we are fully committed to being the best. If your goal is to be part of an organization that is doing great things in a fast-paced environment with great rewards, then Orion is the right place for you.
Responsibilities:
Manage day to day products and projects assigned to maintain products current to market conditions; ensure needed features and products are competitive to market.
Coordinate and manage internal and external resources to execute and complete New Product Development (NPD) roadmap projects and sales opportunity projects according to the project scope, budget, and timeline.
Manage files, information flow, and maintain strict confidentiality on NPD information as required by company policy and management’s directive.
Execute projects from inception to launch in collaboration with Plant Engineering and all other impacted departments.
Create individual product category road map with phase out plan.
Determine reasonable roadmaps and deadlines for new products and product enhancements.
Responsible for custom design and product groups assignments
Collaborate with cross-functional teams and vendors to define, design, and deliver new products, technical solutions, and enhancements that work cohesively and meet the needs of the company, its clients, and the end users.
Work with Purchasing to interact with approved vendors to understand component products and set specifications for required components.
Define quality and reliability expectations for the components.
Support technical marketing resources to deliver accurate and timely technical documentation resources; including photos, spec sheets, instruction sheets, and website information.
Support custom or assigned products/projects to meet the Company needs of speed to market and serve the customer.
Live out Orion’s Core Values of integrity, respect, flexibility, and customer promise.
Demonstrate a commitment to workplace safety through observing Orion and OSHA safety standards.
Support the Orion commitment to maintain a respectful workplace through demonstrating respectful interactions with all members, clients, suppliers and other business partners; addressing and/or reporting actions that are counter to our respectful workplace.
Perform other duties as assigned per department needs and requirements.
Required Experience and Qualifications:
Bachelor’s Degree in Engineering or related field
Minimum three (3) years of experience in Product Development capacity as a Project Leader, or similar role
Proficiency in SolidWorks software is preferred; must have some knowledge and experience with software or related
Prefer experienced lighting design experience; lighting design knowledge is required
Lighting or electrical industry experience is required
Demonstrated flexibility and ability to perform in a rapidly changing, fast-paced environment and manage ambiguity and complexity
Must be able to work independently and in a team environment
Must continually demonstrate a very strong attention to detail, careful execution of tasks, and maintaining high standards of integrity
Effective multi-tasker with outstanding organizational skills; capability to manage and prioritize multiple requests; work on multiple, concurrent projects with daily objectives
Exceptional interpersonal skills, business acumen, and exemplary work ethics with confidence in interacting with members at all levels
Exceptional written and verbal communication skills
Exhibits persistence and diligence in bringing projects to closure
Proficient in Microsoft Office products (Outlook, Word, Excel, etc.); Excel and PowerPoint experiences are required
No relocation or sponsorship is provided for position; prefer local or commutable candidates
Qualifications
Skills
Behaviors
:
Motivations
:
Education
Experience
Licenses & Certifications
Equal Opportunity Employer/Protected Veterans/Individuals with Disabilities
The contractor will not discharge or in any other manner discriminate against employees or applicants because they have inquired about, discussed, or disclosed their own pay or the pay of another employee or applicant. However, employees who have access to the compensation information of other employees or applicants as a part of their essential job functions cannot disclose the pay of other employees or applicants to individuals who do not otherwise have access to compensation information, unless the disclosure is (a) in response to a formal complaint or charge, (b) in furtherance of an investigation, proceeding, hearing, or action, including an investigation conducted by the employer, or (c) consistent with the contractor’s legal duty to furnish information. 41 CFR 60-1.35(c)"
239|Product Manager|"About the team
Come work for Fortune Magazine’s 2019 #1 Best Workplace in New York! Whether you’re renting or buying an apartment, StreetEasy is the most vibrant and trusted real estate marketplace in New York City. We are hiring to support our ambitious goals to transform the home buying and selling journey. To help us achieve our goal of improving the home shopping experience for the New York City for-sale marketplace, StreetEasy is looking for a Product Manager who is strategic, data-driven, customer-focused, and comfortable with ambiguity.

You will be asked to solve complex problems as you define and lead the product strategy and roadmap we follow to realize our marketplace objectives. If you’re looking for an opportunity to empower end users and make a direct and significant impact that delights New York City home shoppers, drives topline growth, and reshapes the real estate industry, we’d love to hear from you. This role reports to the Sales Marketplace Business Lead.
About the role
Each member of the product management team at StreetEasy is oriented towards one of the company’s business focus areas and tasked with owning the delivery of their focus area’s OKRs. We own every aspect of delivering against these objectives and we work with a fully integrated development team of engineers and designers. We deliver results for our business and innovative products to our users. In this role, you will have the opportunity to:
Define, manage, and evolve our product strategy and roadmap for delivering a transformative user experience to home shoppers (buyers and sellers).
Build and optimize a portfolio of products to support our business objectives and ambitious goals to transform the New York City home shopping journey.
Analyze and develop business cases for the initiatives you want to add to the roadmap.
Operate a cross-functional unit of engineers and designers in an agile setting with a prioritized backlog of initiatives and forward-looking plans that align to your product strategy.
Work directly with engineering and design to ensure all software is designed and developed to delight home buyers and sellers and drive business impact.
Partner with the data science, marketing, and industry teams that support product development and launch.
Own product performance by setting key success metrics that promote accountability and inform future decisions
Who you are
2-5 years of product management experience, preferably focusing on a marketplace or consumer-facing product, with experience owning a product roadmap.
A strategic and analytical thinker who always aims to maximize their probability of making the right decision by collecting and assessing as much information as is necessary.
High EQ with the ability to intuit customer needs and product solutions that could fulfill those needs.
Data-driven thought leader who can influence their team members to consider key insights.
Team leader with a proven ability to deliver results in a cross-functional environment; you have shipped a variety of products and have procured experience that gives you the confidence you can adapt to a new user base and a new operating environment.
Multi-tasker who can manage multiple, competing priorities simultaneously.
Get to know us
StreetEasy is New York City’s leading local real estate marketplace providing accurate and comprehensive for-sale and for-rent listings from hundreds of real estate brokerages throughout New York City and the major NYC metropolitan area. StreetEasy is part of Zillow Group, whose mission is to build the largest, most trusted and vibrant home-related marketplace in the world.
At Zillow Group, we're powered by our inclusive work culture, where everyone has the support and resources to do the best work of their careers. Our efforts to streamline the real estate transaction is supported by our passion to empower people and enrich lives around everything home, a deep-rooted culture of innovation, a fundamental commitment to Equity and Belonging, and world-class benefits. But, don't just take our word for it. Read our reviews on Glassdoor and recent recognition from multiple organizations, including: Fortune 100 Best Companies to Work For (#69), Fortune Best Workplaces for Diversity (#38), Fortune Best Workplaces for Parents (#31), Fortune Best Workplaces for Women (#20), Fatherly's Best Workplaces for New Dads (#37), JUST Capital 100 Company (#69), Bloomberg Gender Equality Index constituent.
Zillow Group is an equal opportunity employer committed to fostering an inclusive, innovative environment with the best employees. Therefore, we provide employment opportunities without regard to age, race, color, ancestry, national origin, religion, disability, sex, gender identity or expression, sexual orientation, or any other protected status in accordance with applicable law. If there are preparations we can make to help ensure you have a comfortable and positive interview experience, please let us know.
See what information we collect about you."
240|Product Manager II - Agronomy Analytics|"Proagrica is looking for a Product Manager to join our newly formed Agronomy Business Intelligence unit. Our vision is to deliver ground-breaking analytics to the global Agricultural Market, utilising data from our established and ever-expanding agX platform ( https://proagrica.com/our-technology/precision-agriculture/ ), already in use by thousands of organisations around the globe.
As the Product Manager of the Agronomy BI Team, you will be responsible for collaboratively defining, maintaining and most importantly, championing the product vision. With the help of supporting functions, you will ensure that the product roadmaps are defined and aligned to customer needs.
This Product Manager role is based in Oklahoma and will report to a senior member of the Enterprise Product Management Team.
RESPONSIBILITIES
Focus on the Customer and Market
Interacts continuously with customers, and derives user requirements.
Anticipates customer needs and prioritizes accordingly
Analyzes and interprets market developments, driven by the latest competitive announcements and events.
Continuously aims to meet customer expectations without compromising the commercial viability of the product.
Data-Driven Decision-Making & Analysis
Actively gathers data from multiple sources (market analysis, sales data etc.) to drive solutions to business problems.
Demonstrates the ability to make trade off decisions between potential product capabilities.
Effectively manages day-to-day issues and problems with minimal supervision.
Generates new ideas by analyzing product data.
Go to Market & Product Marketing Lifecycle
Supports the go to market strategy with good communication of customer requirements and timelines to stakeholders.
Assists the marketing and sales teams with launch plans
Assists on generation of collateral for sales demonstrations and customer events.
Defines product positioning and supports Marketing with clear communication of this to the market
Product Delivery & Development Lifecycle
Develops product features that achieve business goals and metrics.
Has a deep understanding of his/her feature area and develops prototypes.
Participates in product discovery for new product development.
Manages the product lifecycle.
Has experience documenting requirements for data solutions and user interfaces.
Works closely with UX and Technology to ensure that customer needs are translated into a viable product
COMPETENCIES
Problem Solving and Analytical Thinking
Is able to ask effective questions and collect facts from multiple sources in order to solve problems
Is able to effectively identify and analyze problems and propose solutions
Effectively manages day-to-day issues and problems with minimal supervision
Innovative Mindset
“Brainstorms“ with others to look for different approaches to current process and tasks
Looks for opportunities to develop new ideas
Experiments with new ideas
Communication & relationships
Is able to communicate effectively with customers and internal stakeholders
Is the go-to person for product queries with good working relationships with multiple functions
Knows when to say no and clearly communicates the business or customer reason for doing so
SKILLS & EXPERIENCE
Essential
Experience in a customer- and market-facing role.
Experience in a role dealing with multiple and challenging stakeholders.
Firm grasp of data and technical architecture principles and best practices
Desirable
Understanding of the Agricultural Domain.
Familiar with Agile development methodologies
RBI is an equal opportunity employer: qualified applicants are considered for and treated during employment without regard to race, color, creed, religion, sex, national origin, citizenship status, disability status, protected veteran status, age, marital status, sexual orientation, gender identity, genetic information, or any other characteristic protected by law. If a qualified individual with a disability or disabled veteran needs a reasonable accommodation to use or access our online system, that individual should please contact 1.877.734.1938 or accommodations@relx.com."
241|Product Manager, Online Merchandising Tools|"POSITION PURPOSE
The Product Manager (PM) position is responsible for delivering business value to drive sales, improve efficiency, and improve customer satisfaction through the production of quality products. Within their designated enterprise product line, PMs focus on delivering incremental value by driving product changes and working closely with a team of developers, designers, and business partners. They support in-depth business reviews, communicate and present across all levels of the organization, and support cross-functional product teams.

MAJOR TASKS, RESPONSIBILITIES AND KEY ACCOUNTABILITIE

40% - Strategy & Planning:
Gains a thorough understanding of customer and associate needs, both existing and potential, and uses that knowledge to help deliver enterprise products that provide Home Depot customers and associates with an unparalleled shopping experience
Translates business goals and end user needs into product strategy; communicates direction and product priorities to the development team, other matrixed teams, and third-party partners
Identifies goals, metrics, and analytics to determine product value; continually making recommendations and refinements to the product backlog based on learnings
Conduct end user research to help identify user stories and help determine Minimum Viable Product (MVP)
Partners with Finance to understand financial needs and assists in the creation of business plans for new opportunities
Monitors research as well as the competitive landscape to recommend the best solutions and ensure that products remain or become best in class
Evaluates research and market analysis on industry innovations and technology platforms to recommend the best possible solution

30% - Delivery & Execution:
Ensure product is aligned with company, stakeholder and end-user priorities to drive sales, improve efficiency, and improve customer satisfaction
Documents, reviews and ensures that all quality and change control standards are met
Formulates, tests and refines assumptions and hypotheses through user research and testing
Creates, prioritizes and accepts user stories; incorporate them into release planning
Makes product decisions that drive value on a daily basis
Identifies pros, cons, issues, obstacles, dependencies and value associated with features and enhancements
Participates in standups, iteration planning sessions, product demos and retrospectives
Condenses complex technical concepts into non-technical language for stakeholders

30% - People:
Fosters collaboration with team members (Engineering, User Experience Designers, etc.) to drive value and collectively identify and resolve impediments
Acts as a proponent of modern software development practices
Advocates for the end user and stakeholder by empathizing with and understanding user needs and becoming the domain expert
Regularly works with the product team to continuously assess progress, disseminate lessons learned, and understand next steps
Manages cross functional team and stakeholder expectations to execute on product strategy; provides education to requestors to determine prioritization based on tangible benefits and/or user experience
Exhibit active listening, facilitate sessions, and clearly communicate at all levels (Executive Leadership Team, store associates, etc.) and in all formats the product s long
MINIMUM QUALIFICATIONS
Must be eighteen years of age or older.
Must be legally permitted to work in the United States.

Additional Minimum Qualifications:
Must be legally permitted to work in the United States

Education Required:
The knowledge, skills and abilities typically acquired through the completion of a high school diplomas and/or GED.

Years of Relevant Work Experience: 1 years

Physical Requirements:
Most of the time is spent sitting in a comfortable position and there is frequent opportunity to move about. On rare occasions there may be a need to move or lift light articles.

Additional Qualifications:

Preferred Qualifications:
1-3 years of relevant work experience
Experience working as a Product Manager in a modern software development based enterprise environment
Demonstrated experience with modern software development product management practices and agile methodologies, specifically the extreme programming (XP) principles of paired programming, test driven development, and continuous deployment
Experience working in a fast paced, fluid environment where priorities shift on a regular basis
Experience communicating with and influencing functional and technical team members at all levels in the organization
Experience working as part of a collaborative, cross-functional, modern software design and development team
Experience creating, prioritizing and accepting user stories
Experience conducting user research and testing to understand needs
Experience identifying goals, metrics and analytics to measure product value
Experience conducting competitive research and analysis

Knowledge, Skills, Abilities and Competencies:
Business Insight: Applying knowledge of business and the marketplace to advance the organization s goals
Collaborates: Building partnerships and working collaboratively with others to meet shared objectives
Communicates Effectively: Developing and delivering multi-mode communications that convey a clear understanding of the unique needs of different audiences
Cultivates Innovation: Creating new and better ways for the organization to be successful
Customer Focus: Building strong customer relationships and delivering customer-centric solutions
Drives Results: Consistently achieves results, even under tough circumstances
Interpersonal Savvy: Relating openly and comfortably with diverse groups of people
Manages Ambiguity: Operating effectively, even when things are not certain or the way forward is not clear
Nimble Learning: Actively learning through experimentation when tackling new problems, using both successes and failures as learning fodder
Organizational Savvy: Maneuvering comfortably through complex policy, process and people-related organizational dynamics
Situational Adaptability: Adapting approach and demeanor in real time to match the shifting demands of different situations
Empathy: Understands the needs of multiple stakeholders and is responsive in meeting their needs with the most optimal resolution
Plans and Aligns: Planning and prioritizing work to meet commitments aligned with organizational goals"
242|Associate Product Manager|"This Associate Product Manager role is responsible for key elements of the platforms powering our digital fan experiences. Areas of focus may include Identity, Personalization, Recommendations, Automation, Analytics, and Machine Learning. You will help lead development efforts with internal teams and partners to launch features and drive key product metrics. You will bridge technical and business worlds as you deliver solutions for fans while also incorporating input from engineering, UX/design, content, audience development, and sales. You are proactive and persistent. As a key contributor on the Pac-12 Product team, you will have a major impact in shaping this game-changing sports media company.
Responsibilities:
Be the Product Owner for various forward-looking platform initiatives.
Own and evangelize the roadmap, execution, and metrics for your products.
Write user stories and other requirements, including feature/metric goals and acceptance criteria.
Drive implementation with our developers, using an agile process.
Project management and quality assurance of your products.
Help identify and manage key technology partners.
Drive resolution of issues impacting internal users and consumers.
Partner with audience development, content, and data teams to grow key metrics.
All other duties as assigned.
Desired Skills & Experience:
2+ years in technology product management, with a demonstrated history of owning and shipping successful product/feature releases.
Hands-on experience with any or all: identity/personalization systems, recommendation engines, APIs, analytics.
Proven track record of driving new technology adoption into existing products and workflows.
Agile project management experience.
Bonus points for any demonstrated success with ML or AI projects.
Degree in a technology-oriented field, or equivalent experience.
What success looks like:
You lead the charge, in partnership with engineering and product design, on shipping new features/products and iterating on existing features.
Your contributions make a measurable impact to our key product metrics.
Your product roadmap is a critical enabler for the future of our business."
243|Product Manager, Neighbors|"Ring is looking for a Product Manager to join the Neighbors team. You will help shape software strategy while driving features based on our mission to make neighborhoods safer. We are looking for someone who is customer focused and mobile technology savvy with a passion for consumer devices and software.

A successful candidate will be highly analytical and resourceful with the ability to work closely with cross-functional teams including: design, engineering, program management, business development, marketing, finance and more to deliver simple and useful experiences for our customers.
Responsibilities
Translating high level direction into strategic and tactical plans
Work closely with senior management and engineering leadership to develop and deliver innovative consumer digital products
Partner with key stakeholders to define product strategy and features while supporting metrics required to deliver a best-in-class mobile experience
Engage with cross-functional teams to bring new digital products to market
Create buy-in for product vision both internally and externally and evangelize that vision within the organization
Develop detailed business requirements that can be used to create product specifications and design
Manage prioritization and trade-offs for customer experience, performance and features
Manage delivery of current products concurrently with future product planning
Drive projects, product and feature launches with teams inside and outside of Ring
Basic Qualifications
Bachelor’s degree
3+ years of experience working on consumer facing software product management experience
3+ years of experience leading cross-functional teams to deliver products and projects on tight deadlines
3+ years of experience coordinating complex product development cycles and software development schedules
Preferred Qualifications
MBA or Master’s degree
Passion for digital media and the mobile space
Experience delivering consumer software products and services in a high growth environment
Strong verbal and written communication skills with demonstrated experience engaging and influencing senior executives
Strong analytical and quantitative skills with the ability to use data and metrics to back up assumptions, recommendations and drive actions
Demonstrated ability to understand and discuss technical concepts, manage tradeoffs and evaluate opportunistic new ideas with internal and external partners
Proven track record of taking ownership and successfully delivering results in a fast-paced, dynamic environment
About Neighbors

Ring launched the Neighbors app for free as a public safety communication tool that allows users to view and share real-time crime and safety alerts with their neighbors. Anyone with an iOS or Android device can download Neighbors and use the app to: view neighborhood activity; share crime and safety-related videos, photos and text-based posts; and receive real-time safety alerts from your neighbors, local law enforcement and the Ring team.

About Ring

Since its founding in 2013, Ring has been on a mission to make neighborhoods safer. From the video doorbell, to Ring Alarm, which was named #1 in Customer Satisfaction for DIY Home Security Systems by J.D. Power, Ring’s smart home security product line, as well as the Neighbors app, offer users affordable whole-home and neighborhood security. At Ring, we are committed to making home and neighborhood security accessible and effective for everyone - while working hard to bring communities together. Ring is an Amazon company. For more information, visit www.ring.com. With Ring, you’re always home.

Ring LLC is proud to be an equal opportunity employer and provides equal employment opportunities (EEO) to all employees and applicants with our regard to race, color, religion, sex, national origin, age, disability or genetics. In addition to federal law requirements, Ring Inc. complies with applicable state and local laws governing nondiscrimination in employment in every location in which the company has facilities."
244|Associate Product Manager|"Your Responsibilities
Thyssenkrupp Elevator is seeking an Associate Product Manager to join our team. The ideal candidate will have the following responsibilities:
Work directly with the product manager for platforms – assisting with market analysis, product development and product marketing
Provide data to evaluate changes to specified product line utilizing analytical tools, financial analysis and technical knowledge to achieve maximum profits for the Field and Manufacturing organizations
Assist with developing field efficient, quality, proven products that combine TKE products with innovative vendor solutions
Channel all request for TKE and CEC product changes by the field through the pre-defined single product development process
Collaborate with Service, Modernization and New Installation executives to ensure the most efficient modernization and support product offerings provide minimal disruption to service customers
Perform periodic pricing and quality analysis of TKE and vendor supplied products and packages
Assist with evaluating and approve all cost savings changes to the product line components to ensure quality, field installation times, serviceability, and manufacturability are not compromised
Collaborate with quality, engineering, and manufacturing personnel to resolve quality problems with the specified product line in a timely manner
Assist with evaluating and assess the product life cycle of system components relative to the specified product line to minimize field and factory inventories
Drive timely completion of assigned projects
Provide high level presentations to Product Managers and Director as to the status of key strategic projects
Drive go-to -market activities as related to product launches and updates
Work directly with sales team to ensure product training and product marketing materials are available
Drive creation of market materials to support product changes and launches
Product requirements gathering for profitable solutions (product definition)Platform component/product management
Assist with evaluating available market, competitive landscape and offer recommendations for addressing
Manage field communication creation with marketing team
Understanding the product value chain and related costing
Product requirements gathering for profitable solutions (product definition)Platform component/product management
Your Profile
Qualifications
Bachelor’s Degree or higher in Engineering, Business Administration or Marketing
Minimum 1 years’ experience coordinating and/supporting business processes
Balancing project/product portfolio(s), including product road mapping
Strong organizational, presentation, and customer service skills.
Ability to lead and work collaboratively.
Self-starter with the ability to work through ambiguity.
Observes safety and security procedures; Uses equipment and materials properly.
Travel is needed approximately 75% of time
Reasonable accommodations may be made to enable individuals with disabilities to perform the essential functions
Your benefits with us
We work together closely and respect each other, for over 200 years. If that is just as important to you as it is to us, apply now!
To learn more about thyssenkrupp in North America, please visit our website:
https://www.thyssenkrupp-north-america.com
Contact
https://thyssenkruppelevator.com/contact-us"
