|Title|Description
244|Senior Business Intelligence Developer|"Position Title:
Senior Business Intelligence Developer
Department:
IT&S
Job Description:
General Description: The Senior Business Intelligence (BI) Reporting Developer is responsible for the strategic design and implementation of highly complex report libraries and universes used by all departments within the enterprise. The Senior BI Developer creates analytics content based upon input from BI Analysts and company leadership to enhance business decision making capabilities. The Sr. BI Developer will develop and enhance the underlying data models used by BI Analysts, including a data warehouse or multi-dimensional system and is skillful in aggregating large data from multiple systems. The Sr. BI Developer is responsible for aggregating data from multiple sources into an efficient data solution. Provides leadership and mentoring to BI team and end users.
Essential Responsibilities: Responsibilities listed in this section are core to the position. Inability to perform these responsibilities with or without an accommodation may result in disqualification from the position.
Leads the analysis, design, implementation, and maintenance of enterprise reporting applications and reporting libraries/universes.
Develops of cubes, complex reports, interactive dashboards, and report libraries/universes.
Creates standard SQL stored procedures, views and functions using best practices and efficient code
Performs performance tuning on reports and database objects
Provides oversight for enterprise EHR report library based out of Reporting Workbench
Manages EHR databases by providing support for ETL related issues, errors and both scheduled / emergency related maintenance requests.
Administrative responsibilities for BI servers
Plans scalability, redundancy and disaster recovery for BI services
Provides leadership, mentoring and guidance to other developers and IT staff.
Performs BI Developer duties:
Meets with Business Intelligence Analysts and report requesters to understand their data needs
Identifies and reviews the appropriate technological solutions for various reporting needs
Understands the key business metrics for assigned service lines.
Creates reports and dashboards using third‐party report writing tools such as Crystal reports, SSRS, PowerBI or Tableau
Modifies and optimizes existing reports, as necessary
Reviews peer reports for validity
Tests report build in a specified testing environment and performs volume testing in live environments
Remains abreast of vendor-specific upgrades and documentation, and determining how to implement the changes
Remains abreast of industry best practices
General Responsibilities:
Performs other related duties as assigned.
Affiliate Disclosure: This position is subject to individual review/management and/or integration as part of a team subject to review/management by a representative(s) of one or both of The Board of Regents of the University of Oklahoma, a constitutional entity of the State of Oklahoma, (the “University), and/or OU Medicine, Inc., an Oklahoma not-for-profit corporation (“OUMI”). By my submission of information, I acknowledge and agree to the exchange and sharing between the University and OUMI of any information submitted by me, whether written or oral.
Minimum Qualifications :
Education and Experience: Bachelor’s degree in engineering, physics, computer sciences, math, information systems, statistics, or related field and 5 or more years of experience developing with MS SQL and developing with BI Software. Demonstrated experience managing and administering enterprise level BI systems.
Or equivalent combination of education and experience. Four years of experience will be considered equivalent to a Bachelor's degree
Preferred Qualifications : Master’s degree in above fields or MBA preferred. Healthcare experience preferred.
Licensure/Certifications/Registrations Required:
Specific EHR modules certification required within 3 months of class completion. Classes will begin within first 2 weeks of hire based on class availability
Microsoft MCSA or MCSE SQL Certification preferred
Knowledge, Skills and Abilities:
Proficient in SQL and competence using related BI tools (e.g. SSAS, SSIS and BIML).
Proficiency relational database concepts. In depth experience in constructing SQL stored procedures, views, and functions, including performance tuning, indexing and design patterns.
Ability to create data structures and modify data.
Proficient at using various third party tools (e.g. Crystal Reports, PowerBI, Tableau, etc.).
Understanding of data mining, and data warehousing.
Proficiency and demonstrated experience with report writing tools.
Ability to gain an in‐depth understanding of the data model through data model classes geared toward content areas
Ability to understand data structures that could benefit the entire reporting environment
Excellent analytical, critical thinking, organization, and communication skills.
Ability to work independently and within teams.
Ability to solve complex problems and understand customer needs.
Strong understanding of healthcare business process and technology.
Basic understanding of clinical workflows and terminology.
Working knowledge of IT solutions and interfacing a plus.
Must be able to drive to assigned sites to complete work.
Must be able to travel in state and out of state on occasion.
Prior experience working with an accounts receivable system or prior experience working with an EMR system is desirable, but not required."
245|BI Developer|"Surf Wave Tech is an innovative IT recruiting startup that focuses on Mid to Senior level positions. We specialize in Cleared and Uncleared Direct Placement roles throughout North America, South America, and Europe.
Surf Wave Tech provides smart, cutting-edge technology solutions for global organizations of all sizes.

This position will ensure end users have consistent and dependable access to decision-making data by performing the full lifecycle of Business Intelligence (BI) development. The Business Intelligence Developer works with business stakeholders, team members, and project management to understand requirements, and develop data driven solutions. Leveraging traditional data tools in a green field environment, this position will aide company growth by ensuring consistent and reliable exchange of both legacy and next generation information between data sources and systems.

Duties:
Perform the full lifecycle of Business Intelligence (BI) development
Gather and define business requirements directly with end users
Design, develop, and maintain scalable reports, dashboards, and metrics
Supportive of team members completing Front-end development
Thorough documentation and record keeping within Azure DevOps
Coordinate work with team members and project management
Keep current with Business Intelligence data trends and technological innovations
Maintain the design and development standards for Business Intelligence (BI)
Perform code reviews with Team members

Qualifications:
4 Year College Degree; Computer Science or related discipline or equivalent experience
4+ years of recent direct experience with MS SQL Server, SSIS, SSRS
6+ years of recent hands-on experience debugging and developing in SQL
2+ years of experience administrating MS SSQL
Extensive experience developing and deploying reports, dashboards, and metrics
Experience using ETL, ELT, and ESB tools
Experience developing and maintaining system solutions to store, organize, and access data
Must be adaptable and comfortable with changing business requirements
Strong communication skills, both verbally and written
Strong work ethic

Additional Skills:
Experience with Message Brokers (e.g., AMQP) such as RabbitMQ
Experience with Microservices architecture methodology and concepts
Experience with Database Administration
Experience using Microsoft PowerBI & Azure
Experience using cloud provided compute and data services"
246|ETL Developer|"Perform various activities including requirements gathering, solution development and the project implementation throughout the phases of Agile methodology; Design and implement of ETL process which is to convert data sources into an industry standard based data repository known as OMOP; Creates and maintains ETL specifications and process documentation to produce the required data deliverables; Analyze impact changes on existing ETL/ELT processes to ensure timely completion and availability of data in data warehouse for reporting use. $100,000.00 per annum. 40 hrs per wk. Bachelor degree in Computer Science or foreign equivalent. Relocation to other worksites required. Mail resume to Anira Solutions, Inc. 44365 Premier Plaza, Ste 110, Ashburn, VA 20147.
Posted On: 11-15-2018
Mail Your Resume to anira@anirasolutions.net"
247|Business Intelligence Developer|"Company Information
Solid reputation, passionate people and endless opportunities. That's Travelers. Our superior financial strength and consistent record of strong operating returns mean security for our customers - and opportunities for our employees. You will find Travelers to be full of energy and a workplace in which you truly can make a difference.

Job Summary
PI Platform Information Delivery has an exciting opportunity for a passionate, driven and naturally curious candidate! In the Business Intelligence Lead Developer role, you will work closely with customers across Product, Actuarial and Finance value streams to deliver innovative solutions ranging from Data Discovery to Business Intelligence application development. You will partner with developers from a wide variety of technical and domain experience levels thus creating a culture of collaboration, creativity and growth. Strong technical skills (i.e. SQL/Teradata, Big Data, Geospatial and MicroStrategy) and a basic understanding of insurance operations and core functions are desired.




Primary Job Duties & Responsibilities
Develops analytic and reporting solutions aligned to defined business requirements. Completes root cause analysis of production defects. Contributes to solution design within assigned tasks and validates that developed solutions align with defined business requirements. Analyzes internal/external data sets using SQL Management Studio and visualization tools. Compiles and verifies data utilized for periodic scheduled reporting. Develops an understanding of all data contained within multiple data marts and source systems. Translates business requirements into technical requirements for enhancements and new custom reports. Utilizes a rapid prototyping methodology to perform ad-hoc analysis to find solutions to business inquiries. Performs regular data analysis monitoring to provide prescriptive recommendations based on data. Develops knowledge of Business Intelligence products and tools. Develops project timelines and plans, for assigned projects. Provides guidance to less experienced peers. Perform other duties as assigned.

Minimum Qualifications
Bachelors Degree in Information Systems, Mathematics, Economics, Finance or other quantitative subject. 5 years of experience in data and analytics experience required.

Education, Work Experience & Knowledge
8 years of general business experience.
6 years' experience working with MS Office Suite with advanced knowledge of Excel.
6 years' experience coding SQL.
Experience with modern data visualization tools.
These may include, but are not limited to Qlik, MicroStrategy, Power BI and Tableau.
Experience with industry standard statistical programming languages.
These may include, but are not limited to R, Python or SAS.
Understanding of database structures.
Demonstrated excellent written and verbal communication skills.
Ability to work independently, as well as collaborate with others.
Must be a team player and able to effectively work with team members located in different locations.
Demonstrate an ability to tell a story using data.
Problem solving and issue resolution skills necessary.
Demonstrates the ability to operate independently to design, develop, and prepare reports.

Job Specific & Technical Skills & Competencies
Core Technical Competencies: MS Office especially Excel with VBA, SQL Server, Qlik, Cognos, TM1, Data Knowledge: Data Acquisition, Preparation and Exploration Experience working with industry standard data platforms. These may include, but are not limited to Teradata, SQL, Big Data, NoSQL, etc., Development techniques (Visualizations, Geospatial, etc.), Web Development approach and skills in support of Modern Business Intelligence platforms, Intermediate analytics and diagnostic skills, Intermediate project management skills. Lead Solution Design and Development: Demonstrated ability to see results to completion. Demonstrate ability to think strategically. Intermediate problem solving and decision making skills. Ability to think strategically. Listening/Influencing: Intermediate interpersonal, communications and presentation skills. Demonstrated ability to influence others. Ability to interact effectively with other functions. Build and maintain credibility with others. Critical Thinking/Problem Solving: Intermediate problem solving and decision making skills. Creativity/Innovation: Seeks opportunities to learn and to influence others. Ability to consider others ideas seriously and accept feedback. Teams: Ability to work independently and as part of a team. Intermediate leadership skills including ability to: Leverage Differences, Manage in participative manner, Develop employees.

Physical Requirements
Requires extended periods of computer use. Requires extended periods of sitting.

Licensing or Certificates
Business Intelligence certification preferred.

Equal Employment Opportunity Statement
Travelers is an equal opportunity employer."
248|Business Intelligence Developer|"JOB TITLE: Business Intelligence Developer
Location: North Fort Myers, FL
Business Intelligence Developer Position Summary: This position is an integral part of the IT team and plays a critical role across the full project lifecycle of Business Intelligence (BI) projects. The BI Developer is responsible for designing and creating ETL interfaces to/from data warehouse, pre and post processing tasks, provide level-2 technical support for all ETL interfaces, database programming, perform data analysis, develop forecasting models and developing reports using Enterprise Reporting and Analysis Tools. This position will also be responsible for patching, upgrading ETL and reporting tools, creating custom programs in Java or other languages and creation of custom reports using Crystal Reports, Oracle Business Intelligence (OBI) and BI Publisher reports.
Responsibilities:
Participate in the design of analytics solutions supporting Lee County Electric Cooperative at an Enterprise level
Assist in planning reporting projects to include but not limited to requirements analysis, project scoping, data analysis, and business logic transformation
Design, develop, monitor, and administer ETL processes and verify timely ETL process execution
Collaborate with BI System Analyst to create required reports using reporting tools like OBIEE, SAP Crystal Reports and BI Publisher; profile data necessary to meet reporting requirements
Design, develop, and support visualization tools including but not limited to dashboards, scorecards, operational and scheduled reports, ad-hoc queries, and decision support
Perform detailed data analysis, developing online analyst processing (OLAP) cubes for predictive analysis and forecasting
Oracle Business Intelligence (OBI) repository design and administration
Oracle database development using SQL, Oracle PL/SQL and/or SQL Server T-SQL
Work closely with Data Architect for database schema changes.
Ensure high levels BI Systems availability through systems administration/support and change management.
Communicate task status, roadblocks, and critical matters to management promptly
Assist level 1 technical support as needed, provide level 2 technical support or open level 3 service requests with support entity or application vendor
Support ETL jobs in an on-call support role based upon a regular on-call support schedule
Qualifications:
BS in Computer Science, Software Engineering or related degree or equivalent combination of education and related experience
Strong analytical and problem-solving skills
Ability to work independently and in a team environment
Ability to define problems, analyze data, establish facts, and quickly draw valid conclusions
At least 3 year of experience designing, developing, supporting and maintaining enterprise level business intelligence application(s)
Minimum (3) three years of experience developing ETL jobs using Oracle Data Integrator (ODI).
Minimum (3) three years of experience performing OBIEE Server Maintenance, OBIEE Catalog migration, OBIEE Role based Security, OBIEE repository development and administration
Minimum (3) three years of experience performing Oracle database development using PL/SQL and SQL
Experience creating SAP Crystal or BI Publisher reports
Desired Qualifications:
Experience in developing Java based Applications on WebLogic for BI
Experience in developing server programming in Python
Experience supporting financial, utilities or accounting systems
Please note that at the time a candidate is made a job offer, the candidate will be subject to a background check and a drug screening.

Required Skills

Required Experience"
249|Power BI Developer - US Citizenship Required|"Position Description:
CGI Federal has an exciting opportunity for an experienced Power BI Developer. Candidates will join the team assisting with a variety of Momentum Financials related initiatives. This program will retire the agency's existing legacy system and replace it with iFAMS/Momentum. We take an innovative and collaborative approach to supporting our client, working in an agile environment using emerging technologies. You will be interacting with a dynamic team of people, with opportunities to learn and grow as you help deliver the overall solution to our client.

#BePartofCGIMomentum

Your future duties and responsibilities:
Owns the creation and implementation of new Power BI reports.
The developer will work closely with the business analysts and subject matter experts to understand the requirements, and translate that into a reporting solution.
Determine the optimal way to develop the solution to ensure reports are rendering efficiently.
This includes writing complex DAX code to better handle calculations.
Develop and publish reports with the correct format for deployment across all environments.
Work cross functionally across the project in an Agile methodology to complete user stories within the assigned sprint.
Required qualifications to be successful in this role:
BS in computer science, information system or equivalent working experience
7+ years working experience in data warehousing projects, data preparation
2+ years of experience with Power BI development delivering complex reports and dashboards
Hands-on experience in writing DAX calculations, Intermediate or better proficiency in DAX
Working knowledge of Power Query
Experience cleaning and preparing data, based on business requirements
Microsoft BI Stack including Power Query, Power Pivot and Power View a plus
What you can expect from us:
Build your career with us.

It is an extraordinary time to be in business. As digital transformation continues to accelerate, CGI is at the center of this change—supporting our clients' digital journeys and offering our professionals exciting career opportunities.

At CGI, our success comes from the talent and commitment of our professionals. As one team, we share the challenges and rewards that come from growing our company, which reinforces our culture of ownership. All of our professionals benefit from the value we collectively create.

Be part of building one of the largest independent technology and business services firms in the world.

Learn more about CGI at www.cgi.com.

No unsolicited agency referrals please."
250|Data Analytics Specialist|"Employee Contract Type

Responsible for designing, monitoring, and managing the data functions for the Zale Corporation customer and marketing data marts. Act as a problem solver in master data management, analytics, and data visualization. Fulfill requests for data and reports from various data tools including Excel, SAS, and MapInfo. Possess uncompromising organizational skills in managing both processes and content.

Fully understand the architecture, capabilities, and limitations of Zale Corp customer and marketing data marts; own the quality control for the databases’ output. Coordinate data communications between various departments, including Marketing, IT, Operations, the Customer Support Center, and e-Commerce. Perform queries using structured query language (SQL) through SAS or other query platform. Map data as needed so that data can be understood and fully utilized. Evaluate new technology and data application opportunities; suggest improvements with data accuracy and data integration. Visually express data trends for internal and external stakeholders. Design reports to assist end users in data-driven reporting. Conduct/participate in meetings with internal and external stakeholders to identify needs and share capabilities, best practices, and data findings based on results of analysis. Guide others in using/understanding data correctly."
251|Lead Business Intelligence Developer|"Job Description:
The Lead Business Intelligence Developer will provide ongoing leadership, development, and operational support for current and future data integration, reporting, dashboards, and application analytics support. The person in this role will work closely with leadership, internal and external technical teams, product, financial, and marketing teams across the organization to develop and support solutions that will grow product business. The Lead Business Intelligence Developer will leverage his/her experience with all levels of the software stack, including backend databases and APIs, frontend UI frameworks, cloud services, and data integration. This person will be responsible for leading, developing, delivering, and supporting applications, visuals, and integrations for data-driven decision making solutions.
The Lead Business Intelligence Developer must have experience developing across a variety of data sources and performing development on the Microsoft Business Intelligence suite of products and Azure platform. The selected candidate should be able to follow policies and procedures for maintaining security and integrity of databases and reporting applications. The Lead Business Intelligence Developer should be able to lead teams on all phases of complex development and maintenance projects.
Education and Experience:
Bachelor’s degree in computer science, software engineering, or data science
Over 5 years of experience designing and developing enterprise data warehouses (Kimball star schema model)
Over 3 years of experience as a technical team lead, providing day-to-day leadership for teams of 2 to 5 consultants
At least 5 years of experience with SSIS development
At least 5 years of experience with T-SQL development
At least 3 years of experience with Power BI Development
At least 3 years of experience with SSAS Tabular development
At least 1 year of experience with Azure Data Factory development
At least 1 year of experience with Azure Data Lake development
At least 1 year of experience with Power BI Embedded development
Additional Preferred Qualifications:
SQL Server PolyBase
Azure Synapse Analytics development
Azure Databricks development
Azure Delta Lake development
Azure Catalog development
C# .NET development
Python development
JavaScript development"
252|Sr ETL Developer|"Luck Companies, a leader in the aggregates industry, is actively seeking an experienced ETL Developer responsible for delivering solutions that supports the organization’s data analytics initiative. He/she will work with innovative technologies to manage and support key projects that provide critical data processing services to internal and customer-facing business applications and services. These database systems are primarily based on SQL Server and Microsoft technologies, specifically Azure, and may extend to other Cloud or Open-Source solutions in the future.
The primary responsibility of this role will be to design the data acquisition, data staging, loading, and transformation of data through ETL processes. The role is also expected to have a broad DW background to allow contributions in Database Administration and BI Development when needed.
Ideal candidates will have a demonstrated track record of analyzing business needs and delivering high quality solutions in a fast-paced environment with the ability to support and improve current implementations, with minimal supervision. Candidate would also provide technical leadership proactively identifying and pursuing technical and process opportunities for improvements. Clear communication to senior leadership, along with detailed planning and execution is critical to success for this role.

Position Responsibilities:
Designs and develops ETL/ELT solutions using data warehouse design best practices specifically Azure Data Factory ETL/ELT solutions.
Analyze data requirements, complex source data, and the data model, and determine the best methods in extracting, transforming and loading the data into the data staging, warehouse and other system integration projects.
Analyze business requirements and outline solutions.
Provide technical assistance in identifying, evaluating, and developing systems and procedures.
Document all ETL and data warehouse processes and flows.
Create or update technical documentation for transition to support teams.
Develop automated data audit and validation processes.
Develop and deploy ETL job workflow with reliable error/exception handling and rollback.
Manage foundational data administration tasks such as scheduling jobs, troubleshooting job errors, identifying issues with job windows, assisting with Database backups and performance tuning.
Design, Develop, Test, Adapt ETL code & jobs to accommodate changes in source data and new business requirements.
Provides senior technical leadership to design, architecture, integration and support of the entire data sourcing platform with a focus on high availability, performance, scalability and maintainability
Manage automation of file processing as well as all ETL processes within a job workflow.
Develop, Contribute and adhere to the development of standards and sound procedural practices.
Proactively communicate innovative ideas, solutions, and capabilities over and above the specific task request
Effectively communicate status, workloads, offers to assist other areas.
Collaboratively work with a team and independently. Continuously strive for high performing business solutions
Perform and coordinate unit and system integration testing.
Participate in design review sessions and ensure all solutions are aligned to pre-defined architectural specifications.
Ensure data quality throughout entire ETL process, including audits and feedback loops to sources of truth.
Organizational Relationship:
This position reports to the IT Data Team Lead.


Position Qualifications (Required)

Education & Experience:
A Bachelor’s Degree in a technology area of study; preferably in Computer Science, MIS or Analytics.
10+ years equivalent work experience in Information Technology.
8+ years of previous experience supporting data warehouse implementations
5+ years ETL development experience preferably using Microsoft SQL Server Data Tools/BIDS, with deep and thorough hands-on use of T-SQL.
5+ years of experience in relational and data warehouse database design, optimization and performance; preferably with MS SQL Server.
Expertise/working knowledge in Data Warehouse Practices and Azure Data Factory
3+ years of experience with API (Application Program Interface) development.
7+ years in a structured IT organization with a variety of methodologies, and strong technical environment management.
Experience with multiple SDLC methodologies – Waterfall and Agile.
Extensive experience with data dictionaries, data analysis and relational databases.
Proven understanding of SQL optimization (indexing and ability to interpret and act on execution plans).
Knowledge & Skills:
Creative problem solver with excellent communication, leadership and collaboration skills.
Advanced decision making and problem-solving skills
Business acumen, knowledge and professionalism
Proactive leadership style and a self-starter and strong attention to detail
A clear and familiar understanding of the concepts and best practices of data warehouse ETL design
Demonstrated expertise around the Microsoft SQL Server technologies (primarily SSIS).
Foundational Database administration skills; Broad DW skills including Semantic Layer, Basic BI Development and basic data modeling & data analysis
Methodical and structured approach to design and development.
Delivery focused with the ability to prioritize activities.
Flexible team player within a small, multi-disciplinary team.
Other Skills (Preferred)
Experience with Power BI and other BI tools
Microsoft Azure Certification in Data or Cloud Solutions
Experience with data extraction from Microsoft CRM/ERP (AX and D365) Cloud solutions
Streaming data analytics
Data Science knowledge
PowerShell experience
Equal Opportunity Employer/Protected Veterans/Individuals with Disabilities
The contractor will not discharge or in any other manner discriminate against employees or applicants because they have inquired about, discussed, or disclosed their own pay or the pay of another employee or applicant. However, employees who have access to the compensation information of other employees or applicants as a part of their essential job functions cannot disclose the pay of other employees or applicants to individuals who do not otherwise have access to compensation information, unless the disclosure is (a) in response to a formal complaint or charge, (b) in furtherance of an investigation, proceeding, hearing, or action, including an investigation conducted by the employer, or (c) consistent with the contractor’s legal duty to furnish information. 41 CFR 60-1.35(c)"
253|Business Intelligence Developer|"Torrent is seeking candidates for the following position based in the Overland Park office:

Business Intelligence Developer
What can you expect?
In this role, you will be a member of the Data Science team with a focus on Business Intelligence and Analytics
This position will focus on growing Torrent’s data warehouse and analytics environments.?
Be part of a growing team that will make an immediate impact with our clients
What is in it for you?
Great benefits medical, dental, vision eligibility, etc.)
Generous vacation package
Career Development Opportunities
We will count on you to:
Analyze data and trends, and suggest performance improvement measures
Expand, support, maintain, and enhance ETL solutions (SSIS)
Respond to customer support queries, such as data integrity and validation questions
Support internal and public facing SSRS and Tableau reports and dashboards
Documenting processes and procedures
Analyze data
What you will need to have
Tableau (Desktop and Server)
Strong T_SQL
3-5 yrs. experience
Exception service orientation
What makes you stand out:
Develop Reports (SSRS)
Microsoft SSAS and/or MDX
Kimball method Data warehouse/Dimensional modeling
Excel Pivot tables
Scrum software development methodology
Pertinent Insurance Industry experience
Applicants must have legal work authorization in the U.S. on a permanent and ongoing basis without the need for sponsorship now or in the future
Torrent Technologies was founded in 2005 with the mission of providing top tier services to the flood insurance industry. Torrent is widely recognized as having the most advanced and unique suite of cloud-based technology solutions that interface with WYO insurers and the NFIP, including real-time, paperless claims handling and web-based pricing tools. Torrent’s continued growth and success is attributed to its innovative use of technology and industry expertise to provide clients with efficient SaaS systems and exceptional customer service.
Marsh and its separately incorporated operating entities around the world are part of Marsh & McLennan Companies, a publicly held company (ticker symbol: MMC).
Marsh & McLennan Companies offers competitive salaries and comprehensive benefits and programs including: health and welfare, tuition assistance, 401K, employee assistance program, domestic partnership benefits, career mobility, employee network groups, volunteer opportunities, and other programs. For more information about our company, please visit us at: http://www.mmc.com/. We embrace a culture that celebrates and promotes the many backgrounds, heritages and perspectives of our colleagues and clients. For more information, please visit us at: www.mmc.com/diversity.
Marsh & McLennan Companies and its Affiliates are EOE Minority/Female/Disability/Vet/Sexual Orientation/Gender Identity employers
For more information, visit our website: www.torrentcorp.com"
254|Senior Power Business Intelligence Developer|"Who we are.
American National is a successful and stable corporation guided by five core values: Financial Strength, Integrity, Respect, Service and Teamwork. We are among America’s Most Trustworthy Financial Companies according to Forbes. We’ve spent the last 110+ years earning this reputation and we work each day to expand this legacy. We know we’re not just selling insurance, we’re providing security and peace of mind to our 5 million policyholders.
The growth, innovation and success of American National are driven by our incredible employees who thrive on delivering exceptional service to our clients. Success begins and ends with our people. Their loyalty and dedication to American National is why we’re successful.
If you share our values and can contribute to our mission of providing the highest quality service to our clients, we want to hear from you!
Why join us?
We know that our employees’ lives encompass much more than the time they spend at work. To help them maintain a healthy work/life balance, we’ve compiled a generous benefits package, including: medical, dental, vision, short and long-term disability, life insurance, flexible spending account, matching 401(k), paid time off, paid holidays, tuition reimbursement and referral bonuses.
We’ve also incorporated unique benefits like our volunteer program where employees are provided PTO for giving their time to a non-profit of their choice. Healthy employees are productive employees so we also have a comprehensive wellness program that includes onsite fitness centers and classes or discounted gym memberships, free health screenings, free flu shots, and more.
Senior Power BI Developer
The Senior Power BI Developer is responsible for delivering high quality Power BI and SQL Server Reporting Services (SSRS) packages, reports, and dashboards that support the business’s needs. They will also be responsible for assisting in the design and maintenance of the overall delivery layer architecture by enforcing security, enterprise standards and folder structure policies.

Responsibilities:
Author complex Power BI and SSRS packages, reports, KPIs, and dashboards
Assist users in report scheduling and bursting
Monitor recurring jobs, scripts, and events; proactively addressing issues
Maintain and support datasets, templates and reporting packages.
Set-up, maintain, monitor, and support enterprise reporting structures, security groups and accounts
Understand business requirements and be able to relate these to the supporting system requirements producing simple technical specifications for the work to be done
Work with IT, Actuarial, Underwriting, Marketing, and other areas to understand data structures, determine data definitions and evaluate the accuracy of data elements
Review test results with the business and make necessary adjustments to the deliverables
Train/assist users with report building and understanding of available data

Qualifications, Education and Experience:
Minimum 4 - 7 years of experience developing high end reporting solutions with at least 2 of those years being in Power BI or SSRS
Proficiency with Power BI / SSRS Administration through on-premise SQL Server Report Server, business roles and applied row-level security.
Minimum 4 and preferably 5+ years of experience working with data warehouses/data marts
Good understanding of the processes of data quality, data cleansing and data transformation
Working knowledge of MDX and DAX with the ability to address statistical needs through developed queries.
Professional manner and presentation
Logical thinking ability
Ability to self-direct with keen attention to detail
Uses concepts and abilities of an application developer and the company’s policies and procedures to solve a wide range of difficult problems in imaginative and practical ways
Bachelor’s degree from an accredited institution of higher learning or equivalent work experience (1-2 years) in the business or technical world
Knowledge of dimensional modeling techniques for target structures such as Star Schemas, Snowflake Schemas, and Highly Normalized Data Models
Knowledge of SQL, SSIS and SSAS
Familiarity with jQuery, D3 or R scripting for custom visuals a plus.
An aptitude for data manipulation and software engineering
Knowledge of business (insurance marketing, accounting and/or administration) processes and procedures
Experience in Netezza is a plus
DB2 experience a plus
Other ETL tools a plus
Microsoft MCSA: BI Reporting a plus

Personal Characteristics:
Ability to work effectively in a dynamic team
A real passion for creating leading edge solutions to complex business problems
The ability to achieve a balance between the right technical and business solution
Flexible attitude, ability to perform under pressure
A commitment to quality and a thorough approach to the work
A 'can do' attitude

Hiring Practices
The preceding job posting has been designed to indicate the general nature and level of work performed by employees assigned to this role. It is not intended to be interpreted as a comprehensive list of all duties, responsibilities and qualifications.
American National’s recruitment policies help us place individuals in a timely and efficient manner. Only the most qualified candidates will be contacted by our recruiting team. Candidates always have the ability to determine their application status by logging into our Career Portal."
255|BI Developer|"POSITION PURPOSE AND OBJECTIVES:
The BI Developer focuses on supporting business users by designing and developing solutions that provide data for making important business decisions. The person performing this job will be required to program efficiently in T-SQL, develop SQL Server Integration Services (SSIS) packages and SQL Server Reporting Services (SSRS) reports.
MINIMUM QUALIFICATIONS:
High school diploma required; Bachelor’s degree or equivalent experience preferred.
Experience designing and writing enterprise level ETL using SSIS and T-SQL required.
Minimum of 5 years general programming and/or database programming experience with Microsoft tools is required.
Experience with Power BI, Excel PowerPivot or Excel PowerView, or other data visualization tools, is preferred.
SQL Server database programming and design experience is required.
Experience with data warehouse systems using both relational and dimensional schemas preferred.
Proficiency in using the T-SQL language is required.
ESSENTIAL JOB FUNCTIONS AND RESPONSIBILITIES:
Designs and builds ETL packages using Integration Services (SSIS).
Supports the design and implementation of reports using Reporting Services (SSRS).
Develops strategies for managing data warehouse data and cubes to deliver specific data for user requests.
Evaluate new Business Intelligence tools that will enhance and improve overall reporting techniques and delivery.
Works with database team to optimize database performance of queries and ETL processes.
Maintain a working knowledge of compliance requirements affecting your position and area of responsibilities and actively learn new regulations and assist in the implementation, if required.
Model and foster behaviors that support the Bank’s values and corporate culture creating an atmosphere of trust, cooperation, accountability and dedication to the organization.
Willingly performs all other duties and projects as assigned.
INTERPERSONAL SKILLS AND COMPETENCIES REQUIRED:
Excellent verbal and written communications skills for effective interactions with clients to assess what is needed in a project and then be able to relay that into specifications.
Must be self-motivated and also work in a team environment.
Requires a high energy level and strong sense of urgency.
Strong analytical skills.
PHYSICAL REQUIREMENTS:
The physical demands described here are representative of those that must be met by an associate to successfully perform the essential functions of this position. Reasonable accommodations may be made to enable individuals with disabilities to perform the essential functions.
While performing the duties of this position, the associate is regularly required to sit, use hands to finger, handle, or feel; and talk or hear. The associate frequently is required to stand or walk. The associate is occasionally required to reach with hands and arms. The associate must occasionally lift and/or move 10 pounds. Specific vision abilities required by this position include close vision, and distance vision. The noise level in the work environment is usually moderate.

OTHER REQUIREMENTS:
Travel between Republic Banking facilities is required.
Occasional out-of-town travel is required.
Activities outside the company to stay abreast of new developments, best practices, and statutory and regulatory changes.
Flexible work schedule that will include some evenings and weekend work.
**The above is intended to describe the general content of and requirements for the performance of this position. It is not construed as an exhaustive statement of duties, responsibilities or requirements.
Equal Opportunity Employer/Protected Veterans/Individuals with Disabilities
The contractor will not discharge or in any other manner discriminate against employees or applicants because they have inquired about, discussed, or disclosed their own pay or the pay of another employee or applicant. However, employees who have access to the compensation information of other employees or applicants as a part of their essential job functions cannot disclose the pay of other employees or applicants to individuals who do not otherwise have access to compensation information, unless the disclosure is (a) in response to a formal complaint or charge, (b) in furtherance of an investigation, proceeding, hearing, or action, including an investigation conducted by the employer, or (c) consistent with the contractor’s legal duty to furnish information. 41 CFR 60-1.35(c)"
