|Title|Description
221|Senior IT Database Administrator|"Requisition ID: 36650

Our reliability is one of the best in the nation, and we’re working to make it even better. We live here too. That’s why we’re committed to making Florida a better place. Join our team today Learn more

Position Specific Description
In this role you will be responsible for facilitating all data design components, providing database tuning, monitoring database security, system performance and overall utilization. Additional responsibilities will include being the key interface to all application areas, adherence to compliance/security standards along with the required reporting requirements.

Candidates with the following experience will be highly considered:
Strong knowledge of the Oracle database platform and hands-on experience with versions 12 and above.
Strong knowledge of the MS-SQL Servers platform and hands-on experience with versions 2008 and above.
Strong knowledge of SQL, relational database tuning and overall performance management.
Very comfortable with standard operational activities around backup and patch management along with change activities and overall on-call responsibilities.
Excellent communications skills and very comfortable with defining and adhering to strong process management activities.
Job Overview
Employees in this role are responsible for all activities associated with the administration of either mainframe or distributed computerized databases.
Job Duties & Responsibilities
Designs, implements, maintains, and monitors databases
Develops, documents, and implements guidelines, standards and procedures, maintenance of database dictionaries, and integration of systems through database design
Performs other job-related duties as assigned
Required Qualifications
Analytical Problem Solving
Effective Written Communications
Effective Verbal Communications
Bachelor's - Sciences
DBA/Administration
Database Applications
Database Connectivity
Database BackEnd
Performance Consulting
Preferred Qualifications
High School Grad / GED
Bachelor's or Equivalent Experience
Experience:5+ years

Employee Group: Exempt
Employee Type: Full Time
Job Category: Information Technology
Organization: Florida Power & Light Company
Location: Miami, Florida
Other Work Locations: Florida
Relocation Provided: Yes, if applicable

NextEra Energy is an Equal Opportunity Employer. Qualified applicants are considered for employment without regard to race, color, age, national origin, religion, marital status, sex, sexual orientation, gender identity, gender expression, genetics, disability, protected veteran status or any other basis prohibited by law. We are committed to a diverse and inclusive workplace.

If you require special support or accommodation while seeking employment with NextEra Energy, please send an e-mail to recruiting-coordinator.sharedmailbox@nexteraenergy.com, providing your name, telephone number and the best time for us to reach you. Alternatively, you may call 1-844-694-4748. Please do not use this line to inquire about your application status.

NextEra Energy will not discharge or in any other manner discriminate against employees or applicants because they have inquired about, discussed, or disclosed their own pay or the pay of another employee or applicant. However, employees who have access to the compensation information of other employees or applicants as a part of their essential job functions cannot disclose the pay of other employees or applicants to individuals who do not otherwise have access to compensation information, unless the disclosure is (a) in response to a formal complaint or charge, (b) in furtherance of an investigation, proceeding, hearing, or action, including an investigation conducted by the employer, or (c) consistent with the contractor’s legal duty to furnish information.

NextEra Energy does not accept any unsolicited resumes or referrals from any third-party recruiting firms or agencies. Please see our policy for more information.
#LI-AM1"
222|Sr. Database Administrator|"POSITION SUMMARY
The Sr. Database Administrator is responsible for taking a lead role in managing multiple databases in support of various 3rd party applications. This will include the architecting, installation, and ongoing maintenance of the environments while acting in a lead role. The Sr. Database Administrator will coordinate other members of the IT team.
ORGANIZATIONAL RELATIONSHIPS
The Sr. Database Administrator will interact with other members of the IT team, as well as our monitoring center support staff. The Sr. Database Administrator will also interact with internal Securitas Electronic Security customers.
SCOPE OF RESPONSIBILITY
Comprehensive knowledge of database administration (design, installation & troubleshooting)
Experience performing indexes and stored procedure tuning; handling security, backups and recovery
Handle 24x7 on-call support for urgent issues
Extensive familiarity with programming using SQL
Extremely detail-oriented and able to follow standard methodologies for troubleshooting and development.
Solid communication skills (oral, written, and presentation) and strong interpersonal skills, along with the ability to work as a team member with minimum supervision
Proactive initiative, flexibility and a high level of motivation
Database policy and procedure development Experience as a Database Architect
Database Administration Certification (preferred)
Implement disaster recovery solutions and procedures
Ability to implement data warehouse databases
Exposure in supporting databases in Enterprise Web Hosting environments
Experience exchanging data with a variety of platforms and systems
Tableau experience (preferred)

Minimum Requirements

ESSENTIAL FUNCTIONS
Database architectural planning
Database installation
Daily Database support, including the managing of table spaces, backups, and performance
Conducting upgrades to the database environment as required
Working closely with the Operating Systems support team and the Applications support teams to ensure maximum efficiency of all components in support of the Business solution
ADDITIONAL RESPONSIBILITIES
Project planning and execution
Application support
Other duties as assigned
SPECIAL KNOWLEDGE, SKILLS AND ABILITIES
Bachelor’s degree in Computer Science, Management Information Systems or a related study and 4+ years of applicable work experience, or 6+ years of applicable work experience.
Effective interpersonal skills and proficient verbal and written communication skills. Ability to interact professionally with a diverse group to include executives, managers, and subject matter experts.
Strong analytical skills required, including a thorough understanding of how to interpret customer business needs and translate them into application and operational requirements.
We are a nationwide provider of security solutions and an equal opportunity employer committed to a diverse workforce. Our core values of Integrity, Vigilance and Helpfulness are proudly demonstrated daily by our employees to our customers and the communities we service."
223|IT Database Administrator|"Senior Enterprise DBA - SQL Server/Informatica MDM!

Position Location: Remote (Central Time Zone preferred)
Camping World Job #20-3742

Position:

The Senior Enterprise DBA will be responsible for the architecture, integrity, integration and administration of corporate data. The Enterprise DBA will develop and implement ETL data integration using Informatica ETL tools. This position will be focused on our enterprise marketing data needs.
Administration of SQL Server and Informatica MDM Multi domain-10.3.
Develop and Implement ETL tasks to ensure proper integration of data at the enterprise level.
Provide support and maintenance of Informatica enterprise data integration tools.
Understand data governance and data modeling concepts.
Monitor and performance tune databases to ensure optimal usage of all hardware (CPU / RAM / Network / SAN) resources.
Define, document, implement and enforce strategies, standards and procedures for accessing and maintaining shared data resources, data archiving, and optimizing database design criteria.
Support application development teams: perform code reviews for database code; provide design support for application team's DML scripts and all data layer interactions.
Capacity planning and reporting: monitor file system space and database space allocation; provide proactive space allocation and forecasting.
Participate in the evaluation and recommendation of DBA tools and new DMBS technologies.
Adhere to established change management procedures.
Travel: 20%

Requirements:

Bachelors or Master's Degree in Computer Science, Information Systems, or other related field preferred.
Minimum of 10 years SQL Server administration with at least 3 years at the enterprise DBA level.
Data integration (ETL) proficiency
Database architecture, performance tuning, security and replication experience essential.
Statistics, indexing strategy and execution plan expertise required.
Thorough knowledge of T-SQL and scripting development.
Experience working with retail marketing data (customer segmentation and consent) preferred.
Hands-on experience with Informatica ETL tools and Informatica MDM Multi domain-10.3 preferred

Other Requirements:

Experience working effectively with customers, managers and executives possessing varying levels of technical expertise while always maintaining a professional attitude.
Self-motivated with ability to prioritize tasks and succeed despite constantly changing requirements.
Excellent oral and written communication and problem-solving skills.

About Camping World / Good Sam

The Good Sam Club, www.goodsamclub.com, is the world's largest RV owner's organization with over one million member families. Founded in 1966, the club offers its members a wide variety of services, including the Good Sam Extended Service Plan, Emergency Road Service, RV and Vehicle Insurance, RV Financing, Good Sam Visa Card, Life & Health Insurance and member discounts at parks, campgrounds and RV events. Good Sam Club members also receive a subscription to Highways, the club's popular RV travel magazine. Additionally, the club represents more than 1,500 local RV chapters designed to bring RVers together from similar geographic regions for group camping excursions. Extremely committed to its RV members as well as to the environment, the club is a founder of the annual National Cleanup Day program and an advocate of public land access, Adopt-A-Highway programs and Adopt-A-Park programs.

Camping World (Good Sam's parent corporation) provides one-stop-shopping for everything RV. Along with RV parts and accessories, we offer a full selection of new and used RVs through a network of over 250 dealerships and stores scattered around the country. Should your RV require service, our nearly 2,000 service bays, 1,600+ technicians and 100+ collision centers are ready to get you back on the road in no time.

Benefits

Full-time associates are offered a comprehensive benefit package including medical, dental, vision, PTO, 401k and more!

EEO

We don't just accept diversity of thought - we support it, celebrate it and thrive on it for the benefit of our associates, our customers and our company. We are proud to be an equal opportunity workplace where we strive to think outside - and not simply check - the box."
224|Database Administrator|"Skills: SQL, PL/SQL , Oracle / SQL Server
Requirements: BS in Computer Science, Information Technology, Engineering or equivalent and 5 years of relevant experience.
Duties: Plan and implement security measures to safeguard computer databases.Write and code logical and physical database descriptions. Optimize queries, stored procedures and functions.Perform administration, migration and maintenance of databases. Develop iterative builds and provide support for release and migrations.Schedule, monitor and oversee database upgrades.
Please send your resume to hr@nthline.com"
225|Database Administrator|"The DBA would be responsible for developing applications and integrations using the Microsoft SQL Server platform. This includes reports, vendor exports, data warehousing tasks and other data related tasks.
Requirements:
Strong skills in Microsoft SQL Server 2008 or greater
2 years of hands-on SQL Server Development experience
Strong skills in SQL, T-SQL, optimization, performance tuning and debugging
Solid experience and understanding of SQL stored procedures, writing queries, stored procedures, triggers and follow execution paths
Experience with managing indexes across multiple databases to maintain performance while scaling, designing/implementing tables, fields and stored procedures
Experience with managing and configuring Microsoft clustered, always on, and often high availability environments"
226|IT Infra Database Administrator|"Eurofins National Service Center is searching for an IT Infra Database Administrator in Lancaster, PA.
We are looking for a delivery focused Database Administrator to design and lead complex database implementations and transitions required to support corporate operations. The individual will be involved in setups of database servers and re-build initiatives for existing ones. This is a hands-on role that requires a can-do attitude to establish close collaboration with the IT Operations and other project teams.
IT Infra Database Administrator responsibilities include, but are not limited to, the following:
Contribute to the design of database infrastructure, in accordance with relevant internal policies;
Be involved in database transitions: from the planning/design phase up to delivery;
Work on improving the database operations and other database operations processes;
The project approach to resolve technical problems. Troubleshoot occurring issues, getting to the root causes and supporting resolution of the issues found;
Cooperate closely with the rest of IT Infrastructure & Operations, Architecture and Security teams;
Ensure that the performance, scalability, and security are optimized during the design of the database;
Contribute to bringing Eurofins database servers to the next maturity level, by ensuring close observance of the policies, rules, and processes;
Hands-on configure and troubleshoot the most crucial elements of Eurofins global database platforms;
Identify, document and promote best practices for database architecture and contribute continuous improvement initiatives to drive higher efficiency and performance of the database services;
2nd and 3rd level of technical support IT Incidents.
The ideal candidate would possess:
Strong organizational skills;
Ability to listen, gather and understand information about people and situations, quickly;
Strong interpersonal skills including the ability to influence across the organization and externally;
Excellent attention to detail and quality;
Global company experience;
Experienced working globally for multinational teams;
At ease with distant & international communications through a wide array of technologies (ticketing tool, documents, and forums, phone, chat, e-mail).
Certification ITIL Foundation V3 highly appreciated, but not mandatory.
Prior experience with Microsoft SQL 2012, 2014, 2016 or 2017 and Oracle database version 9, 10 or 1;
Documented knowledge of Microsoft SQL (MCSA or MCSE level for SQL server) or Oracle;
Communication and team player ability;
Technically solid incorporate and enterprise-scale of database implementation;
Systems Thinking - the ability to see how parts interact with the whole (big-picture thinking);
Proven experience of acting as the expert in infrastructure/operations/project teams.
Basic Minimum Qualifications:
Bachelor's degree in biology, chemistry, or other related degree concentration, or equivalent directly-related experience (two years of directly related industry experience is equivalent to one full-time year of college in related major)
Authorization to work in the United States indefinitely without restriction or sponsorship
The position is full-time, Monday-Friday, 8 a.m.-5 p.m., with overtime as needed. Candidates currently living within a commutable distance of Lancaster, Pennsylvania are encouraged to apply.
As a Eurofins employee, you will become part of a company that has received national recognition as a great place to work. We offer excellent full-time benefits including comprehensive cafeteria plan medical coverage, life and disability insurance, 401(k) with company match, paid holidays and time-off, and dental and vision options.
To learn more about Eurofins, please explore our website www.eurofinsus.com.
Eurofins is a M/F, Disabled, and Veteran Equal Employment Opportunity and Affirmative Action employer.
Back Share
Apply Now"
227|Cassandra Database Administrator|"The Cassandra DBA plays a key part in designing industry-leading solutions. In this role you will be responsible for configuring and maintaining the overall health of a Cassandra cluster. You will also be responsible for the designing optimal data models, planning queries, and establishing best practices for the team. This is a position in a highly collaborative environment working with other skilled professionals to continuously improve database architecture and execution.

Responsibilities:
Help design, configure, and maintain an Apache Cassandra cluster, including Datastax Enterprise Graph.
Analyze data access patterns and identify hotspots and bottlenecks.
Design and review data models, and help developers plan high performing queries.
Define and establish best practices with Cassandra, including configuration, monitoring health and backups of the cluster.
Manage storage capacity of the cluster and help plan for growth based on future project goals.
Diagnose and troubleshoot production issues as needed.
Assume other responsibilities as needed.

Skills/Knowledge/Abilities Preferred:
2+ years of experience with Apache Cassandra, including installing, configuring and monitoring a Cassandra cluster.
Experience with Cassandra data modeling and CQL scripting.
Experience with DataStax Enterprise Graph, including the Gremlin query language.
Experience with both Windows and Linux Operating Systems.
Knowledge of Microsoft .NET Framework (C#, F#, .NET Core).
Ability to perform effectively in a team-oriented environment.
Ability to quickly learn new technologies and business functions.
Strong analytical skills to determine effective approaches to business solutions.
Understanding of database best practices and the ability to promote those best practices in the organization.
Experience working in an Agile or iterative approach to delivery preferred."
228|Senior Database Administrator - MongoDB|"DATAVAIL
LOCATION: Onsite in the Seattle, WA area (Bellevue, WA)
Senior MongoDB Database Administrator
Datavail is looking for a Senior MongoDB Database Administrator. Our company provides 24 X 7 support for our customer's mission critical database systems, which is possible through our proven model of Tier 3 DBAs in the U.S. and our Tier 2 teams in Denver, CO and Mumbai, India. This model allows our DBAs to provide superior service to our customers, without our DBAs having to sacrifice their lives.
We are looking for a professional administrator to work in a client facing role at client site, with very strong internals knowledge, who have experience running databases in production environments and database consulting experience. This position would be an exciting opportunity, for the MongoDB Professional that has the right experience, to grow their career and expand their knowledge.
Required MongoDB Professional Skills:
7+ years of experience as a Database Administrator.
2+ years of focused MongoDB Enterprise Edition DBA experience
Experience in performing MongoDB DBA operational routines, MMS configuration and sharding duties
Skilled in backups & disaster recovery
Configuring and monitoring replica sets
Optimizing database/query performance
Selection, inserting large amounts of data
Performing Security measures, backups and restore backups
User Management - creating users, assigning roles, managing permissions
Advanced LINUX skills, 5-8 years of experience; command line, scripting, etc
Experience in the following areas is a plus:
Worked with over 2 TB MongoDB installation
MongoDB certification from MongoDB University
Development experience
In depth knowledge of SANs
Other RDMS platforms
Other qualities required:
Ability to work well with others in a team environment
Exceptional organization skills
Consistently writes and documents technical environment aspects
Thrives in a self starter environment
This position is for full-time employment with full medical benefits and may require up to 10% US travel. Salary commensurate with experience. If you meet the above requirements and would enjoy working in a thriving fast-paced environment where one can attain the satisfaction of supporting several complex customer environments with the stability of working for a single company as a full-time employee, please apply today."
229|Senior SQL Server Database Administrator|"Location
Central CT
Overview
Work for a company that values you! Our Client, a medical malpractice insurer covering health care professionals in the New England and Mid-Atlantic states, seeks an experienced Database Engineer to support the operations of the IT Department and company. Our Client offers excellent benefits and a competitive salary as well as paid vacation. This is a full-time opportunity. Candidates will work onsite in the home office; telecommuting is not an option for this position.
Job Summary
The Senior SQL Server DBA will work closely with Project Management, Business Analysis, Quality and the Management Team during all phases of the SDLC and will ensure that deadlines are met and output is of the highest quality. The successful candidate will be responsible for the development and sustainment of the SQL Server Warehouse, ensuring its operational readiness (security, health and performance), executing data loads and performing data modeling in support of all departments. The data warehouse supports an enterprise application suite of program management tools. This is a “hands-on” position requiring solid technical skills, as well as excellent interpersonal and communication skills.
Responsibilities
Design, develop and maintain required reports using SQL Server Reporting Services (SSRS).
Optimize database schemas, queries, cubes and reports.
Implement complex business logic requirements.
Data analysis to verify solutions are correct.
Database monitoring and troubleshooting.
Implement new technology, plug-ins and APIs.
Maintain and operate SQL Server development and production environments.
Provide end-to-end technical support and problem resolution.
Respond to business requests in a professional manner with high sense of urgency.
Perform scheduled maintenance and support release deployment activities after hours.
Requirements
5+ years hands-on MS SQL Server Administration experience required.
Experience building/optimizing cubes with SQL queries and experience with Analysis Services (SSAS) and Reporting Services (SSRS) including database development, deployment, configuration, security and troubleshooting.
Strong proficiency with core Microsoft Office Tools, specifically Excel.
Understanding of insurance data and experience building insurance reporting solutions would be an advantage.
Experience with the full Software Development Life Cycle (SDLC).
Experience working in a high availability environment.
Excellent logical and problem-solving abilities.
Knowledge of Business Objects would be an advantage.
Knowledge of Microsoft Azure would be an advantage.
Self-motivated and self-directed with a get-it-done personality.
Very high attention to detail even in a rapidly changing environment.
Education
Bachelor’s degree in Computer Science, Computer Engineering or Mathematics.
Microsoft training and certification will be considered a strong asset.
Compensation
Salary Range: $114K-$128K (35 Hour Work Week)
5% 401k Match
22 Days Paid Vacation
Health & Dental
Location - Central CT
""Candidates for this role must possess work authorization which does not (and will not in the future)
require sponsorship by an employer."""
230|Database Administrator|"Requires TS SCI Clearance

Core Interface is searching for strong database administrators, with a background in Oracle, who have demonstrated experience with data migration planning and execution, performance tuning and database security."
231|Oracle Database Administrator|"Business Group Highlights
Civilian, State and Local
Perspecta’s Civilian, State and Local segment partners with the U.S. Federal Civilian State and Local governments to provide infrastructure services, business solutions, and digital transformation services that help them achieve policy objectives and integrate citizen-centric services.
Responsibilities
Perspecta is in need of an Oracle Database Administrator in support of our client, Customs and Border Protection. Key duties include:
Support the Database team in the administration of the Database platforms, supporting functions across one or more teams or clients, including designing, implementing and maintaining new databases, backup/recovery and configuration management.
Lead efforts to accelerate development of automation scripts for deployment, configuration, security hardening and patch management of standard database and Web Service platforms using pre-developed automation assets.
Work with other teams to consolidate database instances and storage using capacity and performance analysis tools to identify underutilized instances, duplicate copies of data and identify associated server, network and storage resources that can be “right sized” in preparation for transition to new CoLo datacenter or hybrid cloud.
Solving database and SQL performance issues using Oracle native tools including SQL Rewrite.
Evaluate utilization of Exadata systems workloads to determine the strategy for use and migration moving forward. Some consolidation of Exadatas is expected as the existing workload moves to more cloud-friendly, lighter weight database platforms readily available in all major cloud service provider environments.
Provide leadership in problem determination/analysis and isolate system problems utilizing diagnostic and system management tools (i.e. system dumps and system/component traces, monitoring tools, vendor problem data bases).
Maintain security hardened baseline configurations and deploy security (patches), software maintenance (patches) and new software releases and supporting products infrastructure as directed by the system owner, policy, or the Cybersecurity Directorate.
Lead the Engineering, integration, implementation, and operation of a virtualization strategy to include Database server consolidation, storage consolidation, and automation. Automation includes seamless Database provisioning, and non-disruptive workflow/application/data migrations.
Maintain up-to-date documentation of all procedures, infrastructure diagrams, system configuration and baseline standards, implementation plans, system back out plans, system recovery plans, maintenance plans, system upgrades, and all system changes.
Provide leadership in process, management and resolution of all event, warning, alert, as well as alarm messages. Contractor shall design and implement automated responses to system issues (e.g., automatic failover, resource allocation adjustments).
Qualifications
Requires 10 to 12 years with BS/BA or 8 to 10 years with MS/MA or 5 to 7 years with PhD.
Minimum Requirements:
10+ years of experience and a B.S. and M.S. degree. Bachelor of Science (BS) can be substituted with an additional 4 years of related experience and MS can be substituted with an additional 2 years of related experience
10 years experience with Oracle systems
10 years experience with Oracle Data Guard for multi-site failover and smarter use of standby databases for reporting and analysis functions, rather than sitting idle awaiting failover operations.
5 years experience Exadata systems
US Citizenship
Must be able to Obtain and Maintain a CBP Suitability
About Perspecta
What matters to our nation, is what matters to us. At Perspecta, everything we do, from conducting innovative research to cultivating strong relationships, supports one imperative: ensuring that your work succeeds. Our company was formed to bring a broad array of capabilities to all parts of the public sector—from investigative services and IT strategy to systems work and next-generation engineering.
Our promise is simple: never stop solving our nation’s most complex challenges. And with a workforce of approximately 14,000, more than 48 percent of which is cleared, we have been trusted to just that, as a partner of choice across the entire sector.
Perspecta is an AA/EEO Employer - Minorities/Women/Veterans/Disabled and other protected categories.
Options
Apply for this job onlineApply
Share
Email this job to a friendRefer
Sorry the Share function is not working properly at this moment. Please refresh the page and try again later.
Share on your newsfeed




As a government contractor, Perspecta abides by the following provision
PAY TRANSPARENCY NONDISCRIMINATION PROVISION
The contractor will not discharge or in any other manner discriminate against employees or applicants because they have inquired about, discussed, or disclosed their own pay or the pay of another employee or applicant. However, employees who have access to the compensation information of other employees or applicants as a part of their essential job functions cannot disclose the pay of other employees or applicants to individuals who do not otherwise have access to compensation information, unless the disclosure is (a) in response to a formal complaint or charge, (b) in furtherance of an investigation, proceeding, hearing, or action, including an investigation conducted by the employer, or (c) consistent with the contractor's legal duty to furnish information. 41 CFR 60-1.35(c)"
232|Database Administrator III|"Overview:
Peraton is seeking a Database Administrator for on-site support at the Naval Research Laboratory (NRL) in Washington DC to provide management and maintenance of operational and developmental Oracle database instances, database programming and OEL installations in support of NRL Maritime Domain Awareness programs.
Responsibilities:
What you’ll do…
Daily tasks include database performance tuning, account creation, database documentation, backups and database recovery.
Management and maintain the operational and development of Oracle databases
Provision of database programming (PL/SQL), ORACLE Enterprise LINUX installation, maintenance and project support as required by the program
Qualifications:
You’d be a great fit if…
Bachelors Degree (or the equivalent) in a technical field with a minimum of 6 years related work experience
Six (6+) years of experience working with Oracle Database products including Oracle 12c, Oracle 11g R2, SQL developer and 12c cloud console
Six (6+) years experience working with Oracle Enterprise Edition RDBMS with options for the following:
Oracle Label Security
Oracle real application cluster
Oracle partitioning options
It’d be even better if you…
Oracle Exadata systems that include asm and rman backups
OEL installations and maintenance
Oracle PL/SQL programming
Operating systems experience with Red Hat Linux, Oracle Linux and Windows.
What you’ll get…
An immediately-vested 401(K) with employer matching
Rapid PTO accrual schedule with floating holidays
Comprehensive medical, dental, and vision coverage
Tuition assistance, financing, and refinancing
Paid maternity and paternity leave
Company-paid infertility treatments
Cross-training and professional development opportunities
The ability to influence major initiatives

SECURITY CLEARANCE
This position requires the candidate to already have an active TS/SCI security clearance and to maintain the clearance.

About Peraton:
At Peraton, we’re at the forefront of delivering the next breakthrough in national security, every day. We’re the partner of choice to help solve some of the world’s most daunting challenges. How? By thinking differently. We’re not mired in the past. We look at all problems with fresh eyes. We look past the obvious to bring the best talent, tech, and ideas together to completely transform how problems are solved. So bring your unique ideas, your entrepreneurial spirit, and your drive to succeed. Get ready to be part of something bigger. Get ready to do the can’t be done.
EEO Statement:
We are an Equal Opportunity/Affirmative Action Employer. We consider applicants without regard to race, color, religion, age, national origin, ancestry, ethnicity, gender, gender identity, gender expression, sexual orientation, marital status, veteran status, disability, genetic information, citizenship status, or membership in any other group protected by federal, state, or local law."
233|Database Administrator|"We are looking for a Database Administrator with Quality Assurance at St. Joseph Hospital Eureka.

Location: Eureka, California
Schedule: Full Time
Shift: Day

Job Summary:
The Data Warehouse Administrator is an area wide position that provides leadership to ensure the accuracy and thoroughness of quality and safety related data, provides reports for Patient Safety, Quality Programs, departmental reports, regulatory reports, medical staff reports and facilitates responses to information needs utilizing accessible data bases. The Data Warehouse Administrator has direct oversight and leadership responsibilities for ensuring the timely and accurate data transfer for externally reported quality measures required by CMS, CDPH, St. Joseph Health System requirements, patient satisfaction data, and other required data sets. The Data Warehouse Administrator Works collaboratively with department leadership to create meaningful reports to facilitate understanding of organizational performance, support the data needs of the organized medical staff, and demonstrate compliance with regulatory requirements. The Data Warehouse Administrator provides leadership for the data team. This position has current working knowledge of available data bases from which to obtain indicators, measurements and contextual data to allow for comprehensive analysis of care delivery practices and systems upon which to make decisions. The Data Warehouse Administrator is knowledgeable in quality improvement, quality control, performance improvement, statistical analysis, multi-variant analysis, and visual presentation methodologies, tools, and techniques as well as HITECH and HIPAA requirements. This position requires facilitating and maintaining strong, positive, mature, and collaborative working relationships with all departments, the Leadership Team, and the Medical Staff.

Skills:
Excellent interpersonal skills necessary in order to interact effectively with a variety of hospital personnel, Executive Leadership, members of the Medical staff, and legal counsel in order to gather and exchange risk management information and to represent the organizations in liability claims.
Excellent computer skills including knowledge of Word, Excel, Access, and data platforms such as Premier, Incident Reporting System, Amalga, Pandora, Alaris pumps, SOPPE, PIQC, PICIS, AVATAR and others.
Excellent analytical skills to identify and produce appropriate data sets to support data driven decisions by leadership.
Ability to problem solve, analyze situations, think critically, give constructive feedback and work cooperatively with others.
Knowledge of HITECH, HIPAA, and data integrity and security requirements and safeguards.
Knowledge of hospital operations, Medical Staff structure, legal procedures.
Knowledge of performance improvement techniques and Lean methodology.
Current working knowledge of CMS, AOA standards, Title 17, 19, and 22 requirements.
Demonstrates understanding of diversity.
Shows initiative/self-motivated.

Position Requirements:
Education: Bachelors Degree
Experience: Five (5) years experience in leadership positions in healthcare in areas of quality/performance improvement, data management, and project/team leadership.

Preferred Position Qualifications:
Master’s Degree"
234|Senior Oracle Database Administrator|"Position Type Full time - Regular

Type of Hire

Education Desired Bachelor's Degree

Travel Percentage

Job Description The Company

We lift economies and communities by advancing the way the world pays, banks and invests. In the time you’ve taken to read this one sentence, our platforms have processed over 8,000 transactions and this number grows daily.
FIS stays ahead of how the world is evolving to power businesses, across merchants, banking and capital markets, to outpace today’s fast-changing competitive landscape and help our clients run, grow and achieve more for their business.
We want all our people to bring their very best self into work, and that means balancing priorities and passions, at work and at home. We create teams without barriers, fostering creativity and innovation - behaviors that we value in everything we do.
Join us now to realize your own future growth and success.

The Opportunity

As FIS grows, we must be proactive in assuring we stay ahead of the curve with truly cutting-edge products and services. The payments industry is in rapid evolution with the implementation of new technologies. By hiring the best minds that understand that new features and capabilities are just as important as security,FIS will continue to beat the competition with our offerings. Whether it's dedicated to new products and services, or ensuring we have the best infrastructure out there,FIS is dedicated to tech.

The Principal Database Administrator knows and understands key concepts in planning and maintaining computerized databases to ensure accuracy and integrity in the data. He/she will be passionate about proposing and implementing efficiencies in data management that maintains FIS's extreme need for strong security. By having a reliable database system in place,FIS can safely and securely access, store, analyze and monitor our data for many purposes.

The Day-to-Day

Responsibilities:
Plans computerized databases, including base definition, structure, documentation, long-range requirements, operational guidelines and protection.

Ensures accuracy and completeness of data in master files and various support tools, such as base dictionaries.

Establishes and maintains security and integrity controls.

Formulates and monitors policies, procedures and standards relating to database management.

Proposes and implements enhancements that will improve the performance and reliability of the system.

May be internal or client-focused, working in conjunction with Professional Services and outsourcing functions.

Having wide-ranging experience, uses professional concepts and company objectives to resolve complex issues in creative and effective ways.

Works on complex issues where analysis of situations or data requires an in-depth evaluation of variable factors.

Exercises judgment in selecting methods, techniques and evaluation criteria for obtaining results.

Networks with key contacts outside own area of expertise.

Determines methods and procedures on new assignments and may coordinate activities of other personnel.

Qualifications:
Typically requires a minimum of 8 years of related experience with a Bachelor's degree; or 6 years and a Master's degree; or a PhD with 3 years of experience; or equivalent experience.

All the above duties and responsibilities are essential job functions for which reasonable accommodation will be made. All job requirements listed indicate the minimum level of knowledge, skills and/or ability deemed necessary to perform the job proficiently. This position description is not to be construed as an exhaustive statement of duties, responsibilities or requirements.Colleagues may be required to perform any other job-related instructions as requested by their leader, subject to reasonable accommodation.

Privacy Statement

FIS is committed to protecting the privacy and security of all personal information that we process in order to provide services to our clients. For specific information on how FIS protects personal information online, please see the Online Privacy Notice.

EEOC Statement

FIS is an equal opportunity employer. We evaluate qualified applicants without regard to race, color, religion, sex, sexual orientation, gender identity, marital status, genetic information, national origin, disability, veteran status, and other protected characteristics. The EEO is the Law poster is available here supplement document available here

For positions located in the US, the following conditions apply. If you are made a conditional offer of employment, you will be required to undergo a drug test. ADA Disclaimer: In developing this job description care was taken to include all competencies needed to successfully perform in this position. However, for Americans with Disabilities Act (ADA) purposes, the essential functions of the job may or may not have been described for purposes of ADA reasonable accommodation. All reasonable accommodation requests will be reviewed and evaluated on a case-by-case basis.

Sourcing Model

Recruitment at FIS works primarily on a direct sourcing model; a relatively small portion of our hiring is through recruitment agencies. FIS does not accept resumes from recruitment agencies which are not on the preferred supplier list and is not responsible for any related fees for resumes submitted to job postings, our employees, or any other part of our company."
235|Sr. DevOps and Database Administrator|"Role Overview:

As a Sr. DevOps and Database Administrator this position is primarily responsible for the uptime, deployment and management of our application infrastructure and Mongo/Mysql administration. This position will provide vision, guidance, project management and hands on support to support the needs and projects of the game development platforms and their management. This includes providing strong technical direction, vision and leadership to manage the system architecture, security, design and operations processes. This position reports directly to the Director of Production Infrastructure and works closely with development teams.
You’ll most often:
Provide technical leadership and oversight of large cloud hosted infrastructure
Provide strong troubleshooting skills using experience and other available resources
Provide monitoring, disaster recovery, and system support
Maintain up-to-date detailed documentation and publishing; where applicable
Provide strong Project Management skills
Assist in ensuring 24x7 availability of services and infrastructure.
You’ll be a great fit for this role if you have:
Expert level hands on knowledge of MongoDB, MySQL, Redis and DynamoDB Databases
Expert level in design and architecture of large scale data projects
Expert level in sharding, replication, recovery, and performance optimizations
Expert level in shard key creation design and implementation
Expert level in data migration and minimization of downtime and
Strong, hands on knowledge and experience working with Amazon Web Services, scripting and automation of deployments, configuration management systems (Puppet, Terraform Etc)
Experience with multi-site systems
Experience with CI/CD including Jenkins and other deployment pipeline applications
Thorough understanding and working knowledge of various Linux platforms (primarily CentOS)
Structural understanding of AWS Elastic Block Store, GB2, SSD volumes
Extensive experience with backup and disaster recovery best practices
Bachelor’s degree (B.A. or B.S.) or relevant experience
Extra bonus points if you have:
Experience in the video game development environment
Previous experience with Java or other languages
Experience working with a distributed IT team
https://i.imgur.com/rzrijk5.png"
